+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+-------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched  | patched-old | cnt |                 qid                 |   diff    | pct_diff |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 5768.22  | 8144.9      | 6   | 23157,23297,23437,23158,23298,23438 | 2376.68   | 41.2     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 2621.06  | 4665.04     | 6   | 20217,20357,20497,20218,20358,20498 | 2043.98   | 77.98    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 2596.81  | 4612.55     | 6   | 21477,21617,21757,21478,21618,21758 | 2015.74   | 77.62    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 4564.88  | 6538.57     | 6   | 23152,23292,23432,23153,23293,23433 | 1973.69   | 43.24    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 3794.97  | 5415.84     | 6   | 21052,21192,21332,21053,21193,21333 | 1620.87   | 42.71    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 2073.31  | 3541.83     | 6   | 23987,24127,24267,23988,24128,24268 | 1468.52   | 70.83    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1464.43  | 2867.09     | 6   | 30692,30832,30972,30693,30833,30973 | 1402.66   | 95.78    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 3969.63  | 5347.41     | 6   | 26917,27057,27197,26918,27058,27198 | 1377.78   | 34.71    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1339.82  | 2667.21     | 6   | 26912,27052,27192,26913,27053,27193 | 1327.39   | 99.07    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 3914.81  | 5202.65     | 6   | 28177,28317,28457,28178,28318,28458 | 1287.84   | 32.9     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1524288    | 2803.53  | 4019.01     | 6   | 21467,21607,21747,21468,21608,21748 | 1215.48   | 43.36    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 699.54   | 1745.15     | 6   | 23137,23277,23417,23138,23278,23418 | 1045.61   | 149.47   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024288    | 1311.49  | 2341.91     | 6   | 23142,23282,23422,23143,23283,23423 | 1030.42   | 78.57    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 343.98   | 1333.26     | 6   | 28167,28307,28447,28168,28308,28448 | 989.28    | 287.6    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 6990.63  | 7686.67     | 6   | 27377,27517,27657,27378,27518,27658 | 696.04    | 9.96     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1517.65  | 2193.16     | 6   | 25232,25372,25512,25233,25373,25513 | 675.51    | 44.51    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1993.83  | 2650.41     | 6   | 27752,27892,28032,27753,27893,28033 | 656.58    | 32.93    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1325.42  | 1976.09     | 6   | 28172,28312,28452,28173,28313,28453 | 650.67    | 49.09    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 919.28   | 1506.23     | 6   | 6122,6247,6372,6123,6248,6373       | 586.95    | 63.85    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 11093.23 | 11639.09    | 6   | 14742,14867,14992,14743,14868,14993 | 545.86    | 4.92     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 524288     | 719.29   | 1223.38     | 6   | 23977,24117,24257,23978,24118,24258 | 504.09    | 70.08    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 179.61   | 675.03      | 6   | 28162,28302,28442,28163,28303,28443 | 495.42    | 275.83   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 2183.63  | 2654.33     | 6   | 31152,31292,31432,31153,31293,31433 | 470.7     | 21.56    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 901.99   | 1351.92     | 6   | 24427,24567,24707,24428,24568,24708 | 449.93    | 49.88    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 2103.73  | 2531.78     | 6   | 25687,25827,25967,25688,25828,25968 | 428.05    | 20.35    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 3024288    | 4676.97  | 5104.81     | 6   | 26522,26662,26802,26523,26663,26803 | 427.84    | 9.15     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 559.78   | 984.96      | 6   | 21457,21597,21737,21458,21598,21738 | 425.18    | 75.95    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 286.59   | 711.6       | 6   | 21452,21592,21732,21453,21593,21733 | 425.01    | 148.3    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 11504.59 | 11911.36    | 6   | 9857,9982,10107,9858,9983,10108     | 406.77    | 3.54     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 5770.68  | 6176.81     | 6   | 7967,8092,8217,7968,8093,8218       | 406.13    | 7.04     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 2211.35  | 2603.46     | 6   | 25692,25832,25972,25693,25833,25973 | 392.11    | 17.73    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 749.37   | 1134.51     | 6   | 25227,25367,25507,25228,25368,25508 | 385.14    | 51.4     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3524288    | 1056.52  | 1433.05     | 6   | 23587,23727,23867,23588,23728,23868 | 376.53    | 35.64    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 949.7    | 1326.09     | 6   | 24422,24562,24702,24423,24563,24703 | 376.39    | 39.63    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 15153.46 | 15529.68    | 6   | 7992,8117,8242,7993,8118,8243       | 376.22    | 2.48     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 740.97   | 1091.91     | 6   | 30687,30827,30967,30688,30828,30968 | 350.94    | 47.36    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 1950.83  | 2295.66     | 6   | 31147,31287,31427,31148,31288,31428 | 344.83    | 17.68    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4024288    | 6206.47  | 6548.78     | 6   | 27372,27512,27652,27373,27513,27653 | 342.31    | 5.52     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 347.63   | 675.81      | 6   | 27742,27882,28022,27743,27883,28023 | 328.18    | 94.4     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1426.77  | 1708.8      | 6   | 24437,24577,24717,24438,24578,24718 | 282.03    | 19.77    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 2442.1   | 2712.28     | 6   | 25697,25837,25977,25698,25838,25978 | 270.18    | 11.06    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2024288    | 626.28   | 895.71      | 6   | 18952,19092,19232,18953,19093,19233 | 269.43    | 43.02    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3524288    | 5681.05  | 5947.96     | 6   | 27367,27507,27647,27368,27508,27648 | 266.91    | 4.7      |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4024288    | 4665.47  | 4916.45     | 6   | 20652,20792,20932,20653,20793,20933 | 250.98    | 5.38     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 624.83   | 875.71      | 6   | 10982,11107,11232,10983,11108,11233 | 250.88    | 40.15    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 9504.84  | 9753.13     | 6   | 7977,8102,8227,7978,8103,8228       | 248.29    | 2.61     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 2720.05  | 2961.88     | 6   | 31157,31297,31437,31158,31298,31438 | 241.83    | 8.89     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3024288    | 4677.03  | 4912.07     | 6   | 29462,29602,29742,29463,29603,29743 | 235.04    | 5.03     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 19930.47 | 20165.31    | 6   | 11372,11497,11622,11373,11498,11623 | 234.84    | 1.18     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 23007.88 | 23241.36    | 6   | 29057,29197,29337,29058,29198,29338 | 233.48    | 1.01     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4024288    | 4458.85  | 4685.44     | 6   | 22752,22892,23032,22753,22893,23033 | 226.59    | 5.08     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 719.02   | 943.27      | 6   | 22292,22432,22572,22293,22433,22573 | 224.25    | 31.19    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 148.07   | 370.94      | 6   | 22287,22427,22567,22288,22428,22568 | 222.87    | 150.52   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 824.63   | 1045.89     | 6   | 6117,6242,6367,6118,6243,6368       | 221.26    | 26.83    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 3024288    | 3512.94  | 3730.5      | 6   | 21902,22042,22182,21903,22043,22183 | 217.56    | 6.19     |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 8980.37  | 9196.25     | 6   | 13242,13367,13492,13243,13368,13493 | 215.88    | 2.4      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 11059.78 | 11257.47    | 6   | 10602,10727,10852,10603,10728,10853 | 197.69    | 1.79     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3524288    | 2016.19  | 2212.11     | 6   | 30307,30447,30587,30308,30448,30588 | 195.92    | 9.72     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 1212.68  | 1408.22     | 6   | 18132,18272,18412,18133,18273,18413 | 195.54    | 16.12    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4024288    | 4592.72  | 4787.3      | 6   | 19812,19952,20092,19813,19953,20093 | 194.58    | 4.24     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3524288    | 4096.61  | 4291.0      | 6   | 22747,22887,23027,22748,22888,23028 | 194.39    | 4.75     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2524288    | 3921.31  | 4113.38     | 6   | 29457,29597,29737,29458,29598,29738 | 192.07    | 4.9      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 7661.92  | 7853.04     | 6   | 7972,8097,8222,7973,8098,8223       | 191.12    | 2.49     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 196.13   | 383.43      | 6   | 25217,25357,25497,25218,25358,25498 | 187.3     | 95.5     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 788.64   | 974.14      | 6   | 24417,24557,24697,24418,24558,24698 | 185.5     | 23.52    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1524288    | 1710.37  | 1893.76     | 6   | 22727,22867,23007,22728,22868,23008 | 183.39    | 10.72    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024288    | 8695.58  | 8877.88     | 6   | 30702,30842,30982,30703,30843,30983 | 182.3     | 2.1      |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 1824.15  | 2005.47     | 6   | 31142,31282,31422,31143,31283,31423 | 181.32    | 9.94     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 561.61   | 733.36      | 6   | 30682,30822,30962,30683,30823,30963 | 171.75    | 30.58    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3024288    | 3527.51  | 3685.21     | 6   | 20642,20782,20922,20643,20783,20923 | 157.7     | 4.47     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3505.98  | 3662.48     | 6   | 7612,7737,7862,7613,7738,7863       | 156.5     | 4.46     |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6888.63  | 7043.85     | 6   | 15852,15977,16102,15853,15978,16103 | 155.22    | 2.25     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1524288    | 2390.04  | 2544.08     | 6   | 28607,28747,28887,28608,28748,28888 | 154.04    | 6.45     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 22028.24 | 22181.34    | 6   | 29892,30032,30172,29893,30033,30173 | 153.1     | 0.7      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 11383.45 | 11531.4     | 6   | 6477,6602,6727,6478,6603,6728       | 147.95    | 1.3      |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2024288    | 3147.14  | 3290.01     | 6   | 29452,29592,29732,29453,29593,29733 | 142.87    | 4.54     |
