+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 8232.73     | 33967.38 | 6   | 13983,14108,14233,13981,14106,14231 | 25734.65 | 312.59   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 8090.91     | 33730.22 | 6   | 15108,15233,15358,15106,15231,15356 | 25639.31 | 316.89   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 5520.26     | 30024.58 | 6   | 12478,12603,12728,12476,12601,12726 | 24504.32 | 443.9    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 5600.64     | 30021.82 | 6   | 17353,17478,17603,17351,17476,17601 | 24421.18 | 436.04   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 5753.7      | 30028.17 | 6   | 13228,13353,13478,13226,13351,13476 | 24274.47 | 421.89   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 5496.62     | 29632.68 | 6   | 16603,16728,16853,16601,16726,16851 | 24136.06 | 439.11   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 24875.94    | 48789.24 | 6   | 30738,30878,31018,30736,30876,31016 | 23913.3  | 96.13    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 23241.36    | 45994.3  | 6   | 29058,29198,29338,29056,29196,29336 | 22752.94 | 97.9     |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6749.12     | 28652.44 | 6   | 15103,15228,15353,15101,15226,15351 | 21903.32 | 324.54   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 7043.85     | 28496.97 | 6   | 15853,15978,16103,15851,15976,16101 | 21453.12 | 304.57   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 7080.7      | 28518.94 | 6   | 14728,14853,14978,14726,14851,14976 | 21438.24 | 302.77   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6874.24     | 28308.04 | 6   | 13978,14103,14228,13976,14101,14226 | 21433.8  | 311.8    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 22181.34    | 43426.04 | 6   | 29893,30033,30173,29891,30031,30171 | 21244.7  | 95.78    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 20190.92    | 40489.9  | 6   | 28213,28353,28493,28211,28351,28491 | 20298.98 | 100.54   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 4510.25     | 24269.05 | 6   | 13223,13348,13473,13221,13346,13471 | 19758.8  | 438.09   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4493.18     | 24062.88 | 6   | 17348,17473,17598,17346,17471,17596 | 19569.7  | 435.54   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 20619.71    | 40054.04 | 6   | 29053,29193,29333,29051,29191,29331 | 19434.33 | 94.25    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 4533.39     | 23906.95 | 6   | 12473,12598,12723,12471,12596,12721 | 19373.56 | 427.35   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 4510.51     | 23810.95 | 6   | 16598,16723,16848,16596,16721,16846 | 19300.44 | 427.9    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 19125.71    | 37804.85 | 6   | 29888,30028,30168,29886,30026,30166 | 18679.14 | 97.67    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 5480.47     | 23024.62 | 6   | 15848,15973,16098,15846,15971,16096 | 17544.15 | 320.12   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 5578.3      | 22984.56 | 6   | 14723,14848,14973,14721,14846,14971 | 17406.26 | 312.04   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 5425.81     | 22606.31 | 6   | 15098,15223,15348,15096,15221,15346 | 17180.5  | 316.64   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 5595.45     | 22755.79 | 6   | 13973,14098,14223,13971,14096,14221 | 17160.34 | 306.68   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 16656.52    | 33164.99 | 6   | 25263,25403,25543,25261,25401,25541 | 16508.47 | 99.11    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 5157.23     | 20375.2  | 6   | 26933,27073,27213,26931,27071,27211 | 15217.97 | 295.08   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5115.72     | 19965.75 | 6   | 28193,28333,28473,28191,28331,28471 | 14850.03 | 290.28   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3366.5      | 18166.74 | 6   | 12468,12593,12718,12466,12591,12716 | 14800.24 | 439.63   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 3393.03     | 18140.68 | 6   | 13218,13343,13468,13216,13341,13466 | 14747.65 | 434.65   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 3367.91     | 18068.15 | 6   | 17343,17468,17593,17341,17466,17591 | 14700.24 | 436.48   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 15381.04    | 30051.1  | 6   | 26943,27083,27223,26941,27081,27221 | 14670.06 | 95.38    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 3326.5      | 17925.03 | 6   | 16593,16718,16843,16591,16716,16841 | 14598.53 | 438.86   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 14240.23    | 27716.13 | 6   | 26098,26238,26378,26096,26236,26376 | 13475.9  | 94.63    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 14055.64    | 27507.74 | 6   | 25258,25398,25538,25256,25396,25536 | 13452.1  | 95.71    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 5885.96     | 19205.4  | 6   | 18558,18698,18838,18556,18696,18836 | 13319.44 | 226.29   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 4372.03     | 17614.53 | 6   | 14718,14843,14968,14716,14841,14966 | 13242.5  | 302.89   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 6108.26     | 19328.43 | 6   | 24018,24158,24298,24016,24156,24296 | 13220.17 | 216.43   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 5855.98     | 19053.64 | 6   | 23178,23318,23458,23176,23316,23456 | 13197.66 | 225.37   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 4132.08     | 17209.25 | 6   | 15843,15968,16093,15841,15966,16091 | 13077.17 | 316.48   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 4111.01     | 17049.8  | 6   | 15093,15218,15343,15091,15216,15341 | 12938.79 | 314.74   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 4310.59     | 17186.45 | 6   | 13968,14093,14218,13966,14091,14216 | 12875.86 | 298.7    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 13038.32    | 25751.59 | 6   | 27778,27918,28058,27776,27916,28056 | 12713.27 | 97.51    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 12618.49    | 25046.35 | 6   | 26938,27078,27218,26936,27076,27216 | 12427.86 | 98.49    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 36455.4     | 48811.37 | 6   | 29898,30038,30178,29896,30036,30176 | 12355.97 | 33.89    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4418.1      | 16712.17 | 6   | 30708,30848,30988,30706,30846,30986 | 12294.07 | 278.27   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 37101.17    | 49293.13 | 6   | 25278,25418,25558,25276,25416,25556 | 12191.96 | 32.86    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 5108.98     | 16900.84 | 6   | 23173,23313,23453,23171,23311,23451 | 11791.86 | 230.81   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 5100.36     | 16889.37 | 6   | 18553,18693,18833,18551,18691,18831 | 11789.01 | 231.14   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 38035.99    | 49571.38 | 6   | 26118,26258,26398,26116,26256,26396 | 11535.39 | 30.33    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 6330.56     | 17582.03 | 6   | 498,623,748,496,621,746             | 11251.47 | 177.73   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 6498.95     | 17685.5  | 6   | 1248,1373,1498,1246,1371,1496       | 11186.55 | 172.13   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 6280.64     | 17462.54 | 6   | 4623,4748,4873,4621,4746,4871       | 11181.9  | 178.04   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 33919.19    | 45076.33 | 6   | 27798,27938,28078,27796,27936,28076 | 11157.14 | 32.89    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 33716.65    | 44838.89 | 6   | 26958,27098,27238,26956,27096,27236 | 11122.24 | 32.99    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 5899.37     | 17000.52 | 6   | 493,618,743,491,616,741             | 11101.15 | 188.18   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 6073.8      | 17086.22 | 6   | 1243,1368,1493,1241,1366,1491       | 11012.42 | 181.31   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 6502.78     | 17511.5  | 6   | 5373,5498,5623,5371,5496,5621       | 11008.72 | 169.29   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 5835.08     | 16832.99 | 6   | 4618,4743,4868,4616,4741,4866       | 10997.91 | 188.48   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 5367.59     | 16311.93 | 6   | 488,613,738,486,611,736             | 10944.34 | 203.9    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 4682.36     | 15613.62 | 6   | 21078,21218,21358,21076,21216,21356 | 10931.26 | 233.46   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 5588.81     | 16487.97 | 6   | 1238,1363,1488,1236,1361,1486       | 10899.16 | 195.02   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 33243.97    | 44119.98 | 6   | 26113,26253,26393,26111,26251,26391 | 10876.01 | 32.72    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 6031.12     | 16895.63 | 6   | 5368,5493,5618,5366,5491,5616       | 10864.51 | 180.14   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 5498.13     | 16315.28 | 6   | 5363,5488,5613,5361,5486,5611       | 10817.15 | 196.74   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 5292.38     | 16077.54 | 6   | 4613,4738,4863,4611,4736,4861       | 10785.16 | 203.79   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 11311.17    | 22091.46 | 6   | 30713,30853,30993,30711,30851,30991 | 10780.29 | 95.31    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 4809.32     | 15502.03 | 6   | 4608,4733,4858,4606,4731,4856       | 10692.71 | 222.33   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 32812.47    | 43472.28 | 6   | 30733,30873,31013,30731,30871,31011 | 10659.81 | 32.49    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 5472.48     | 16067.46 | 6   | 2363,2488,2613,2361,2486,2611       | 10594.98 | 193.6    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 5713.59     | 16285.33 | 6   | 1618,1743,1868,1616,1741,1866       | 10571.74 | 185.03   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 6419.43     | 16987.01 | 6   | 2373,2498,2623,2371,2496,2621       | 10567.58 | 164.62   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 6281.85     | 16824.62 | 6   | 1623,1748,1873,1621,1746,1871       | 10542.77 | 167.83   |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 5022.08     | 15551.85 | 6   | 5358,5483,5608,5356,5481,5606       | 10529.77 | 209.67   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 5233.21     | 15756.65 | 6   | 1613,1738,1863,1611,1736,1861       | 10523.44 | 201.09   |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 5986.53     | 16470.45 | 6   | 4243,4368,4493,4241,4366,4491       | 10483.92 | 175.13   |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 6479.81     | 16949.83 | 6   | 4248,4373,4498,4246,4371,4496       | 10470.02 | 161.58   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 4896.24     | 15361.68 | 6   | 483,608,733,481,606,731             | 10465.44 | 213.74   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 6079.31     | 16524.92 | 6   | 2368,2493,2618,2366,2491,2616       | 10445.61 | 171.82   |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 6350.95     | 16788.25 | 6   | 3498,3623,3748,3496,3621,3746       | 10437.3  | 164.34   |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 5463.23     | 15893.49 | 6   | 4238,4363,4488,4236,4361,4486       | 10430.26 | 190.92   |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 5031.56     | 15438.47 | 6   | 1233,1358,1483,1231,1356,1481       | 10406.91 | 206.83   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 4917.07     | 15311.32 | 6   | 2358,2483,2608,2356,2481,2606       | 10394.25 | 211.39   |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 4707.93     | 15095.71 | 6   | 1608,1733,1858,1606,1731,1856       | 10387.78 | 220.64   |
