+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+---------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-munro | cnt |                 qid                 |   diff    | pct_diff |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 1559.54  | 1901.7        | 6   | 30751,30896,31041,30755,30900,31045 | 342.16    | 21.94    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1884.16  | 2220.18       | 6   | 10796,10916,11036,10800,10920,11040 | 336.02    | 17.83    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 1891.1   | 2222.59       | 6   | 11516,11636,11756,11520,11640,11760 | 331.49    | 17.53    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1886.13  | 2216.81       | 6   | 6116,6236,6356,6120,6240,6360       | 330.68    | 17.53    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 3011.35  | 3337.95       | 6   | 9356,9476,9596,9360,9480,9600       | 326.6     | 10.85    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 282768     | 1889.67  | 2203.55       | 6   | 6836,6956,7076,6840,6960,7080       | 313.88    | 16.61    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 251518     | 1669.76  | 1976.48       | 6   | 10791,10911,11031,10795,10915,11035 | 306.72    | 18.37    |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 1532.93  | 1828.4        | 6   | 29881,30026,30171,29885,30030,30175 | 295.47    | 19.27    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 1689.01  | 1980.55       | 6   | 6111,6231,6351,6115,6235,6355       | 291.54    | 17.26    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 282768     | 3191.94  | 3482.33       | 6   | 10076,10196,10316,10080,10200,10320 | 290.39    | 9.1      |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1693.37  | 1975.72       | 6   | 6831,6951,7071,6835,6955,7075       | 282.35    | 16.67    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 3122.37  | 3401.66       | 6   | 8276,8396,8516,8280,8400,8520       | 279.29    | 8.94     |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 220268     | 1473.52  | 1747.42       | 6   | 11506,11626,11746,11510,11630,11750 | 273.9     | 18.59    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 251518     | 1702.77  | 1969.32       | 6   | 11511,11631,11751,11515,11635,11755 | 266.55    | 15.65    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 2716.86  | 2967.93       | 6   | 7551,7671,7791,7555,7675,7795       | 251.07    | 9.24     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 2734.73  | 2972.55       | 6   | 9351,9471,9591,9355,9475,9595       | 237.82    | 8.7      |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 220268     | 1464.52  | 1701.63       | 6   | 6826,6946,7066,6830,6950,7070       | 237.11    | 16.19    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 220268     | 1483.45  | 1720.45       | 6   | 10786,10906,11026,10790,10910,11030 | 237.0     | 15.98    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1244.05  | 1480.59       | 6   | 6821,6941,7061,6825,6945,7065       | 236.54    | 19.01    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1263.85  | 1498.19       | 6   | 11501,11621,11741,11505,11625,11745 | 234.34    | 18.54    |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1301.55  | 1534.62       | 6   | 30746,30891,31036,30750,30895,31040 | 233.07    | 17.91    |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1237.49  | 1467.65       | 6   | 29876,30021,30166,29880,30025,30170 | 230.16    | 18.6     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1494.0   | 1721.19       | 6   | 6106,6226,6346,6110,6230,6350       | 227.19    | 15.21    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 1269.25  | 1489.7        | 6   | 6101,6221,6341,6105,6225,6345       | 220.45    | 17.37    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 2048.38  | 2264.87       | 6   | 9341,9461,9581,9345,9465,9585       | 216.49    | 10.57    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 1264.97  | 1480.61       | 6   | 10781,10901,11021,10785,10905,11025 | 215.64    | 17.05    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 2420.23  | 2634.99       | 6   | 7546,7666,7786,7550,7670,7790       | 214.76    | 8.87     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 2916.07  | 3127.58       | 6   | 20081,20216,20351,20085,20220,20355 | 211.51    | 7.25     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 2408.86  | 2614.13       | 6   | 9346,9466,9586,9350,9470,9590       | 205.27    | 8.52     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2588.92  | 2787.35       | 6   | 20076,20211,20346,20080,20215,20350 | 198.43    | 7.66     |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2980.33  | 3173.91       | 6   | 22106,22241,22376,22110,22245,22380 | 193.58    | 6.5      |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 157768     | 1066.69  | 1256.27       | 6   | 11496,11616,11736,11500,11620,11740 | 189.58    | 17.77    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 1051.18  | 1238.97       | 6   | 10776,10896,11016,10780,10900,11020 | 187.79    | 17.86    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 251518     | 2919.42  | 3106.53       | 6   | 10071,10191,10311,10075,10195,10315 | 187.11    | 6.41     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 2878.08  | 3062.07       | 6   | 8271,8391,8511,8275,8395,8515       | 183.99    | 6.39     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1074.24  | 1252.52       | 6   | 6816,6936,7056,6820,6940,7060       | 178.28    | 16.6     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 1064.42  | 1240.16       | 6   | 6096,6216,6336,6100,6220,6340       | 175.74    | 16.51    |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 2268.31  | 2437.9        | 6   | 20071,20206,20341,20075,20210,20345 | 169.59    | 7.48     |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2649.18  | 2812.17       | 6   | 22101,22236,22371,22105,22240,22375 | 162.99    | 6.15     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2205.36  | 2366.99       | 6   | 10061,10181,10301,10065,10185,10305 | 161.63    | 7.33     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 2085.57  | 2243.57       | 6   | 7541,7661,7781,7545,7665,7785       | 158.0     | 7.58     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 2573.69  | 2731.38       | 6   | 10066,10186,10306,10070,10190,10310 | 157.69    | 6.13     |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 972.98   | 1124.06       | 6   | 29871,30016,30161,29875,30020,30165 | 151.08    | 15.53    |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1985.49  | 2125.54       | 6   | 22091,22226,22361,22095,22230,22365 | 140.05    | 7.05     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 1940.68  | 2080.44       | 6   | 20066,20201,20336,20070,20205,20340 | 139.76    | 7.2      |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 868.24   | 1007.21       | 6   | 10771,10891,11011,10775,10895,11015 | 138.97    | 16.01    |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2334.0   | 2469.83       | 6   | 22096,22231,22366,22100,22235,22370 | 135.83    | 5.82     |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 874.25   | 1008.97       | 6   | 11491,11611,11731,11495,11615,11735 | 134.72    | 15.41    |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 874.46   | 999.03        | 6   | 6811,6931,7051,6815,6935,7055       | 124.57    | 14.25    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 1751.16  | 1873.68       | 6   | 7536,7656,7776,7540,7660,7780       | 122.52    | 7.0      |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 872.69   | 994.62        | 6   | 6091,6211,6331,6095,6215,6335       | 121.93    | 13.97    |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1660.59  | 1779.99       | 6   | 22086,22221,22356,22090,22225,22360 | 119.4     | 7.19     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1622.05  | 1737.21       | 6   | 20061,20196,20331,20065,20200,20335 | 115.16    | 7.1      |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1023.85  | 1137.72       | 6   | 30741,30886,31031,30745,30890,31035 | 113.87    | 11.12    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 1772.24  | 1883.95       | 6   | 9336,9456,9576,9340,9460,9580       | 111.71    | 6.3      |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 2545.92  | 2655.16       | 6   | 8266,8386,8506,8270,8390,8510       | 109.24    | 4.29     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 659.52   | 762.69        | 6   | 6806,6926,7046,6810,6930,7050       | 103.17    | 15.64    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 659.0    | 759.55        | 6   | 10766,10886,11006,10770,10890,11010 | 100.55    | 15.26    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 157768     | 1881.2   | 1981.33       | 6   | 10056,10176,10296,10060,10180,10300 | 100.13    | 5.32     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 1289.04  | 1388.35       | 6   | 20056,20191,20326,20060,20195,20330 | 99.31     | 7.7      |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 95268      | 665.39   | 762.8         | 6   | 11486,11606,11726,11490,11610,11730 | 97.41     | 14.64    |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1341.1   | 1428.56       | 6   | 22081,22216,22351,22085,22220,22355 | 87.46     | 6.52     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 189018     | 2224.94  | 2309.46       | 6   | 8261,8381,8501,8265,8385,8505       | 84.52     | 3.8      |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 663.59   | 742.01        | 6   | 6086,6206,6326,6090,6210,6330       | 78.42     | 11.82    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2576.22  | 2649.18       | 6   | 7916,8036,8156,7920,8040,8160       | 72.96     | 2.83     |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1008.15  | 1078.93       | 6   | 22076,22211,22346,22080,22215,22350 | 70.78     | 7.02     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 2551.64  | 2621.55       | 6   | 8996,9116,9236,9000,9120,9240       | 69.91     | 2.74     |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64018      | 450.68   | 519.74        | 6   | 11481,11601,11721,11485,11605,11725 | 69.06     | 15.32    |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 282768     | 2572.66  | 2641.46       | 6   | 9716,9836,9956,9720,9840,9960       | 68.8      | 2.67     |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 969.75   | 1037.77       | 6   | 20051,20186,20321,20055,20190,20325 | 68.02     | 7.01     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64018      | 454.32   | 521.2         | 6   | 6801,6921,7041,6805,6925,7045       | 66.88     | 14.72    |
| 14  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 641.81   | 707.38        | 6   | 20046,20181,20316,20050,20185,20320 | 65.57     | 10.22    |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1053.44  | 1117.21       | 6   | 23711,23846,23981,23715,23850,23985 | 63.77     | 6.05     |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1390.21  | 1453.54       | 6   | 23721,23856,23991,23725,23860,23995 | 63.33     | 4.56     |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 701.86   | 761.96        | 6   | 29866,30011,30156,29870,30015,30160 | 60.1      | 8.56     |
| 5   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 456.74   | 516.67        | 6   | 6081,6201,6321,6085,6205,6325       | 59.93     | 13.12    |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64018      | 454.29   | 513.84        | 6   | 10761,10881,11001,10765,10885,11005 | 59.55     | 13.11    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1567.76  | 1626.9        | 6   | 18461,18596,18731,18465,18600,18735 | 59.14     | 3.77     |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 1396.22  | 1453.78       | 6   | 18456,18591,18726,18460,18595,18730 | 57.56     | 4.12     |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 876.6    | 931.66        | 6   | 23706,23841,23976,23710,23845,23980 | 55.06     | 6.28     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 1441.94  | 1495.16       | 6   | 7896,8016,8136,7900,8020,8140       | 53.22     | 3.69     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 251518     | 2310.12  | 2362.18       | 6   | 7911,8031,8151,7915,8035,8155       | 52.06     | 2.25     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 1880.34  | 1929.88       | 6   | 8256,8376,8496,8260,8380,8500       | 49.54     | 2.63     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2274.32  | 2322.46       | 6   | 8991,9111,9231,8995,9115,9235       | 48.14     | 2.12     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 1457.47  | 1505.24       | 6   | 7531,7651,7771,7535,7655,7775       | 47.77     | 3.28     |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 701.73   | 749.42        | 6   | 18436,18571,18706,18440,18575,18710 | 47.69     | 6.8      |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 873.91   | 920.85        | 6   | 18441,18576,18711,18445,18580,18715 | 46.94     | 5.37     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1717.52  | 1763.01       | 6   | 8981,9101,9221,8985,9105,9225       | 45.49     | 2.65     |
| 21  | 80         | 10000000 | 10000000  | 117648   | 1048576 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 737.29   | 782.69        | 6   | 30736,30881,31026,30740,30885,31030 | 45.4      | 6.16     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2021.17  | 2065.14       | 6   | 7906,8026,8146,7910,8030,8150       | 43.97     | 2.18     |
| 15  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 681.06   | 724.97        | 6   | 22071,22206,22341,22075,22210,22345 | 43.91     | 6.45     |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 1228.26  | 1270.98       | 6   | 18451,18586,18721,18455,18590,18725 | 42.72     | 3.48     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 282768     | 2726.63  | 2769.0        | 6   | 8636,8756,8876,8640,8760,8880       | 42.37     | 1.55     |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1589.59  | 1630.89       | 6   | 23726,23861,23996,23730,23865,24000 | 41.3      | 2.6      |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 711.77   | 750.37        | 6   | 23701,23836,23971,23705,23840,23975 | 38.6      | 5.42     |
| 13  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1049.05  | 1087.07       | 6   | 18446,18581,18716,18450,18585,18720 | 38.02     | 3.62     |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 534.15   | 571.71        | 6   | 23696,23831,23966,23700,23835,23970 | 37.56     | 7.03     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2317.27  | 2353.35       | 6   | 9711,9831,9951,9715,9835,9955       | 36.08     | 1.56     |
| 16  | 20         | 10000000 | 2500000   | 476191   | 0       | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1242.1   | 1277.3        | 6   | 23716,23851,23986,23720,23855,23990 | 35.2      | 2.83     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 189018     | 1831.68  | 1866.14       | 6   | 8621,8741,8861,8625,8745,8865       | 34.46     | 1.88     |
| 7   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 1466.9   | 1501.23       | 6   | 9331,9451,9571,9335,9455,9575       | 34.33     | 2.34     |
| 8   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 243.51   | 277.76        | 6   | 10756,10876,10996,10760,10880,11000 | 34.25     | 14.07    |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1745.52  | 1779.35       | 6   | 7901,8021,8141,7905,8025,8145       | 33.83     | 1.94     |
| 6   | 80         | 10000000 | 312500    | 117648   | 16384   | 2048  | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2151.07  | 2184.3        | 6   | 8626,8746,8866,8630,8750,8870       | 33.23     | 1.54     |
