+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4365.26                | 8483.24                      | 6   | 52542,52717,52892,52538,52713,52888 | 4117.98  | 94.34    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 3585.83                | 7703.28                      | 6   | 68999,69202,69405,68995,69198,69401 | 4117.45  | 114.83   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 4416.34                | 8479.62                      | 6   | 45717,45892,46067,45713,45888,46063 | 4063.28  | 92.01    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3814.74                | 7781.83                      | 6   | 70210,70413,70616,70206,70409,70612 | 3967.09  | 103.99   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3884.87                | 7795.91                      | 6   | 47824,47999,48174,47820,47995,48170 | 3911.04  | 100.67   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3635.66                | 7484.61                      | 6   | 67774,67977,68180,67770,67973,68176 | 3848.95  | 105.87   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3605.3                 | 7392.13                      | 6   | 64729,64932,65135,64725,64928,65131 | 3786.83  | 105.04   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 3713.61                | 7472.23                      | 6   | 48867,49042,49217,48863,49038,49213 | 3758.62  | 101.21   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4000.07                | 7696.96                      | 6   | 46760,46935,47110,46756,46931,47106 | 3696.89  | 92.42    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3166.5                 | 6854.83                      | 6   | 68992,69195,69398,68988,69191,69394 | 3688.33  | 116.48   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3598.43                | 7267.46                      | 6   | 51492,51667,51842,51488,51663,51838 | 3669.03  | 101.96   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3126.15                | 6717.8                       | 6   | 49399,49574,49749,49395,49570,49745 | 3591.65  | 114.89   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3791.91                | 7374.67                      | 6   | 52535,52710,52885,52531,52706,52881 | 3582.76  | 94.48    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3857.8                 | 7431.69                      | 6   | 45710,45885,46060,45706,45881,46056 | 3573.89  | 92.64    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 3453.82                | 6974.55                      | 6   | 47817,47992,48167,47813,47988,48163 | 3520.73  | 101.94   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 3342.79                | 6818.73                      | 6   | 70203,70406,70609,70199,70402,70605 | 3475.94  | 103.98   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4850.6                 | 8317.95                      | 6   | 62300,62503,62706,62296,62499,62702 | 3467.35  | 71.48    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 3313.36                | 6758.74                      | 6   | 63497,63700,63903,63493,63696,63899 | 3445.38  | 103.98   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 5053.3                 | 8473.61                      | 6   | 63518,63721,63924,63514,63717,63920 | 3420.31  | 67.68    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 3186.29                | 6579.67                      | 6   | 65940,66143,66346,65936,66139,66342 | 3393.38  | 106.5    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 3205.7                 | 6587.98                      | 6   | 67767,67970,68173,67763,67966,68169 | 3382.28  | 105.51   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3356.2                 | 6697.46                      | 6   | 50435,50610,50785,50431,50606,50781 | 3341.26  | 99.55    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3249.39                | 6546.07                      | 6   | 48860,49035,49210,48856,49031,49206 | 3296.68  | 101.46   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1131072    | 4134.82                | 7386.66                      | 6   | 1820,2002,2184,1816,1998,2180       | 3251.84  | 78.65    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1131072    | 4163.34                | 7395.59                      | 6   | 728,910,1092,724,906,1088           | 3232.25  | 77.64    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 2765.77                | 5995.44                      | 6   | 68985,69188,69391,68981,69184,69387 | 3229.67  | 116.77   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2797.96                | 5967.55                      | 6   | 49392,49567,49742,49388,49563,49738 | 3169.59  | 113.28   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3434.51                | 6600.31                      | 6   | 46753,46928,47103,46749,46924,47099 | 3165.8   | 92.18    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3139.58                | 6290.26                      | 6   | 51485,51660,51835,51481,51656,51831 | 3150.68  | 100.35   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1131072    | 3923.6                 | 7051.75                      | 6   | 7826,8008,8190,7822,8004,8186       | 3128.15  | 79.73    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2686.97                | 5759.36                      | 6   | 66549,66752,66955,66545,66748,66951 | 3072.39  | 114.34   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3221.08                | 6290.21                      | 6   | 52528,52703,52878,52524,52699,52874 | 3069.13  | 95.28    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4282.76                | 7350.46                      | 6   | 62293,62496,62699,62289,62492,62695 | 3067.7   | 71.63    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3030.11                | 6082.37                      | 6   | 47810,47985,48160,47806,47981,48156 | 3052.26  | 100.73   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 3331.66                | 6381.42                      | 6   | 45703,45878,46053,45699,45874,46049 | 3049.76  | 91.54    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4528.21                | 7525.4                       | 6   | 17948,18151,18354,17944,18147,18350 | 2997.19  | 66.19    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 2878.55                | 5864.38                      | 6   | 70196,70399,70602,70192,70395,70598 | 2985.83  | 103.73   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 4199.74                | 7170.7                       | 6   | 65954,66157,66360,65950,66153,66356 | 2970.96  | 70.74    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2779.78                | 5709.42                      | 6   | 67760,67963,68166,67756,67959,68162 | 2929.64  | 105.39   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 3681.54                | 6583.16                      | 6   | 1813,1995,2177,1809,1991,2173       | 2901.62  | 78.82    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 2718.73                | 5615.47                      | 6   | 65933,66136,66339,65929,66132,66335 | 2896.74  | 106.55   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2902.02                | 5771.0                       | 6   | 50428,50603,50778,50424,50599,50774 | 2868.98  | 98.86    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1006072    | 3719.62                | 6586.35                      | 6   | 721,903,1085,717,899,1081           | 2866.73  | 77.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 3361.04                | 6208.7                       | 6   | 6734,6916,7098,6730,6912,7094       | 2847.66  | 84.73    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 2727.01                | 5568.98                      | 6   | 63490,63693,63896,63486,63689,63892 | 2841.97  | 104.22   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2784.5                 | 5625.09                      | 6   | 48853,49028,49203,48849,49024,49199 | 2840.59  | 102.01   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 4112.92                | 6929.65                      | 6   | 64736,64939,65142,64732,64935,65138 | 2816.73  | 68.48    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1131072    | 3157.68                | 5960.76                      | 6   | 4004,4186,4368,4000,4182,4364       | 2803.08  | 88.77    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 3148.61                | 5948.28                      | 6   | 5642,5824,6006,5638,5820,6002       | 2799.67  | 88.92    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1006072    | 3490.0                 | 6281.04                      | 6   | 7819,8001,8183,7815,7997,8179       | 2791.04  | 79.97    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2539.7                 | 5297.38                      | 6   | 64715,64918,65121,64711,64914,65117 | 2757.68  | 108.58   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 3893.56                | 6648.6                       | 6   | 63504,63707,63910,63500,63703,63906 | 2755.04  | 70.76    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 2628.17                | 5373.2                       | 6   | 62272,62475,62678,62268,62471,62674 | 2745.03  | 104.45   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 3136.0                 | 5835.44                      | 6   | 2912,3094,3276,2908,3090,3272       | 2699.44  | 86.08    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2866.57                | 5520.66                      | 6   | 46746,46921,47096,46742,46917,47092 | 2654.09  | 92.59    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3742.75                | 6374.26                      | 6   | 62286,62489,62692,62282,62485,62688 | 2631.51  | 70.31    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4004.86                | 6630.73                      | 6   | 17941,18144,18347,17937,18140,18343 | 2625.87  | 65.57    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 3694.02                | 6314.11                      | 6   | 65947,66150,66353,65943,66146,66349 | 2620.09  | 70.93    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 3840.93                | 6439.36                      | 6   | 24647,24850,25053,24643,24846,25049 | 2598.43  | 67.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 4423.99                | 6996.57                      | 6   | 19166,19369,19572,19162,19365,19568 | 2572.58  | 58.15    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2764.86                | 5327.82                      | 6   | 45696,45871,46046,45692,45867,46042 | 2562.96  | 92.7     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 2705.15                | 5258.44                      | 6   | 4550,4732,4914,4546,4728,4910       | 2553.29  | 94.39    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3474.15                | 6014.08                      | 6   | 66563,66766,66969,66559,66762,66965 | 2539.93  | 73.11    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 881072     | 3206.26                | 5742.28                      | 6   | 1806,1988,2170,1802,1984,2166       | 2536.02  | 79.1     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 2978.7                 | 5513.9                       | 6   | 6727,6909,7091,6723,6905,7087       | 2535.2   | 85.11    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3764.62                | 6284.55                      | 6   | 50442,50617,50792,50438,50613,50788 | 2519.93  | 66.94    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 2810.7                 | 5323.93                      | 6   | 3997,4179,4361,3993,4175,4357       | 2513.23  | 89.42    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 881072     | 3243.5                 | 5740.2                       | 6   | 714,896,1078,710,892,1074           | 2496.7   | 76.98    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2330.56                | 4796.11                      | 6   | 67753,67956,68159,67749,67952,68155 | 2465.55  | 105.79   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4145.52                | 6605.02                      | 6   | 25865,26068,26271,25861,26064,26267 | 2459.5   | 59.33    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2328.96                | 4786.75                      | 6   | 66542,66745,66948,66538,66741,66944 | 2457.79  | 105.53   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 881072     | 3060.98                | 5496.23                      | 6   | 7812,7994,8176,7808,7990,8172       | 2435.25  | 79.56    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2426.04                | 4840.25                      | 6   | 50421,50596,50771,50417,50592,50767 | 2414.21  | 99.51    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3070.51                | 5471.61                      | 6   | 66556,66759,66962,66552,66755,66958 | 2401.1   | 78.2     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2095.55                | 4491.19                      | 6   | 49378,49553,49728,49374,49549,49724 | 2395.64  | 114.32   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 1981.31                | 4289.86                      | 6   | 68971,69174,69377,68967,69170,69373 | 2308.55  | 116.52   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2114.4                 | 4417.06                      | 6   | 64708,64911,65114,64704,64907,65110 | 2302.66  | 108.9    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 2411.24                | 4675.08                      | 6   | 4543,4725,4907,4539,4721,4903       | 2263.84  | 93.89    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3378.96                | 5623.49                      | 6   | 23429,23632,23835,23425,23628,23831 | 2244.53  | 66.43    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 3172.29                | 5415.77                      | 6   | 62279,62482,62685,62275,62478,62681 | 2243.48  | 70.72    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2995.49                | 5225.79                      | 6   | 64722,64925,65128,64718,64921,65124 | 2230.3   | 74.46    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 2153.24                | 4362.41                      | 6   | 63483,63686,63889,63479,63682,63885 | 2209.17  | 102.6    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 4104.43                | 6311.48                      | 6   | 19159,19362,19565,19155,19358,19561 | 2207.05  | 53.77    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2179.28                | 4385.66                      | 6   | 51471,51646,51821,51467,51642,51817 | 2206.38  | 101.24   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 2642.44                | 4840.36                      | 6   | 6720,6902,7084,6716,6898,7080       | 2197.92  | 83.18    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2156.35                | 4348.44                      | 6   | 47796,47971,48146,47792,47967,48142 | 2192.09  | 101.66   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 2471.0                 | 4654.42                      | 6   | 3990,4172,4354,3986,4168,4350       | 2183.42  | 88.36    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3088.74                | 5268.31                      | 6   | 22211,22414,22617,22207,22410,22613 | 2179.57  | 70.57    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 2456.56                | 4631.75                      | 6   | 5628,5810,5992,5624,5806,5988       | 2175.19  | 88.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 2729.73                | 4904.78                      | 6   | 1799,1981,2163,1795,1977,2159       | 2175.05  | 79.68    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3587.36                | 5762.14                      | 6   | 24640,24843,25046,24636,24839,25042 | 2174.78  | 60.62    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 3551.85                | 5704.84                      | 6   | 20384,20587,20790,20380,20583,20786 | 2152.99  | 60.62    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1853.34                | 4004.29                      | 6   | 66535,66738,66941,66531,66734,66937 | 2150.95  | 116.06   |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 3528.08                | 5669.51                      | 6   | 80416,80612,80808,80412,80608,80804 | 2141.43  | 60.7     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 3148.66                | 5270.89                      | 6   | 80409,80605,80801,80405,80601,80797 | 2122.23  | 67.4     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 2765.81                | 4887.45                      | 6   | 707,889,1071,703,885,1067           | 2121.64  | 76.71    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2299.08                | 4419.37                      | 6   | 46739,46914,47089,46735,46910,47085 | 2120.29  | 92.22    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3512.32                | 5620.54                      | 6   | 17934,18137,18340,17930,18133,18336 | 2108.22  | 60.02    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 2512.48                | 4620.5                       | 6   | 2898,3080,3262,2894,3076,3258       | 2108.02  | 83.9     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 2679.16                | 4770.68                      | 6   | 22204,22407,22610,22200,22403,22606 | 2091.52  | 78.07    |
