+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-728899ba | cnt |                 qid                 |  diff   | pct_diff |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4284.36                | 7377.11          | 6   | 70217,70420,70623,70212,70415,70618 | 3092.75 | 72.19    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2764.86                | 5812.6           | 6   | 45696,45871,46046,45691,45866,46041 | 3047.74 | 110.23   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 3681.54                | 6700.49          | 6   | 1813,1995,2177,1808,1990,2172       | 3018.95 | 82.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 2826.63                | 5834.06          | 6   | 2905,3087,3269,2900,3082,3264       | 3007.43 | 106.4    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4528.21                | 7519.9           | 6   | 17948,18151,18354,17943,18146,18349 | 2991.69 | 66.07    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2328.96                | 5303.17          | 6   | 66542,66745,66948,66537,66740,66943 | 2974.21 | 127.71   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2902.02                | 5875.21          | 6   | 50428,50603,50778,50423,50598,50773 | 2973.19 | 102.45   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 2411.24                | 5376.26          | 6   | 4543,4725,4907,4538,4720,4902       | 2965.02 | 122.97   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2095.55                | 5058.38          | 6   | 49378,49553,49728,49373,49548,49723 | 2962.83 | 141.39   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1131072    | 3157.68                | 6107.91          | 6   | 4004,4186,4368,3999,4181,4363       | 2950.23 | 93.43    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 3148.61                | 6071.16          | 6   | 5642,5824,6006,5637,5819,6001       | 2922.55 | 92.82    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 2727.01                | 5649.0           | 6   | 63490,63693,63896,63485,63688,63891 | 2921.99 | 107.15   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1006072    | 3490.0                 | 6410.91          | 6   | 7819,8001,8183,7814,7996,8178       | 2920.91 | 83.69    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 4560.26                | 7459.42          | 6   | 46767,46942,47117,46762,46937,47112 | 2899.16 | 63.57    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 4173.78                | 7070.19          | 6   | 48874,49049,49224,48869,49044,49219 | 2896.41 | 69.4     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 3453.82                | 6303.82          | 6   | 47817,47992,48167,47812,47987,48162 | 2850.0  | 82.52    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 1981.31                | 4789.7           | 6   | 68971,69174,69377,68966,69169,69372 | 2808.39 | 141.74   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2995.49                | 5768.08          | 6   | 64722,64925,65128,64717,64920,65123 | 2772.59 | 92.56    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2179.28                | 4921.46          | 6   | 51471,51646,51821,51466,51641,51816 | 2742.18 | 125.83   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 3694.02                | 6401.63          | 6   | 65947,66150,66353,65942,66145,66348 | 2707.61 | 73.3     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 2642.44                | 5349.87          | 6   | 6720,6902,7084,6715,6897,7079       | 2707.43 | 102.46   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 2512.48                | 5193.19          | 6   | 2898,3080,3262,2893,3075,3257       | 2680.71 | 106.7    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2156.35                | 4824.44          | 6   | 47796,47971,48146,47791,47966,48141 | 2668.09 | 123.73   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3635.66                | 6298.98          | 6   | 67774,67977,68180,67769,67972,68175 | 2663.32 | 73.26    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4004.86                | 6644.27          | 6   | 17941,18144,18347,17936,18139,18342 | 2639.41 | 65.91    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 3172.29                | 5805.97          | 6   | 62279,62482,62685,62274,62477,62680 | 2633.68 | 83.02    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 2765.81                | 5385.18          | 6   | 707,889,1071,702,884,1066           | 2619.37 | 94.71    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 2810.7                 | 5427.93          | 6   | 3997,4179,4361,3992,4174,4356       | 2617.23 | 93.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1006072    | 2799.63                | 5412.19          | 6   | 5635,5817,5999,5630,5812,5994       | 2612.56 | 93.32    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 3840.93                | 6439.36          | 6   | 24647,24850,25053,24642,24845,25048 | 2598.43 | 67.65    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 2765.77                | 5363.22          | 6   | 68985,69188,69391,68980,69183,69386 | 2597.45 | 93.91    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2657.79                | 5247.12          | 6   | 52521,52696,52871,52516,52691,52866 | 2589.33 | 97.42    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3764.62                | 6349.11          | 6   | 50442,50617,50792,50437,50612,50787 | 2584.49 | 68.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 4423.99                | 7008.09          | 6   | 19166,19369,19572,19161,19364,19567 | 2584.1  | 58.41    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2401.95                | 4984.02          | 6   | 70189,70392,70595,70184,70387,70590 | 2582.07 | 107.5    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 881072     | 3060.98                | 5607.83          | 6   | 7812,7994,8176,7807,7989,8171       | 2546.85 | 83.2     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 2065.84                | 4610.49          | 6   | 62265,62468,62671,62260,62463,62666 | 2544.65 | 123.18   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2330.56                | 4859.88          | 6   | 67753,67956,68159,67748,67951,68154 | 2529.32 | 108.53   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3139.58                | 5645.03          | 6   | 51485,51660,51835,51480,51655,51830 | 2505.45 | 79.8     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2426.04                | 4922.87          | 6   | 50421,50596,50771,50416,50591,50766 | 2496.83 | 102.92   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 2122.02                | 4608.25          | 6   | 4536,4718,4900,4531,4713,4895       | 2486.23 | 117.16   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2226.21                | 4694.92          | 6   | 45689,45864,46039,45684,45859,46034 | 2468.71 | 110.89   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1767.32                | 4211.78          | 6   | 49371,49546,49721,49366,49541,49716 | 2444.46 | 138.31   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1853.34                | 4297.35          | 6   | 66535,66738,66941,66530,66733,66936 | 2444.01 | 131.87   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2321.75                | 4758.4           | 6   | 48846,49021,49196,48841,49016,49191 | 2436.65 | 104.95   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4145.52                | 6560.95          | 6   | 25865,26068,26271,25860,26063,26266 | 2415.43 | 58.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 3361.04                | 5742.59          | 6   | 6734,6916,7098,6729,6911,7093       | 2381.55 | 70.86    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 3528.08                | 5898.89          | 6   | 80416,80612,80808,80411,80607,80803 | 2370.81 | 67.2     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3088.74                | 5424.63          | 6   | 22211,22414,22617,22206,22409,22612 | 2335.89 | 75.63    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3512.32                | 5848.05          | 6   | 17934,18137,18340,17929,18132,18335 | 2335.73 | 66.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 2262.19                | 4573.89          | 6   | 6713,6895,7077,6708,6890,7072       | 2311.7  | 102.19   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 2178.11                | 4483.82          | 6   | 2891,3073,3255,2886,3068,3250       | 2305.71 | 105.86   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 2456.56                | 4754.65          | 6   | 5628,5810,5992,5623,5805,5987       | 2298.09 | 93.55    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 3551.85                | 5835.94          | 6   | 20384,20587,20790,20379,20582,20785 | 2284.09 | 64.31    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3249.39                | 5521.29          | 6   | 48860,49035,49210,48855,49030,49205 | 2271.9  | 69.92    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 2729.73                | 4982.31          | 6   | 1799,1981,2163,1794,1976,2158       | 2252.58 | 82.52    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2456.61                | 4700.19          | 6   | 49385,49560,49735,49380,49555,49730 | 2243.58 | 91.33    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 1819.96                | 4047.12          | 6   | 4529,4711,4893,4524,4706,4888       | 2227.16 | 122.37   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3082.62                | 5297.79          | 6   | 20377,20580,20783,20372,20575,20778 | 2215.17 | 71.86    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3378.96                | 5583.05          | 6   | 23429,23632,23835,23424,23627,23830 | 2204.09 | 65.23    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2299.08                | 4494.47          | 6   | 46739,46914,47089,46734,46909,47084 | 2195.39 | 95.49    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3587.36                | 5767.49          | 6   | 24640,24843,25046,24635,24838,25041 | 2180.13 | 60.77    |
