+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------+-----+-------------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-old | cnt |                    qid                    | pct_diff |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1126.96       | 2246.0      | 6   | 67130,67265,67400,67128,67263,67398       | 99.3     |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 599.02        | 1189.84     | 6   | 62665,62800,62935,62663,62798,62933       | 98.63    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1827.4        | 3619.74     | 6   | 65530,65665,65800,65528,65663,65798       | 98.08    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 15.2          | 30.09       | 6   | 15125,15265,15405,15123,15263,15403       | 97.96    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 148.85        | 294.49      | 6   | 67110,67245,67380,67108,67243,67378       | 97.84    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 311.66        | 616.29      | 6   | 62660,62795,62930,62658,62793,62928       | 97.74    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 1152.1        | 2275.45     | 6   | 65515,65650,65785,65513,65648,65783       | 97.5     |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 6.41          | 12.64       | 6   | 114640,114775,114910,114638,114773,114908 | 97.19    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 1376.86       | 2713.72     | 6   | 65520,65655,65790,65518,65653,65788       | 97.09    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.46          | 10.75       | 6   | 67085,67220,67355,67083,67218,67353       | 96.89    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 927.11        | 1824.71     | 6   | 65510,65645,65780,65508,65643,65778       | 96.82    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4524288    | 10127.87      | 19902.85    | 6   | 16460,16600,16740,16458,16598,16738       | 96.52    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 73.63         | 144.54      | 6   | 16400,16540,16680,16398,16538,16678       | 96.31    |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.02          | 2.0         | 6   | 37020,37150,37280,37018,37148,37278       | 96.08    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 160.95        | 314.67      | 6   | 62655,62790,62925,62653,62788,62923       | 95.51    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 1174.87       | 2296.39     | 6   | 64300,64435,64570,64298,64433,64568       | 95.46    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 38.2          | 74.63       | 6   | 67100,67235,67370,67098,67233,67368       | 95.37    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 38.82         | 75.7        | 6   | 18075,18215,18355,18073,18213,18353       | 95.0     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 152.43        | 297.24      | 6   | 18085,18225,18365,18083,18223,18363       | 95.0     |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.78          | 3.47        | 6   | 37805,37935,38065,37803,37933,38063       | 94.94    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 1923.89       | 3749.69     | 6   | 64315,64450,64585,64313,64448,64583       | 94.9     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 718.11        | 1396.71     | 6   | 64290,64425,64560,64288,64423,64558       | 94.5     |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 2959.87       | 5750.18     | 6   | 67965,68100,68235,67963,68098,68233       | 94.27    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 1984.91       | 3854.45     | 6   | 67950,68085,68220,67948,68083,68218       | 94.19    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 999.73        | 1941.17     | 6   | 67935,68070,68205,67933,68068,68203       | 94.17    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 345.28        | 670.31      | 6   | 67925,68060,68195,67923,68058,68193       | 94.14    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 82.13         | 159.44      | 6   | 62650,62785,62920,62648,62783,62918       | 94.13    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 6391.51       | 12400.82    | 6   | 16445,16585,16725,16443,16583,16723       | 94.02    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2316.64       | 4493.36     | 6   | 67955,68090,68225,67953,68088,68223       | 93.96    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 245.3         | 475.77      | 6   | 65495,65630,65765,65493,65628,65763       | 93.95    |
| 4   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.32          | 2.56        | 6   | 5490,5620,5750,5488,5618,5748             | 93.94    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 10.6          | 20.55       | 6   | 18065,18205,18345,18063,18203,18343       | 93.87    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 674.85        | 1307.52     | 6   | 67930,68065,68200,67928,68063,68198       | 93.75    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 2196.5        | 4254.29     | 6   | 64320,64455,64590,64318,64453,64588       | 93.68    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 2641.95       | 5111.79     | 6   | 67960,68095,68230,67958,68093,68228       | 93.49    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024288    | 2175.17       | 4206.78     | 6   | 16425,16565,16705,16423,16563,16703       | 93.4     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 5352.0        | 10341.82    | 6   | 16440,16580,16720,16438,16578,16718       | 93.23    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 477.56        | 922.61      | 6   | 65500,65635,65770,65498,65633,65768       | 93.19    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 3411.05       | 6589.54     | 6   | 47635,47765,47895,47633,47763,47893       | 93.18    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 249.94        | 482.35      | 6   | 64280,64415,64550,64278,64413,64548       | 92.99    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 126.52        | 244.08      | 6   | 64275,64410,64545,64273,64408,64543       | 92.92    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 4530.78       | 8738.43     | 6   | 47645,47775,47905,47643,47773,47903       | 92.87    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 3971.86       | 7660.1      | 6   | 47640,47770,47900,47638,47768,47898       | 92.86    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 124.06        | 239.22      | 6   | 65490,65625,65760,65488,65623,65758       | 92.83    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 488.62        | 941.27      | 6   | 64285,64420,64555,64283,64418,64553       | 92.64    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 381072     | 1736.55       | 3344.99     | 6   | 47620,47750,47880,47618,47748,47878       | 92.62    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 631072     | 2860.32       | 5508.04     | 6   | 47630,47760,47890,47628,47758,47888       | 92.57    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 10648.03      | 20471.23    | 6   | 18140,18280,18420,18138,18278,18418       | 92.25    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256072     | 1170.41       | 2248.42     | 6   | 47615,47745,47875,47613,47743,47873       | 92.11    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 625.45        | 1200.78     | 6   | 18095,18235,18375,18093,18233,18373       | 91.99    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 829.81        | 1593.07     | 6   | 66315,66450,66585,66313,66448,66583       | 91.98    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 2308.05       | 4430.94     | 6   | 47625,47755,47885,47623,47753,47883       | 91.98    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 9539.46       | 18309.25    | 6   | 18135,18275,18415,18133,18273,18413       | 91.93    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 19.52         | 37.45       | 6   | 16390,16530,16670,16388,16528,16668       | 91.85    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 2176.08       | 4173.74     | 6   | 66340,66475,66610,66338,66473,66608       | 91.8     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 4797.32       | 9194.81     | 6   | 18115,18255,18395,18113,18253,18393       | 91.67    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 4679.93       | 8967.59     | 6   | 46475,46605,46735,46473,46603,46733       | 91.62    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 19.82         | 37.96       | 6   | 67095,67230,67365,67093,67228,67363       | 91.52    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 559.39        | 1070.2      | 6   | 66310,66445,66580,66308,66443,66578       | 91.32    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 1674.2        | 3196.51     | 6   | 65115,65250,65385,65113,65248,65383       | 90.93    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 175.94        | 335.73      | 6   | 67920,68055,68190,67918,68053,68188       | 90.82    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 8470.66       | 16161.59    | 6   | 18130,18270,18410,18128,18268,18408       | 90.79    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 631072     | 2970.78       | 5667.35     | 6   | 46460,46590,46720,46458,46588,46718       | 90.77    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 5.6           | 10.68       | 6   | 18060,18200,18340,18058,18198,18338       | 90.71    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 37.77         | 71.99       | 6   | 16395,16535,16675,16393,16533,16673       | 90.6     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 144.56        | 275.51      | 6   | 16405,16545,16685,16403,16543,16683       | 90.59    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 4126.08       | 7861.99     | 6   | 46470,46600,46730,46468,46598,46728       | 90.54    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 607.43        | 1157.3      | 6   | 47610,47740,47870,47608,47738,47868       | 90.52    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 3549.81       | 6761.39     | 6   | 46465,46595,46725,46463,46593,46723       | 90.47    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 3616.68       | 6883.7      | 6   | 18110,18250,18390,18108,18248,18388       | 90.33    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 145.97        | 277.54      | 6   | 66300,66435,66570,66298,66433,66568       | 90.13    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 16.95         | 32.22       | 6   | 64260,64395,64530,64258,64393,64528       | 90.09    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 20.91         | 39.71       | 6   | 47585,47715,47845,47583,47713,47843       | 89.91    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 9093.62       | 17268.02    | 6   | 16455,16595,16735,16453,16593,16733       | 89.89    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 86.84         | 164.79      | 6   | 49155,49285,49415,49153,49283,49413       | 89.76    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 7952.2        | 15090.02    | 6   | 16450,16590,16730,16448,16588,16728       | 89.76    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 5100.27       | 9673.13     | 6   | 49205,49335,49465,49203,49333,49463       | 89.66    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 2727.97       | 5171.61     | 6   | 63500,63635,63770,63498,63633,63768       | 89.58    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 2395.13       | 4537.27     | 6   | 63495,63630,63765,63493,63628,63763       | 89.44    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 1802.68       | 3413.97     | 6   | 46450,46580,46710,46448,46578,46708       | 89.38    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 1.22          | 2.31        | 6   | 13425,13565,13705,13423,13563,13703       | 89.34    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 4480.41       | 8480.19     | 6   | 49200,49330,49460,49198,49328,49458       | 89.27    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 23.13         | 43.77       | 6   | 67905,68040,68175,67903,68038,68173       | 89.23    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1408.31       | 2663.58     | 6   | 65110,65245,65380,65108,65243,65378       | 89.13    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 155.95        | 294.79      | 6   | 47600,47730,47860,47598,47728,47858       | 89.03    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 5734.8        | 10839.61    | 6   | 49210,49340,49470,49208,49338,49468       | 89.01    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 108.84        | 205.56      | 6   | 63460,63595,63730,63458,63593,63728       | 88.86    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 3861.02       | 7290.45     | 6   | 49195,49325,49455,49193,49323,49453       | 88.82    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 2290.23       | 4321.95     | 6   | 65125,65260,65395,65123,65258,65393       | 88.71    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256072     | 1299.47       | 2450.31     | 6   | 49175,49305,49435,49173,49303,49433       | 88.56    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 506072     | 2419.84       | 4560.68     | 6   | 46455,46585,46715,46453,46583,46713       | 88.47    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 43.35         | 81.65       | 6   | 62645,62780,62915,62643,62778,62913       | 88.35    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 680.05        | 1280.01     | 6   | 17255,17395,17535,17253,17393,17533       | 88.22    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 2577.26       | 4850.3      | 6   | 65130,65265,65400,65128,65263,65398       | 88.2     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 37.75         | 71.04       | 6   | 66290,66425,66560,66288,66423,66558       | 88.19    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256072     | 1227.22       | 2304.02     | 6   | 46445,46575,46705,46443,46573,46703       | 87.74    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 309.68        | 580.77      | 6   | 47605,47735,47865,47603,47733,47863       | 87.54    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2632.71       | 4932.37     | 6   | 49185,49315,49445,49183,49313,49443       | 87.35    |
