+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+----------+-----+-------------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched  | cnt |                    qid                    | pct_diff |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 631072     | 2860.32       | 5516.46  | 6   | 47630,47760,47890,47627,47757,47887       | 92.86    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 126.52        | 243.91   | 6   | 64275,64410,64545,64272,64407,64542       | 92.78    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 381072     | 1736.55       | 3347.11  | 6   | 47620,47750,47880,47617,47747,47877       | 92.74    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 559.39        | 1076.73  | 6   | 66310,66445,66580,66307,66442,66577       | 92.48    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 10648.03      | 20483.92 | 6   | 18140,18280,18420,18137,18277,18417       | 92.37    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1524288    | 3249.18       | 6247.7   | 6   | 16430,16570,16710,16427,16567,16707       | 92.29    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 2308.05       | 4437.43  | 6   | 47625,47755,47885,47622,47752,47882       | 92.26    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 9539.46       | 18330.83 | 6   | 18135,18275,18415,18132,18272,18412       | 92.16    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256072     | 1170.41       | 2248.07  | 6   | 47615,47745,47875,47612,47742,47872       | 92.08    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 829.81        | 1592.4   | 6   | 66315,66450,66585,66312,66447,66582       | 91.9     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024288    | 2414.98       | 4632.52  | 6   | 18105,18245,18385,18102,18242,18382       | 91.82    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 20.91         | 40.1     | 6   | 47585,47715,47845,47582,47712,47842       | 91.77    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 175.94        | 337.27   | 6   | 67920,68055,68190,67917,68052,68187       | 91.7     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 4679.93       | 8969.0   | 6   | 46475,46605,46735,46472,46602,46732       | 91.65    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 5.36          | 10.27    | 6   | 16380,16520,16660,16377,16517,16657       | 91.6     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 4797.32       | 9190.59  | 6   | 18115,18255,18395,18112,18252,18392       | 91.58    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 625.45        | 1196.93  | 6   | 18095,18235,18375,18092,18232,18372       | 91.37    |
| 63  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.04          | 1.99     | 6   | 96390,96510,96630,96387,96507,96627       | 91.35    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.46          | 10.43    | 6   | 67085,67220,67355,67082,67217,67352       | 91.03    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 7294.23       | 13932.9  | 6   | 18125,18265,18405,18122,18262,18402       | 91.01    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 567.35        | 1083.29  | 6   | 16415,16555,16695,16412,16552,16692       | 90.94    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 144.56        | 276.01   | 6   | 16405,16545,16685,16402,16542,16682       | 90.93    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 73.63         | 140.51   | 6   | 16400,16540,16680,16397,16537,16677       | 90.83    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 4126.08       | 7872.52  | 6   | 46470,46600,46730,46467,46597,46727       | 90.8     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 6107.05       | 11648.3  | 6   | 18120,18260,18400,18117,18257,18397       | 90.74    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 1674.2        | 3192.98  | 6   | 65115,65250,65385,65112,65247,65382       | 90.72    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 837.76        | 1597.17  | 6   | 102220,102355,102490,102217,102352,102487 | 90.65    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 607.43        | 1157.51  | 6   | 47610,47740,47870,47607,47737,47867       | 90.56    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 3616.68       | 6889.33  | 6   | 18110,18250,18390,18107,18247,18387       | 90.49    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 3549.81       | 6756.08  | 6   | 46465,46595,46725,46462,46592,46722       | 90.32    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 631072     | 2970.78       | 5652.29  | 6   | 46460,46590,46720,46457,46587,46717       | 90.26    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 43.35         | 82.46    | 6   | 62645,62780,62915,62642,62777,62912       | 90.22    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 2395.13       | 4555.42  | 6   | 63495,63630,63765,63492,63627,63762       | 90.2     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 5100.27       | 9691.58  | 6   | 49205,49335,49465,49202,49332,49462       | 90.02    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 2727.97       | 5181.76  | 6   | 63500,63635,63770,63497,63632,63767       | 89.95    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 32.8          | 62.3     | 6   | 64265,64400,64535,64262,64397,64532       | 89.94    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 16.95         | 32.19    | 6   | 64260,64395,64530,64257,64392,64527       | 89.91    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 5.6           | 10.63    | 6   | 18060,18200,18340,18057,18197,18337       | 89.82    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 1802.68       | 3420.72  | 6   | 46450,46580,46710,46447,46577,46707       | 89.76    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 40.78         | 77.31    | 6   | 47590,47720,47850,47587,47717,47847       | 89.58    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 24.72         | 46.85    | 6   | 17230,17370,17510,17227,17367,17507       | 89.52    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1408.31       | 2667.49  | 6   | 65110,65245,65380,65107,65242,65377       | 89.41    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 506072     | 2419.84       | 4582.19  | 6   | 46455,46585,46715,46452,46582,46712       | 89.36    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 145.97        | 276.21   | 6   | 66300,66435,66570,66297,66432,66567       | 89.22    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 4480.41       | 8475.9   | 6   | 49200,49330,49460,49197,49327,49457       | 89.18    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 79.12         | 149.65   | 6   | 47595,47725,47855,47592,47722,47852       | 89.14    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 3861.02       | 7302.18  | 6   | 49195,49325,49455,49192,49322,49452       | 89.13    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 19.26         | 36.42    | 6   | 66285,66420,66555,66282,66417,66552       | 89.1     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 5734.8        | 10841.59 | 6   | 49210,49340,49470,49207,49337,49467       | 89.05    |
| 36  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.99          | 1.87     | 6   | 56070,56190,56310,56067,56187,56307       | 88.89    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 309.68        | 583.32   | 6   | 47605,47735,47865,47602,47732,47862       | 88.36    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 2290.23       | 4313.15  | 6   | 65125,65260,65395,65122,65257,65392       | 88.33    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 155.95        | 293.62   | 6   | 47600,47730,47860,47597,47727,47857       | 88.28    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 2577.26       | 4848.47  | 6   | 65130,65265,65400,65127,65262,65397       | 88.12    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 680.05        | 1279.2   | 6   | 17255,17395,17535,17252,17392,17532       | 88.1     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 1338.16       | 2515.22  | 6   | 17260,17400,17540,17257,17397,17537       | 87.96    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 25.58         | 48.05    | 6   | 18910,19050,19190,18907,19047,19187       | 87.84    |
