+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+---------------+-----+-------------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old-munro | patched-munro | cnt |                    qid                    | pct_diff |
| 26  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.67              | 2.55          | 6   | 39754,39884,40014,39755,39885,40015       | 52.69    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.27              | 0.41          | 6   | 86664,86799,86934,86665,86800,86935       | 51.85    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.29              | 0.44          | 6   | 13824,13964,14104,13825,13965,14105       | 51.72    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 7.24              | 10.94         | 6   | 115849,115984,116119,115850,115985,116120 | 51.1     |
| 25  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 1.93              | 2.89          | 6   | 39369,39499,39629,39370,39500,39630       | 49.74    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 7.61              | 11.33         | 6   | 113424,113559,113694,113425,113560,113695 | 48.88    |
| 51  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.88              | 1.31          | 6   | 77309,77429,77549,77310,77430,77550       | 48.86    |
| 2   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 3.41              | 5.07          | 6   | 2379,2509,2639,2380,2510,2640             | 48.68    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 4.67              | 6.93          | 6   | 45619,45749,45879,45620,45750,45880       | 48.39    |
| 4   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.27              | 3.36          | 6   | 5494,5624,5754,5495,5625,5755             | 48.02    |
| 64  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.28              | 1.89          | 6   | 97834,97954,98074,97835,97955,98075       | 47.66    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 82.4              | 121.16        | 6   | 65484,65619,65754,65485,65620,65755       | 47.04    |
| 70  | 60         | 10000000 | 625000    | 156250   | -1      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.32              | 1.94          | 6   | 106894,107019,107144,106895,107020,107145 | 46.97    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 5.33              | 7.82          | 6   | 48349,48479,48609,48350,48480,48610       | 46.72    |
| 33  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.15              | 1.68          | 6   | 50674,50794,50914,50675,50795,50915       | 46.09    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 1617.12           | 2359.08       | 6   | 63479,63614,63749,63480,63615,63750       | 45.88    |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.19              | 3.19          | 6   | 37414,37544,37674,37415,37545,37675       | 45.66    |
| 52  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.68              | 0.99          | 6   | 79099,79219,79339,79100,79220,79340       | 45.59    |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 3.22              | 4.66          | 6   | 37424,37554,37684,37425,37555,37685       | 44.72    |
| 4   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.31              | 4.77          | 6   | 5114,5244,5374,5115,5245,5375             | 44.11    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 3.84              | 5.51          | 6   | 20124,20259,20394,20125,20260,20395       | 43.49    |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.36              | 1.95          | 6   | 36629,36759,36889,36630,36760,36890       | 43.38    |
| 48  | 80         | 10000000 | 312500    | 117648   | 16384   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.3               | 0.43          | 6   | 74044,74164,74284,74045,74165,74285       | 43.33    |
| 63  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.3               | 1.86          | 6   | 97109,97229,97349,97110,97230,97350       | 43.08    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.12              | 1.6           | 6   | 20919,21054,21189,20920,21055,21190       | 42.86    |
| 38  | 40         | 10000000 | 312500    | 238096   | 4096    | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.17              | 1.67          | 6   | 58224,58344,58464,58225,58345,58465       | 42.74    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 0.82              | 1.17          | 6   | 63014,63149,63284,63015,63150,63285       | 42.68    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 0.47              | 0.67          | 6   | 66234,66369,66504,66235,66370,66505       | 42.55    |
| 7   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 0.66              | 0.94          | 6   | 9644,9784,9924,9645,9785,9925             | 42.42    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 2.34              | 3.32          | 6   | 115029,115164,115299,115030,115165,115300 | 41.88    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.85              | 5.46          | 6   | 19724,19859,19994,19725,19860,19995       | 41.82    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.2               | 1.7           | 4   | 116644,116779,116645,116780               | 41.67    |
| 16  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.73              | 6.7           | 6   | 25799,25934,26069,25800,25935,26070       | 41.65    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 4.86              | 6.88          | 6   | 115439,115574,115709,115440,115575,115710 | 41.56    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 3.06              | 4.33          | 6   | 47174,47304,47434,47175,47305,47435       | 41.5     |
| 53  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 1.29              | 1.82          | 6   | 81429,81564,81699,81430,81565,81700       | 41.09    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.22              | 0.31          | 6   | 98884,99019,99154,98885,99020,99155       | 40.91    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.58              | 2.22          | 6   | 43264,43394,43524,43265,43395,43525       | 40.51    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.42              | 0.59          | 6   | 68254,68389,68524,68255,68390,68525       | 40.48    |
| 21  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.51              | 3.52          | 6   | 32739,32869,32999,32740,32870,33000       | 40.24    |
| 2   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.67              | 2.34          | 6   | 2369,2499,2629,2370,2500,2630             | 40.12    |
| 1   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.47              | 4.85          | 6   | 44,174,304,45,175,305                     | 39.77    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.14              | 2.99          | 6   | 38204,38334,38464,38205,38335,38465       | 39.72    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.34              | 1.87          | 6   | 41704,41834,41964,41705,41835,41965       | 39.55    |
| 40  | 40         | 10000000 | 312500    | 238096   | 4096    | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.27              | 1.77          | 6   | 61829,61949,62069,61830,61950,62070       | 39.37    |
| 35  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.92              | 1.28          | 6   | 53544,53664,53784,53545,53665,53785       | 39.13    |
| 15  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.43              | 3.38          | 6   | 23769,23904,24039,23770,23905,24040       | 39.09    |
| 50  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.95              | 1.32          | 6   | 75869,75989,76109,75870,75990,76110       | 38.95    |
| 71  | 60         | 10000000 | 625000    | 156250   | -1      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.5               | 2.08          | 6   | 108394,108519,108644,108395,108520,108645 | 38.67    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 22.04             | 30.56         | 4   | 116679,116814,116680,116815               | 38.66    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.65              | 0.9           | 6   | 62994,63129,63264,62995,63130,63265       | 38.46    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 1.48              | 2.04          | 6   | 67879,68014,68149,67880,68015,68150       | 37.84    |
| 72  | 60         | 10000000 | 625000    | 156250   | -1      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.27              | 1.75          | 6   | 110639,110764,110889,110640,110765,110890 | 37.8     |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 10.48             | 14.43         | 6   | 114229,114364,114499,114230,114365,114500 | 37.69    |
| 48  | 80         | 10000000 | 312500    | 117648   | 16384   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.77              | 1.06          | 6   | 72984,73104,73224,72985,73105,73225       | 37.66    |
| 3   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.73              | 2.38          | 6   | 3149,3279,3409,3150,3280,3410             | 37.57    |
| 53  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 0.43              | 0.59          | 6   | 81409,81544,81679,81410,81545,81680       | 37.21    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.26              | 4.47          | 6   | 44834,44964,45094,44835,44965,45095       | 37.12    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 5.0               | 6.83          | 6   | 20939,21074,21209,20940,21075,21210       | 36.6     |
| 52  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.69              | 0.94          | 6   | 78744,78864,78984,78745,78865,78985       | 36.23    |
| 51  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.97              | 1.32          | 6   | 78389,78509,78629,78390,78510,78630       | 36.08    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 10.78             | 14.64         | 6   | 111404,111539,111674,111405,111540,111675 | 35.81    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 0.42              | 0.57          | 6   | 18869,19009,19149,18870,19010,19150       | 35.71    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 0.56              | 0.76          | 6   | 67859,67994,68129,67860,67995,68130       | 35.71    |
| 5   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 0.31              | 0.42          | 6   | 7114,7254,7394,7115,7255,7395             | 35.48    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.31              | 0.42          | 6   | 14239,14379,14519,14240,14380,14520       | 35.48    |
| 37  | 40         | 10000000 | 312500    | 238096   | 4096    | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.64              | 2.22          | 6   | 57149,57269,57389,57150,57270,57390       | 35.37    |
| 14  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 2.38              | 3.22          | 6   | 21744,21879,22014,21745,21880,22015       | 35.29    |
| 33  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.0               | 1.35          | 6   | 51024,51144,51264,51025,51145,51265       | 35.0     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.4               | 0.54          | 6   | 82219,82354,82489,82220,82355,82490       | 35.0     |
| 25  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 3.49              | 4.7           | 6   | 38599,38729,38859,38600,38730,38860       | 34.67    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 3.74              | 5.03          | 6   | 20934,21069,21204,20935,21070,21205       | 34.49    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.74              | 2.34          | 6   | 42879,43009,43139,42880,43010,43140       | 34.48    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 381072     | 1909.19           | 2567.18       | 6   | 49179,49309,49439,49180,49310,49440       | 34.46    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 2266.27           | 3045.51       | 6   | 62694,62829,62964,62695,62830,62965       | 34.38    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.79              | 1.06          | 6   | 62604,62739,62874,62605,62740,62875       | 34.18    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 756072     | 4407.37           | 5911.77       | 6   | 48414,48544,48674,48415,48545,48675       | 34.13    |
| 52  | 60         | 10000000 | 312500    | 156250   | 16384   | 0     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 0.94              | 1.26          | 6   | 79109,79229,79349,79110,79230,79350       | 34.04    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 21.95             | 29.39         | 6   | 62639,62774,62909,62640,62775,62910       | 33.9     |
| 36  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.92              | 1.23          | 6   | 56064,56184,56304,56065,56185,56305       | 33.7     |
| 62  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.04              | 1.39          | 6   | 94944,95064,95184,94945,95065,95185       | 33.65    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 2575.94           | 3440.52       | 6   | 62699,62834,62969,62700,62835,62970       | 33.56    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 16384   | 2     | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.39              | 3.19          | 6   | 38979,39109,39239,38980,39110,39240       | 33.47    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 106.46            | 141.98        | 6   | 86734,86869,87004,86735,86870,87005       | 33.36    |
| 35  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.3               | 0.4           | 6   | 53884,54004,54124,53885,54005,54125       | 33.33    |
| 64  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.54              | 2.05          | 6   | 98554,98674,98794,98555,98675,98795       | 33.12    |
| 19  | 20         | 10000000 | 312500    | 476191   | -1      | 8     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.57              | 3.42          | 6   | 29079,29199,29319,29080,29200,29320       | 33.07    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 4.13              | 5.49          | 6   | 116249,116384,116519,116250,116385,116520 | 32.93    |
| 24  | 60         | 10000000 | 1250000   | 156250   | 65536   | 8     | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.6               | 3.45          | 6   | 37029,37159,37289,37030,37160,37290       | 32.69    |
| 18  | 20         | 10000000 | 312500    | 476191   | -1      | 8     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.27              | 1.68          | 6   | 28699,28819,28939,28700,28820,28940       | 32.28    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 32.31             | 42.74         | 6   | 65479,65614,65749,65480,65615,65750       | 32.28    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 0.53              | 0.7           | 6   | 18459,18599,18739,18460,18600,18740       | 32.08    |
| 35  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.56              | 2.06          | 6   | 53914,54034,54154,53915,54035,54155       | 32.05    |
| 56  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.25              | 0.33          | 6   | 85834,85969,86104,85835,85970,86105       | 32.0     |
| 71  | 60         | 10000000 | 625000    | 156250   | -1      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.32              | 1.74          | 6   | 109139,109264,109389,109140,109265,109390 | 31.82    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1325.27           | 1743.57       | 6   | 67939,68074,68209,67940,68075,68210       | 31.56    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.46              | 1.92          | 6   | 115834,115969,116104,115835,115970,116105 | 31.51    |
| 4   | 20         | 10000000 | 1250000   | 476191   | 262144  | 2     | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.75              | 3.61          | 6   | 5884,6014,6144,5885,6015,6145             | 31.27    |
| 17  | 20         | 10000000 | 312500    | 476191   | -1      | 8     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.12              | 1.47          | 6   | 26544,26664,26784,26545,26665,26785       | 31.25    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 15.27             | 20.03         | 6   | 67899,68034,68169,67900,68035,68170       | 31.17    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5093.68           | 6669.84       | 6   | 47649,47779,47909,47650,47780,47910       | 30.94    |
