+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+-------------------+-----+-------------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-old-munro | cnt |                    qid                    | pct_diff |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 1003.68  | 1638.3            | 6   | 49586,49716,49846,49589,49719,49849       | 63.23    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 631072     | 723.09   | 1179.01           | 6   | 44506,44636,44766,44509,44639,44769       | 63.05    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 1149.22  | 1873.55           | 6   | 44521,44651,44781,44524,44654,44784       | 63.03    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1131072    | 1290.8   | 2095.14           | 6   | 44526,44656,44786,44529,44659,44789       | 62.31    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 1005.95  | 1625.35           | 6   | 44516,44646,44776,44519,44649,44779       | 61.57    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 731.02   | 1172.19           | 6   | 49576,49706,49836,49579,49709,49839       | 60.35    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1302.45  | 2086.78           | 6   | 49596,49726,49856,49599,49729,49859       | 60.22    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 580.26   | 929.43            | 6   | 49571,49701,49831,49574,49704,49834       | 60.17    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 440.0    | 704.05            | 6   | 44496,44626,44756,44499,44629,44759       | 60.01    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 872.82   | 1393.71           | 6   | 49581,49711,49841,49584,49714,49844       | 59.68    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 154.55   | 245.64            | 6   | 44486,44616,44746,44489,44619,44749       | 58.94    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 23.25    | 36.92             | 6   | 49541,49671,49801,49544,49674,49804       | 58.8     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1292.66  | 2049.41           | 6   | 45306,45436,45566,45309,45439,45569       | 58.54    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1290.11  | 2039.85           | 6   | 50376,50506,50636,50379,50509,50639       | 58.11    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 152.73   | 241.41            | 6   | 50336,50466,50596,50339,50469,50599       | 58.06    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 583.73   | 922.29            | 6   | 45281,45411,45541,45284,45414,45544       | 58.0     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 302.42   | 477.57            | 6   | 49561,49691,49821,49564,49694,49824       | 57.92    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 869.66   | 1367.3            | 6   | 45291,45421,45551,45294,45424,45554       | 57.22    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 1008.3   | 1585.05           | 6   | 50366,50496,50626,50369,50499,50629       | 57.2     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 726.14   | 1139.65           | 6   | 50356,50486,50616,50359,50489,50619       | 56.95    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 1010.79  | 1580.55           | 6   | 45296,45426,45556,45299,45429,45559       | 56.37    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 4.87     | 7.61              | 6   | 91971,92106,92241,91974,92109,92244       | 56.26    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 1156.49  | 1804.53           | 6   | 45301,45431,45561,45304,45434,45564       | 56.04    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 445.43   | 694.44            | 6   | 50346,50476,50606,50349,50479,50609       | 55.9     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 1162.29  | 1811.3            | 6   | 50371,50501,50631,50374,50504,50634       | 55.84    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 584.45   | 910.14            | 6   | 50351,50481,50611,50354,50484,50614       | 55.73    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 78.45    | 122.14            | 6   | 50331,50461,50591,50334,50464,50594       | 55.69    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 873.68   | 1358.58           | 6   | 50361,50491,50621,50364,50494,50624       | 55.5     |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 1.1      | 1.71              | 6   | 86691,86826,86961,86694,86829,86964       | 55.45    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.48     | 3.85              | 6   | 49521,49651,49781,49524,49654,49784       | 55.24    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 302.5    | 467.33            | 6   | 50341,50471,50601,50344,50474,50604       | 54.49    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 1.45     | 2.24              | 6   | 88311,88446,88581,88314,88449,88584       | 54.48    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 450.97   | 696.11            | 6   | 45276,45406,45536,45279,45409,45539       | 54.36    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 1.21     | 1.85              | 6   | 62211,62346,62481,62214,62349,62484       | 52.89    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 305.3    | 466.07            | 6   | 45271,45401,45531,45274,45404,45534       | 52.66    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 0.78     | 1.19              | 6   | 44431,44561,44691,44434,44564,44694       | 52.56    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 7.25     | 11.06             | 6   | 44461,44591,44721,44464,44594,44724       | 52.55    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 1.75     | 2.66              | 6   | 49516,49646,49776,49519,49649,49779       | 52.0     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.11     | 6.24              | 6   | 44456,44586,44716,44459,44589,44719       | 51.82    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 12.85    | 19.49             | 6   | 49536,49666,49796,49539,49669,49799       | 51.67    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 1.07     | 1.61              | 6   | 87896,88031,88166,87899,88034,88169       | 50.47    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 56.93    | 85.44             | 6   | 104231,104366,104501,104234,104369,104504 | 50.08    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 79.97    | 120.01            | 6   | 45261,45391,45521,45264,45394,45524       | 50.07    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 82.28    | 123.43            | 6   | 44481,44611,44741,44484,44614,44744       | 50.01    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 1.25     | 1.87              | 6   | 100946,101081,101216,100949,101084,101219 | 49.6     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 7.62     | 11.39             | 6   | 49531,49661,49791,49534,49664,49794       | 49.48    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 2.83     | 4.21              | 6   | 91966,92101,92236,91969,92104,92239       | 48.76    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 141.05   | 209.37            | 6   | 46041,46171,46301,46044,46174,46304       | 48.44    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 12.33    | 18.15             | 6   | 50316,50446,50576,50319,50449,50579       | 47.2     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 8.96     | 13.17             | 6   | 98951,99086,99221,98954,99089,99224       | 46.99    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 22.42    | 32.95             | 6   | 45251,45381,45511,45254,45384,45514       | 46.97    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 20.51    | 29.94             | 6   | 47976,48106,48236,47979,48109,48239       | 45.98    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 2.69     | 3.92              | 6   | 86701,86836,86971,86704,86839,86974       | 45.72    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 1.87     | 2.71              | 6   | 98936,99071,99206,98939,99074,99209       | 44.92    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 42.88    | 62.1              | 6   | 50326,50456,50586,50329,50459,50589       | 44.82    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.7      | 3.91              | 6   | 44451,44581,44711,44454,44584,44714       | 44.81    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 75.64    | 109.46            | 6   | 47986,48116,48246,47989,48119,48249       | 44.71    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.36     | 0.52              | 6   | 88686,88821,88956,88689,88824,88959       | 44.44    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.88     | 1.27              | 6   | 86686,86821,86956,86689,86824,86959       | 44.32    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 11.98    | 17.25             | 6   | 45246,45376,45506,45249,45379,45509       | 43.99    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.87     | 2.69              | 6   | 104201,104336,104471,104204,104339,104474 | 43.85    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 43.75    | 62.64             | 6   | 45256,45386,45516,45259,45389,45519       | 43.18    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.58     | 0.83              | 6   | 49866,49996,50126,49869,49999,50129       | 43.1     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 7.14     | 10.21             | 6   | 45241,45371,45501,45244,45374,45504       | 43.0     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 23.02    | 32.88             | 6   | 50321,50451,50581,50324,50454,50584       | 42.83    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 2.97     | 4.23              | 6   | 88716,88851,88986,88719,88854,88989       | 42.42    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 1.25     | 1.78              | 6   | 98931,99066,99201,98934,99069,99204       | 42.4     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 56.54    | 80.34             | 6   | 98966,99101,99236,98969,99104,99239       | 42.09    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 1.19     | 1.69              | 6   | 63416,63551,63686,63419,63554,63689       | 42.02    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 543.07   | 768.55            | 6   | 46051,46181,46311,46054,46184,46314       | 41.52    |
| 6   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.41     | 0.58              | 6   | 8371,8511,8651,8374,8514,8654             | 41.46    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 12.47    | 17.62             | 6   | 44466,44596,44726,44469,44599,44729       | 41.3     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 7.25     | 10.19             | 6   | 50311,50441,50571,50314,50444,50574       | 40.55    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 38.31    | 53.8              | 6   | 46031,46161,46291,46034,46164,46294       | 40.43    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 5.15     | 7.23              | 6   | 102586,102721,102856,102589,102724,102859 | 40.39    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 1.11     | 1.55              | 6   | 91956,92091,92226,91959,92094,92229       | 39.64    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.53     | 0.74              | 6   | 89106,89241,89376,89109,89244,89379       | 39.62    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 2.45     | 3.42              | 6   | 45231,45361,45491,45234,45364,45494       | 39.59    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 724.06   | 1008.3            | 6   | 45286,45416,45546,45289,45419,45549       | 39.26    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.23     | 1.71              | 6   | 44436,44566,44696,44439,44569,44699       | 39.02    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 15.79    | 21.95             | 6   | 98956,99091,99226,98959,99094,99229       | 39.01    |
| 64  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.36     | 0.5               | 6   | 98526,98646,98766,98529,98649,98769       | 38.89    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 47.06    | 65.11             | 6   | 62246,62381,62516,62249,62384,62519       | 38.36    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 72.48    | 100.21            | 6   | 46036,46166,46296,46039,46169,46299       | 38.26    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.79     | 1.09              | 6   | 88701,88836,88971,88704,88839,88974       | 37.97    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.88     | 9.46              | 6   | 47966,48096,48226,47969,48099,48229       | 37.5     |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 149.88   | 206.06            | 6   | 47991,48121,48251,47994,48124,48254       | 37.48    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 295.46   | 405.03            | 6   | 47996,48126,48256,47999,48129,48259       | 37.08    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.65     | 2.26              | 6   | 18476,18616,18756,18479,18619,18759       | 36.97    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 2.66     | 3.64              | 6   | 88316,88451,88586,88319,88454,88589       | 36.84    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 0.41     | 0.56              | 6   | 12996,13136,13276,12999,13139,13279       | 36.59    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 2.68     | 3.66              | 6   | 90341,90476,90611,90344,90479,90614       | 36.57    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.83     | 1.13              | 6   | 91951,92086,92221,91954,92089,92224       | 36.14    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 61.85    | 84.03             | 6   | 102606,102741,102876,102609,102744,102879 | 35.86    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 329.92   | 448.22            | 6   | 67531,67666,67801,67534,67669,67804       | 35.86    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 20.18    | 27.41             | 6   | 46026,46156,46286,46029,46159,46289       | 35.83    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 0.81     | 1.1               | 6   | 104586,104721,104856,104589,104724,104859 | 35.8     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 108.6    | 147.29            | 6   | 98971,99106,99241,98974,99109,99244       | 35.63    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 2108.1   | 2858.85           | 6   | 46081,46211,46341,46084,46214,46344       | 35.61    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 30.16    | 40.9              | 6   | 104226,104361,104496,104229,104364,104499 | 35.61    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 492.99   | 667.62            | 6   | 67541,67676,67811,67544,67679,67814       | 35.42    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 171.49   | 232.17            | 6   | 67521,67656,67791,67524,67659,67794       | 35.38    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 11.11    | 15.04             | 6   | 46021,46151,46281,46024,46154,46284       | 35.37    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 157.27   | 212.64            | 6   | 45266,45396,45526,45269,45399,45529       | 35.21    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 279.91   | 377.91            | 6   | 46046,46176,46306,46049,46179,46309       | 35.01    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 2.83     | 3.82              | 6   | 62221,62356,62491,62224,62359,62494       | 34.98    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.66     | 0.89              | 6   | 66641,66776,66911,66644,66779,66914       | 34.85    |
| 8   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.23     | 0.31              | 6   | 12141,12281,12421,12144,12284,12424       | 34.78    |
