+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+-------------------+-----+-------------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched  | patched-old-munro | cnt |                    qid                    |   diff    | pct_diff |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 3267.02  | 3871.12           | 6   | 112302,112437,112572,112304,112439,112574 | 604.1     | 18.49    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 1037.65  | 1625.35           | 6   | 44517,44647,44777,44519,44649,44779       | 587.7     | 56.64    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1984.63  | 2569.78           | 6   | 48027,48157,48287,48029,48159,48289       | 585.15    | 29.48    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 2608.76  | 3190.43           | 6   | 112292,112427,112562,112294,112429,112564 | 581.67    | 22.3     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 2291.15  | 2870.98           | 6   | 46862,46992,47122,46864,46994,47124       | 579.83    | 25.31    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2326.51  | 2904.15           | 6   | 48812,48942,49072,48814,48944,49074       | 577.64    | 24.83    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 2985.49  | 3559.16           | 6   | 112297,112432,112567,112299,112434,112569 | 573.67    | 19.22    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 876.57   | 1438.82           | 6   | 44512,44642,44772,44514,44644,44774       | 562.25    | 64.14    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 881072     | 1863.51  | 2424.84           | 6   | 46077,46207,46337,46079,46209,46339       | 561.33    | 30.12    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 1024.92  | 1585.05           | 6   | 50367,50497,50627,50369,50499,50629       | 560.13    | 54.65    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 1026.24  | 1580.55           | 6   | 45297,45427,45557,45299,45429,45559       | 554.31    | 54.01    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 4254.17  | 4773.69           | 6   | 113917,114052,114187,113919,114054,114189 | 519.52    | 12.21    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 4127.2   | 4642.95           | 6   | 115942,116077,116212,115944,116079,116214 | 515.75    | 12.5     |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 4588.66  | 5098.78           | 6   | 115947,116082,116217,115949,116084,116219 | 510.12    | 11.12    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 2005.5   | 2514.79           | 6   | 46857,46987,47117,46859,46989,47119       | 509.29    | 25.39    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 2031.14  | 2538.35           | 6   | 48807,48937,49067,48809,48939,49069       | 507.21    | 24.97    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 886.83   | 1393.71           | 6   | 49582,49712,49842,49584,49714,49844       | 506.88    | 57.16    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2559.46  | 3054.35           | 6   | 48037,48167,48297,48039,48169,48299       | 494.89    | 19.34    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 4752.63  | 5244.37           | 6   | 113922,114057,114192,113924,114059,114194 | 491.74    | 10.35    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 874.56   | 1358.58           | 6   | 50362,50492,50622,50364,50494,50624       | 484.02    | 55.34    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 883.42   | 1367.3            | 6   | 45292,45422,45552,45294,45424,45554       | 483.88    | 54.77    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1603.18  | 2076.72           | 6   | 46072,46202,46332,46074,46204,46334       | 473.54    | 29.54    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 1403.24  | 1873.55           | 6   | 44522,44652,44782,44524,44654,44784       | 470.31    | 33.52    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 2324.29  | 2786.71           | 6   | 112287,112422,112557,112289,112424,112559 | 462.42    | 19.9     |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 3689.2   | 4147.49           | 6   | 115937,116072,116207,115939,116074,116209 | 458.29    | 12.42    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 631072     | 730.93   | 1179.01           | 6   | 44507,44637,44767,44509,44639,44769       | 448.08    | 61.3     |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 756072     | 1732.05  | 2167.23           | 6   | 48802,48932,49062,48804,48934,49064       | 435.18    | 25.13    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1721.75  | 2150.93           | 6   | 46852,46982,47112,46854,46984,47114       | 429.18    | 24.93    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1339.7   | 1759.11           | 6   | 46067,46197,46327,46069,46199,46329       | 419.41    | 31.31    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 753.98   | 1172.19           | 6   | 49577,49707,49837,49579,49709,49839       | 418.21    | 55.47    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1917.5   | 2328.96           | 6   | 112282,112417,112552,112284,112419,112554 | 411.46    | 21.46    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 3836.84  | 4246.68           | 6   | 113912,114047,114182,113914,114049,114184 | 409.84    | 10.68    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 735.98   | 1139.65           | 6   | 50357,50487,50617,50359,50489,50619       | 403.67    | 54.85    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1400.32  | 1786.83           | 6   | 48017,48147,48277,48019,48149,48279       | 386.51    | 27.6     |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 3219.95  | 3584.16           | 6   | 115932,116067,116202,115934,116069,116204 | 364.21    | 11.31    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1440.19  | 1803.18           | 6   | 46847,46977,47107,46849,46979,47109       | 362.99    | 25.2     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 593.16   | 955.53            | 6   | 44502,44632,44762,44504,44634,44764       | 362.37    | 61.09    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 3317.09  | 3675.73           | 6   | 113907,114042,114177,113909,114044,114179 | 358.64    | 10.81    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1433.76  | 1788.42           | 6   | 48797,48927,49057,48799,48929,49059       | 354.66    | 24.74    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 3180.4   | 3531.52           | 2   | 116752,116754                             | 351.12    | 11.04    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 3489.85  | 3837.72           | 2   | 116757,116759                             | 347.87    | 9.97     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 381072     | 449.03   | 788.41            | 6   | 49567,49697,49827,49569,49699,49829       | 339.38    | 75.58    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 595.49   | 929.43            | 6   | 49572,49702,49832,49574,49704,49834       | 333.94    | 56.08    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 3478.31  | 3810.57           | 6   | 111492,111627,111762,111494,111629,111764 | 332.26    | 9.55     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 506072     | 1078.04  | 1408.71           | 6   | 46062,46192,46322,46064,46194,46324       | 330.67    | 30.67    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 592.35   | 922.29            | 6   | 45282,45412,45542,45284,45414,45544       | 329.94    | 55.7     |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 756072     | 1699.88  | 2016.62           | 6   | 48022,48152,48282,48024,48154,48284       | 316.74    | 18.63    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 3175.72  | 3489.84           | 6   | 111487,111622,111757,111489,111624,111759 | 314.12    | 9.89     |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 1127.01  | 1440.58           | 6   | 48012,48142,48272,48014,48144,48274       | 313.57    | 27.82    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 597.38   | 910.14            | 6   | 50352,50482,50612,50354,50484,50614       | 312.76    | 52.36    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 1568.85  | 1875.82           | 6   | 112277,112412,112547,112279,112414,112549 | 306.97    | 19.57    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 2708.06  | 3009.67           | 6   | 115927,116062,116197,115929,116064,116199 | 301.61    | 11.14    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1149.65  | 1441.42           | 6   | 48792,48922,49052,48794,48924,49054       | 291.77    | 25.38    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 2842.86  | 3133.67           | 6   | 111482,111617,111752,111484,111619,111754 | 290.81    | 10.23    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1153.66  | 1443.42           | 6   | 46842,46972,47102,46844,46974,47104       | 289.76    | 25.12    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1674.92  | 1954.33           | 6   | 19397,19537,19677,19399,19539,19679       | 279.41    | 16.68    |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 2777.17  | 3050.08           | 6   | 113902,114037,114172,113904,114039,114174 | 272.91    | 9.83     |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 2869.15  | 3141.15           | 4   | 116747,116882,116749,116884               | 272.0     | 9.48     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4524288    | 3349.33  | 3621.18           | 6   | 17717,17857,17997,17719,17859,17999       | 271.85    | 8.12     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 737.97   | 1008.3            | 6   | 45287,45417,45547,45289,45419,45549       | 270.33    | 36.63    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 2468.57  | 2733.7            | 4   | 116742,116877,116744,116879               | 265.13    | 10.74    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 381072     | 848.13   | 1109.27           | 6   | 48007,48137,48267,48009,48139,48269       | 261.14    | 30.79    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 1490.14  | 1746.59           | 6   | 19392,19532,19672,19394,19534,19674       | 256.45    | 17.21    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 449.96   | 704.05            | 6   | 44497,44627,44757,44499,44629,44759       | 254.09    | 56.47    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 444.75   | 696.11            | 6   | 45277,45407,45537,45279,45409,45539       | 251.36    | 56.52    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 2050.34  | 2301.41           | 6   | 101442,101577,101712,101444,101579,101714 | 251.07    | 12.25    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2120.11  | 2370.16           | 6   | 102657,102792,102927,102659,102794,102929 | 250.05    | 11.79    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4024288    | 2794.4   | 3041.09           | 6   | 15612,15752,15892,15614,15754,15894       | 246.69    | 8.83     |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 2185.69  | 2426.42           | 6   | 115922,116057,116192,115924,116059,116194 | 240.73    | 11.01    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 2466.91  | 2706.3            | 6   | 111477,111612,111747,111479,111614,111749 | 239.39    | 9.7      |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 455.76   | 694.44            | 6   | 50347,50477,50607,50349,50479,50609       | 238.68    | 52.37    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 1983.64  | 2221.99           | 6   | 100632,100767,100902,100634,100769,100904 | 238.35    | 12.02    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1155.65  | 1393.94           | 6   | 102637,102772,102907,102639,102774,102909 | 238.29    | 20.62    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2262.09  | 2496.24           | 6   | 103467,103602,103737,103469,103604,103739 | 234.15    | 10.35    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 1493.82  | 1727.95           | 6   | 13932,14072,14212,13934,14074,14214       | 234.13    | 15.67    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 6032.97  | 6265.07           | 6   | 91632,91767,91902,91634,91769,91904       | 232.1     | 3.85     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 818.67   | 1046.54           | 6   | 46057,46187,46317,46059,46189,46319       | 227.87    | 27.83    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 4768.73  | 4996.26           | 6   | 115137,115272,115407,115139,115274,115409 | 227.53    | 4.77     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4024288    | 2975.07  | 3202.34           | 6   | 17712,17852,17992,17714,17854,17994       | 227.27    | 7.64     |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 2267.58  | 2494.17           | 6   | 113897,114032,114167,113899,114034,114169 | 226.59    | 9.99     |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 913.54   | 1140.08           | 6   | 105087,105222,105357,105089,105224,105359 | 226.54    | 24.8     |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 868.19   | 1090.03           | 6   | 48787,48917,49047,48789,48919,49049       | 221.84    | 25.55    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 548.13   | 768.55            | 6   | 46052,46182,46312,46054,46184,46314       | 220.42    | 40.21    |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 2065.3   | 2284.69           | 4   | 116737,116872,116739,116874               | 219.39    | 10.62    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 1203.57  | 1422.27           | 6   | 112272,112407,112542,112274,112409,112544 | 218.7     | 18.17    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 809.72   | 1028.08           | 6   | 99007,99142,99277,99009,99144,99279       | 218.36    | 26.97    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 801.45   | 1018.76           | 6   | 105082,105217,105352,105084,105219,105354 | 217.31    | 27.11    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 743.6    | 960.11            | 6   | 62292,62427,62562,62294,62429,62564       | 216.51    | 29.12    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 1820.37  | 2035.7            | 6   | 101437,101572,101707,101439,101574,101709 | 215.33    | 11.83    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 1943.88  | 2158.81           | 6   | 64722,64857,64992,64724,64859,64994       | 214.93    | 11.06    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 2058.98  | 2271.15           | 6   | 111472,111607,111742,111474,111609,111744 | 212.17    | 10.3     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 899.05   | 1108.73           | 6   | 99012,99147,99282,99014,99149,99284       | 209.68    | 23.32    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 3220.5   | 3430.09           | 6   | 15617,15757,15897,15619,15759,15899       | 209.59    | 6.51     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 1315.89  | 1525.11           | 6   | 19387,19527,19667,19389,19529,19669       | 209.22    | 15.9     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 1193.58  | 1400.54           | 6   | 63897,64032,64167,63899,64034,64169       | 206.96    | 17.34    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 4384.99  | 4588.55           | 6   | 115132,115267,115402,115134,115269,115404 | 203.56    | 4.64     |
| 74  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 4626.19  | 4827.12           | 6   | 113112,113247,113382,113114,113249,113384 | 200.93    | 4.34     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256072     | 305.27   | 506.17            | 6   | 44492,44622,44752,44494,44624,44754       | 200.9     | 65.81    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 903.21   | 1103.53           | 6   | 104277,104412,104547,104279,104414,104549 | 200.32    | 22.18    |
| 75  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1657.06  | 1857.36           | 6   | 115917,116052,116187,115919,116054,116189 | 200.3     | 12.09    |
