+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+-------------+-----+-------------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-old | cnt |                    qid                    | pct_diff |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 2.71     | 4.16        | 6   | 65861,65996,66131,65863,65998,66133       | 53.51    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.11     | 6.3         | 6   | 44456,44586,44716,44458,44588,44718       | 53.28    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 1.45     | 2.22        | 6   | 16791,16931,17071,16793,16933,17073       | 53.1     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 305.19   | 467.18      | 6   | 98981,99116,99251,98983,99118,99253       | 53.08    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.93     | 1.42        | 6   | 104191,104326,104461,104193,104328,104463 | 52.69    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.23     | 0.35        | 6   | 13806,13946,14086,13808,13948,14088       | 52.17    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 4.3      | 6.54        | 6   | 16801,16941,17081,16803,16943,17083       | 52.09    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.55     | 5.39        | 6   | 46011,46141,46271,46013,46143,46273       | 51.83    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.85     | 1.29        | 6   | 13006,13146,13286,13008,13148,13288       | 51.76    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.87     | 2.83        | 6   | 104201,104336,104471,104203,104338,104473 | 51.34    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 1.97     | 2.98        | 6   | 13016,13156,13296,13018,13158,13298       | 51.27    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 1.21     | 1.81        | 6   | 62211,62346,62481,62213,62348,62483       | 49.59    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.7      | 4.03        | 6   | 44451,44581,44711,44453,44583,44713       | 49.26    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.87     | 2.77        | 6   | 91961,92096,92231,91963,92098,92233       | 48.13    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 1.45     | 2.13        | 6   | 88311,88446,88581,88313,88448,88583       | 46.9     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 1.48     | 2.17        | 6   | 14691,14831,14971,14693,14833,14973       | 46.62    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 2.46     | 3.59        | 6   | 47956,48086,48216,47958,48088,48218       | 45.93    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 3.33     | 4.85        | 6   | 104206,104341,104476,104208,104343,104478 | 45.65    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 1.54     | 2.24        | 6   | 90336,90471,90606,90338,90473,90608       | 45.45    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.69     | 1.0         | 6   | 45196,45326,45456,45198,45328,45458       | 44.93    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 3.05     | 4.42        | 6   | 98941,99076,99211,98943,99078,99213       | 44.92    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.83     | 1.2         | 6   | 91951,92086,92221,91953,92088,92223       | 44.58    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.66     | 0.95        | 6   | 13001,13141,13281,13003,13143,13283       | 43.94    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 0.82     | 1.18        | 6   | 49501,49631,49761,49503,49633,49763       | 43.9     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.41     | 0.59        | 6   | 100111,100246,100381,100113,100248,100383 | 43.9     |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 169.67   | 243.02      | 6   | 62256,62391,62526,62258,62393,62528       | 43.23    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 1.1      | 1.57        | 6   | 86691,86826,86961,86693,86828,86963       | 42.73    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 5.15     | 7.3         | 6   | 102586,102721,102856,102588,102723,102858 | 41.75    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 2.15     | 3.04        | 6   | 100951,101086,101221,100953,101088,101223 | 41.4     |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 2.79     | 3.94        | 6   | 102581,102716,102851,102583,102718,102853 | 41.22    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 1.19     | 1.68        | 6   | 63416,63551,63686,63418,63553,63688       | 41.18    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 2.66     | 3.75        | 6   | 88316,88451,88586,88318,88453,88588       | 40.98    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 2.51     | 3.52        | 6   | 18886,19026,19166,18888,19028,19168       | 40.24    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 1.99     | 2.79        | 6   | 44446,44576,44706,44448,44578,44708       | 40.2     |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 7.57     | 10.58       | 6   | 67496,67631,67766,67498,67633,67768       | 39.76    |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 2.83     | 3.95        | 6   | 91966,92101,92236,91968,92103,92238       | 39.58    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 0.89     | 1.24        | 6   | 14686,14826,14966,14688,14828,14968       | 39.33    |
| 64  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.36     | 0.5         | 6   | 98526,98646,98766,98528,98648,98768       | 38.89    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 1.03     | 1.43        | 6   | 88306,88441,88576,88308,88443,88578       | 38.83    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 4.15     | 5.76        | 6   | 49526,49656,49786,49528,49658,49788       | 38.8     |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 1.07     | 1.48        | 6   | 88706,88841,88976,88708,88843,88978       | 38.32    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 1.74     | 2.4         | 6   | 100551,100686,100821,100553,100688,100823 | 37.93    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.12     | 2.92        | 6   | 48336,48466,48596,48338,48468,48598       | 37.74    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 3524288    | 2208.71  | 3039.47     | 6   | 14766,14906,15046,14768,14908,15048       | 37.61    |
| 56  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.24     | 0.33        | 6   | 85441,85576,85711,85443,85578,85713       | 37.5     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 1.28     | 1.76        | 6   | 46776,46906,47036,46778,46908,47038       | 37.5     |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 6.25     | 8.59        | 6   | 87101,87236,87371,87103,87238,87373       | 37.44    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 7.08     | 9.73        | 6   | 14706,14846,14986,14708,14848,14988       | 37.43    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 47.11    | 64.42       | 6   | 16821,16961,17101,16823,16963,17103       | 36.74    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 0.41     | 0.56        | 6   | 12996,13136,13276,12998,13138,13278       | 36.59    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.33     | 0.45        | 6   | 102131,102266,102401,102133,102268,102403 | 36.36    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 61.85    | 84.3        | 6   | 102606,102741,102876,102608,102743,102878 | 36.3     |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.36     | 0.49        | 6   | 89081,89216,89351,89083,89218,89353       | 36.11    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.28     | 0.38        | 6   | 17166,17306,17446,17168,17308,17448       | 35.71    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 9.52     | 12.9        | 6   | 100566,100701,100836,100568,100703,100838 | 35.5     |
| 47  | 80         | 10000000 | 312500    | 117648   | 16384   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.62     | 0.84        | 6   | 72251,72371,72491,72253,72373,72493       | 35.48    |
| 13  | 20         | 10000000 | 2500000   | 476191   | 16384   | 0     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.48     | 0.65        | 6   | 20096,20231,20366,20098,20233,20368       | 35.42    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.5      | 3.38        | 6   | 46006,46136,46266,46008,46138,46268       | 35.2     |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 1.11     | 1.5         | 6   | 91956,92091,92226,91958,92093,92228       | 35.14    |
| 8   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 0.23     | 0.31        | 6   | 12141,12281,12421,12143,12283,12423       | 34.78    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.75     | 1.01        | 6   | 46371,46501,46631,46373,46503,46633       | 34.67    |
| 8   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.32     | 0.43        | 6   | 12556,12696,12836,12558,12698,12838       | 34.37    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 5.0      | 6.71        | 6   | 100561,100696,100831,100563,100698,100833 | 34.2     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 0.85     | 1.14        | 6   | 18466,18606,18746,18468,18608,18748       | 34.12    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.47     | 0.63        | 6   | 104981,105116,105251,104983,105118,105253 | 34.04    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 7.36     | 9.84        | 6   | 16806,16946,17086,16808,16948,17088       | 33.7     |
| 36  | 100        | 10000000 | 312500    | 93458    | 262144  | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.33     | 0.44        | 6   | 54966,55086,55206,54968,55088,55208       | 33.33    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 0.7      | 0.93        | 6   | 87891,88026,88161,87893,88028,88163       | 32.86    |
| 58  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 0.64     | 0.85        | 6   | 88301,88436,88571,88303,88438,88573       | 32.81    |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 0.49     | 0.65        | 6   | 62986,63121,63256,62988,63123,63258       | 32.65    |
| 63  | 80         | 10000000 | 312500    | 117648   | 4194304 | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.46     | 0.61        | 6   | 96726,96846,96966,96728,96848,96968       | 32.61    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.88     | 9.12        | 6   | 47966,48096,48226,47968,48098,48228       | 32.56    |
| 53  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.28     | 0.37        | 6   | 80981,81116,81251,80983,81118,81253       | 32.14    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 0.53     | 0.7         | 6   | 90321,90456,90591,90323,90458,90593       | 32.08    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 15.99    | 21.11       | 6   | 13036,13176,13316,13038,13178,13318       | 32.02    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 0.88     | 1.16        | 6   | 86686,86821,86956,86688,86823,86958       | 31.82    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 497.17   | 655.06      | 6   | 104256,104391,104526,104258,104393,104528 | 31.76    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 2.81     | 3.7         | 6   | 100556,100691,100826,100558,100693,100828 | 31.67    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.17     | 1.54        | 6   | 49506,49636,49766,49508,49638,49768       | 31.62    |
| 5   | 40         | 10000000 | 5000000   | 238096   | 0       | 2     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.57     | 0.75        | 6   | 6696,6836,6976,6698,6838,6978             | 31.58    |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.57     | 0.75        | 6   | 86681,86816,86951,86683,86818,86953       | 31.58    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 1.27     | 1.67        | 6   | 18041,18181,18321,18043,18183,18323       | 31.5     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 0.7      | 0.92        | 6   | 18461,18601,18741,18463,18603,18743       | 31.43    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 1.88     | 2.47        | 6   | 67481,67616,67751,67483,67618,67753       | 31.38    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 1.02     | 1.34        | 6   | 16786,16926,17066,16788,16928,17068       | 31.37    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 3.34     | 4.38        | 6   | 13426,13566,13706,13428,13568,13708       | 31.14    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.39     | 0.51        | 6   | 89906,90041,90176,89908,90043,90178       | 30.77    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 6.33     | 8.26        | 6   | 46016,46146,46276,46018,46148,46278       | 30.49    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 1.78     | 2.32        | 6   | 46001,46131,46261,46003,46133,46263       | 30.34    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.6      | 0.78        | 6   | 48306,48436,48566,48308,48438,48568       | 30.0     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.5      | 0.65        | 6   | 63801,63936,64071,63803,63938,64073       | 30.0     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 1.47     | 1.91        | 6   | 64231,64366,64501,64233,64368,64503       | 29.93    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 4.68     | 6.08        | 6   | 90346,90481,90616,90348,90483,90618       | 29.91    |
| 46  | 80         | 10000000 | 312500    | 117648   | 16384   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.37     | 0.48        | 6   | 70806,70926,71046,70808,70928,71048       | 29.73    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.81     | 1.05        | 6   | 64626,64761,64896,64628,64763,64898       | 29.63    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 1.77     | 2.29        | 6   | 47951,48081,48211,47953,48083,48213       | 29.38    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.75     | 4.85        | 6   | 47961,48091,48221,47963,48093,48223       | 29.33    |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 4.3      | 5.56        | 6   | 84676,84811,84946,84678,84813,84948       | 29.3     |
