+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+---------------+-----+-------------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-munro | cnt |                    qid                    |   diff    | pct_diff |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 1005.95  | 1622.74       | 6   | 44516,44646,44776,44520,44650,44780       | 616.79    | 61.31    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 1008.3   | 1601.01       | 6   | 50366,50496,50626,50370,50500,50630       | 592.71    | 58.78    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 1010.79  | 1578.26       | 6   | 45296,45426,45556,45300,45430,45560       | 567.47    | 56.14    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 881072     | 1854.41  | 2421.58       | 6   | 46076,46206,46336,46080,46210,46340       | 567.17    | 30.58    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 872.51   | 1397.35       | 6   | 44511,44641,44771,44515,44645,44775       | 524.84    | 60.15    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 872.82   | 1394.1        | 6   | 49581,49711,49841,49585,49715,49845       | 521.28    | 59.72    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1995.09  | 2512.56       | 6   | 46856,46986,47116,46860,46990,47120       | 517.47    | 25.94    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2541.77  | 3058.2        | 6   | 48036,48166,48296,48040,48170,48300       | 516.43    | 20.32    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 2016.27  | 2528.49       | 6   | 48806,48936,49066,48810,48940,49070       | 512.22    | 25.4     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 869.66   | 1366.31       | 6   | 45291,45421,45551,45295,45425,45555       | 496.65    | 57.11    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 873.68   | 1355.75       | 6   | 50361,50491,50621,50365,50495,50625       | 482.07    | 55.18    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1592.58  | 2054.97       | 6   | 46071,46201,46331,46075,46205,46335       | 462.39    | 29.03    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 756072     | 1690.73  | 2145.14       | 6   | 48021,48151,48281,48025,48155,48285       | 454.41    | 26.88    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 756072     | 1723.32  | 2161.33       | 6   | 48801,48931,49061,48805,48935,49065       | 438.01    | 25.42    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1715.65  | 2153.25       | 6   | 46851,46981,47111,46855,46985,47115       | 437.6     | 25.51    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 631072     | 723.09   | 1157.45       | 6   | 44506,44636,44766,44510,44640,44770       | 434.36    | 60.07    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 731.02   | 1164.4        | 6   | 49576,49706,49836,49580,49710,49840       | 433.38    | 59.28    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 724.06   | 1148.9        | 6   | 45286,45416,45546,45290,45420,45550       | 424.84    | 58.67    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 726.14   | 1137.35       | 6   | 50356,50486,50616,50360,50490,50620       | 411.21    | 56.63    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1328.98  | 1723.32       | 6   | 46066,46196,46326,46070,46200,46330       | 394.34    | 29.67    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2315.47  | 2709.6        | 6   | 48811,48941,49071,48815,48945,49075       | 394.13    | 17.02    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1395.07  | 1776.07       | 6   | 48016,48146,48276,48020,48150,48280       | 381.0     | 27.31    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2292.0   | 2672.91       | 6   | 48031,48161,48291,48035,48165,48295       | 380.91    | 16.62    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 580.26   | 952.32        | 6   | 49571,49701,49831,49575,49705,49835       | 372.06    | 64.12    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1424.07  | 1792.21       | 6   | 48796,48926,49056,48800,48930,49060       | 368.14    | 25.85    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1969.75  | 2320.73       | 6   | 48026,48156,48286,48030,48160,48290       | 350.98    | 17.82    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1456.67  | 1806.98       | 6   | 46846,46976,47106,46850,46980,47110       | 350.31    | 24.05    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 585.35   | 935.44        | 6   | 44501,44631,44761,44505,44635,44765       | 350.09    | 59.81    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 1969.52  | 2318.46       | 6   | 90416,90551,90686,90420,90555,90690       | 348.94    | 17.72    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 506072     | 1066.99  | 1405.23       | 6   | 46061,46191,46321,46065,46195,46325       | 338.24    | 31.7     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 584.45   | 920.77        | 6   | 50351,50481,50611,50355,50485,50615       | 336.32    | 57.54    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 1117.56  | 1445.18       | 6   | 48011,48141,48271,48015,48145,48275       | 327.62    | 29.32    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 583.73   | 910.59        | 6   | 45281,45411,45541,45285,45415,45545       | 326.86    | 56.0     |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 3541.15  | 3864.89       | 2   | 116756,116760                             | 323.74    | 9.14     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 1651.24  | 1953.37       | 6   | 13936,14076,14216,13940,14080,14220       | 302.13    | 18.3     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1149.5   | 1448.31       | 6   | 46841,46971,47101,46845,46975,47105       | 298.81    | 25.99    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1145.42  | 1437.98       | 6   | 48791,48921,49051,48795,48925,49055       | 292.56    | 25.54    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1658.89  | 1949.41       | 6   | 19396,19536,19676,19400,19540,19680       | 290.52    | 17.51    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 3572.01  | 3854.08       | 6   | 112301,112436,112571,112305,112440,112575 | 282.07    | 7.9      |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 3267.55  | 3547.95       | 3   | 116751,116886,116755                      | 280.4     | 8.58     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 3142.75  | 3419.16       | 6   | 15616,15756,15896,15620,15760,15900       | 276.41    | 8.8      |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4524288    | 3332.69  | 3607.66       | 6   | 17716,17856,17996,17720,17860,18000       | 274.97    | 8.25     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 381072     | 446.39   | 717.95        | 6   | 49566,49696,49826,49570,49700,49830       | 271.56    | 60.83    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 440.0    | 710.11        | 6   | 44496,44626,44756,44500,44630,44760       | 270.11    | 61.39    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 3529.63  | 3793.59       | 6   | 111491,111626,111761,111495,111630,111765 | 263.96    | 7.48     |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 730.98   | 990.39        | 6   | 62291,62426,62561,62295,62430,62565       | 259.41    | 35.49    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 2040.56  | 2299.78       | 6   | 101441,101576,101711,101445,101580,101715 | 259.22    | 12.7     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4024288    | 2775.27  | 3032.05       | 6   | 15611,15751,15891,15615,15755,15895       | 256.78    | 9.25     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 1484.07  | 1738.78       | 6   | 13931,14071,14211,13935,14075,14215       | 254.71    | 17.16    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1099.74  | 1354.06       | 6   | 100611,100746,100881,100615,100750,100885 | 254.32    | 23.13    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 445.43   | 697.57        | 6   | 50346,50476,50606,50350,50480,50610       | 252.14    | 56.61    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 3236.11  | 3482.03       | 6   | 111486,111621,111756,111490,111625,111760 | 245.92    | 7.6      |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 791.45   | 1035.54       | 6   | 104271,104406,104541,104275,104410,104545 | 244.09    | 30.84    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 895.72   | 1138.79       | 6   | 99821,99956,100091,99825,99960,100095     | 243.07    | 27.14    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2219.19  | 2461.9        | 6   | 103466,103601,103736,103470,103605,103740 | 242.71    | 10.94    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 381072     | 845.46   | 1087.54       | 6   | 48006,48136,48266,48010,48140,48270       | 242.08    | 28.63    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4024288    | 2964.76  | 3205.12       | 6   | 17711,17851,17991,17715,17855,17995       | 240.36    | 8.11     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 1487.31  | 1727.25       | 6   | 19391,19531,19671,19395,19535,19675       | 239.94    | 16.13    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 3294.94  | 3528.67       | 6   | 112296,112431,112566,112300,112435,112570 | 233.73    | 7.09     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 807.18   | 1038.85       | 6   | 46056,46186,46316,46060,46190,46320       | 231.67    | 28.7     |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 2940.87  | 3171.51       | 6   | 112291,112426,112561,112295,112430,112565 | 230.64    | 7.84     |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 1814.1   | 2039.15       | 6   | 101436,101571,101706,101440,101575,101710 | 225.05    | 12.41    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 794.3    | 1018.64       | 6   | 99816,99951,100086,99820,99955,100090     | 224.34    | 28.24    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 1931.9   | 2154.76       | 6   | 64721,64856,64991,64725,64860,64995       | 222.86    | 11.54    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 868.12   | 1090.96       | 6   | 46836,46966,47096,46840,46970,47100       | 222.84    | 25.67    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 787.27   | 1009.89       | 6   | 105081,105216,105351,105085,105220,105355 | 222.62    | 28.28    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 888.19   | 1110.55       | 6   | 99011,99146,99281,99015,99150,99285       | 222.36    | 25.04    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 1976.61  | 2197.18       | 6   | 103461,103596,103731,103465,103600,103735 | 220.57    | 11.16    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 1770.99  | 1990.9        | 6   | 63911,64046,64181,63915,64050,64185       | 219.91    | 12.42    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 302.42   | 521.69        | 6   | 49561,49691,49821,49565,49695,49825       | 219.27    | 72.51    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 1300.79  | 1519.23       | 6   | 13926,14066,14206,13930,14070,14210       | 218.44    | 16.79    |
| 73  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 2901.99  | 3120.2        | 6   | 111481,111616,111751,111485,111620,111755 | 218.21    | 7.52     |
| 76  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2048  | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 2914.25  | 3129.17       | 4   | 116746,116881,116750,116885               | 214.92    | 7.37     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 1822.49  | 2035.45       | 6   | 65936,66071,66206,65940,66075,66210       | 212.96    | 11.69    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 1831.46  | 2041.15       | 6   | 102651,102786,102921,102655,102790,102925 | 209.69    | 11.45    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 898.77   | 1107.14       | 6   | 104276,104411,104546,104280,104415,104550 | 208.37    | 23.18    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 1304.04  | 1510.6        | 6   | 19386,19526,19666,19390,19530,19670       | 206.56    | 15.84    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 1576.51  | 1782.22       | 6   | 101431,101566,101701,101435,101570,101705 | 205.71    | 13.05    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 663.12   | 865.97        | 6   | 67551,67686,67821,67555,67690,67825       | 202.85    | 30.59    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3524288    | 2602.21  | 2804.7        | 6   | 17706,17846,17986,17710,17850,17990       | 202.49    | 7.78     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3524288    | 2452.89  | 2654.86       | 6   | 15606,15746,15886,15610,15750,15890       | 201.97    | 8.23     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 698.45   | 899.15        | 6   | 99001,99136,99271,99005,99140,99275       | 200.7     | 28.74    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2103.34  | 2301.66       | 6   | 102656,102791,102926,102660,102795,102930 | 198.32    | 9.43     |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 492.99   | 687.63        | 6   | 67541,67676,67811,67545,67680,67815       | 194.64    | 39.48    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 1969.18  | 2163.78       | 6   | 100631,100766,100901,100635,100770,100905 | 194.6     | 9.88     |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 1736.78  | 1930.02       | 6   | 103456,103591,103726,103460,103595,103730 | 193.24    | 11.13    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 572.15   | 765.29        | 6   | 48001,48131,48261,48005,48135,48265       | 193.14    | 33.76    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 543.07   | 736.1         | 6   | 46051,46181,46311,46055,46185,46315       | 193.03    | 35.54    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3024288    | 2089.74  | 2281.88       | 6   | 15601,15741,15881,15605,15745,15885       | 192.14    | 9.19     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 1112.88  | 1304.08       | 6   | 19381,19521,19661,19385,19525,19665       | 191.2     | 17.18    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 694.84   | 884.21        | 6   | 105076,105211,105346,105080,105215,105350 | 189.37    | 27.25    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 1121.79  | 1310.36       | 6   | 13921,14061,14201,13925,14065,14205       | 188.57    | 16.81    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 793.26   | 980.98        | 6   | 99006,99141,99276,99010,99145,99280       | 187.72    | 23.66    |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 1717.11  | 1902.72       | 6   | 64716,64851,64986,64720,64855,64990       | 185.61    | 10.81    |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 1534.17  | 1716.65       | 6   | 90406,90541,90676,90410,90545,90680       | 182.48    | 11.89    |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 1420.23  | 1602.3        | 6   | 65926,66061,66196,65930,66065,66200       | 182.07    | 12.82    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3024288    | 2230.61  | 2411.84       | 6   | 17701,17841,17981,17705,17845,17985       | 181.23    | 8.12     |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 1356.93  | 1537.86       | 6   | 101426,101561,101696,101430,101565,101700 | 180.93    | 13.33    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256072     | 298.43   | 477.43        | 6   | 44491,44621,44751,44495,44625,44755       | 179.0     | 59.98    |
