+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------+-----+-------------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched  | cnt |                    qid                    |   diff    | pct_diff |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 1770.99  | 1939.79  | 6   | 63911,64046,64181,63912,64047,64182       | 168.8     | 9.53     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024288    | 4198.54  | 4342.21  | 6   | 16421,16561,16701,16422,16562,16702       | 143.67    | 3.42     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4524288    | 1664.17  | 1800.3   | 6   | 13096,13236,13376,13097,13237,13377       | 136.13    | 8.18     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 1623.06  | 1755.89  | 6   | 65931,66066,66201,65932,66067,66202       | 132.83    | 8.18     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 1377.85  | 1510.04  | 6   | 63901,64036,64171,63902,64037,64172       | 132.19    | 9.59     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 1538.05  | 1667.39  | 6   | 81906,82041,82176,81907,82042,82177       | 129.34    | 8.41     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024288    | 384.06   | 512.7    | 6   | 18521,18661,18801,18522,18662,18802       | 128.64    | 33.49    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 1300.79  | 1426.04  | 6   | 13926,14066,14206,13927,14067,14207       | 125.25    | 9.63     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3167.32  | 3292.27  | 6   | 65521,65656,65791,65522,65657,65792       | 124.95    | 3.94     |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 402.68   | 525.2    | 6   | 104251,104386,104521,104252,104387,104522 | 122.52    | 30.43    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1524288    | 569.3    | 684.88   | 6   | 18526,18666,18806,18527,18667,18807       | 115.58    | 20.3     |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 2843.59  | 2958.61  | 6   | 89991,90126,90261,89992,90127,90262       | 115.02    | 4.04     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 1783.02  | 1897.47  | 6   | 83936,84071,84206,83937,84072,84207       | 114.45    | 6.42     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 1394.12  | 1506.81  | 6   | 83926,84061,84196,83927,84062,84197       | 112.69    | 8.08     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 1725.45  | 1837.74  | 6   | 81911,82046,82181,81912,82047,82182       | 112.29    | 6.51     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3524288    | 1297.88  | 1408.85  | 6   | 18546,18686,18826,18547,18687,18827       | 110.97    | 8.55     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 3243.74  | 3353.58  | 6   | 64306,64441,64576,64307,64442,64577       | 109.84    | 3.39     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 1651.24  | 1760.51  | 6   | 13936,14076,14216,13937,14077,14217       | 109.27    | 6.62     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 404.53   | 508.92   | 6   | 98986,99121,99256,98987,99122,99257       | 104.39    | 25.81    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2524288    | 931.25   | 1034.83  | 6   | 18536,18676,18816,18537,18677,18817       | 103.58    | 11.12    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 1495.99  | 1597.17  | 6   | 102216,102351,102486,102217,102352,102487 | 101.18    | 6.76     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 1585.9   | 1685.23  | 6   | 83931,84066,84201,83932,84067,84202       | 99.33     | 6.26     |
| 42  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 1394.03  | 1491.57  | 6   | 64286,64421,64556,64287,64422,64557       | 97.54     | 7.0      |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3024288    | 1116.59  | 1212.63  | 6   | 18541,18681,18821,18542,18682,18822       | 96.04     | 8.6      |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 1754.91  | 1850.73  | 6   | 62666,62801,62936,62667,62802,62937       | 95.82     | 5.46     |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 702.43   | 794.92   | 6   | 102626,102761,102896,102627,102762,102897 | 92.49     | 13.17    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 666.44   | 757.78   | 6   | 100601,100736,100871,100602,100737,100872 | 91.34     | 13.71    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 2624.83  | 2715.19  | 6   | 99386,99521,99656,99387,99522,99657       | 90.36     | 3.44     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 1347.04  | 1433.64  | 6   | 81901,82036,82171,81902,82037,82172       | 86.6      | 6.43     |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 2886.04  | 2972.35  | 6   | 62676,62811,62946,62677,62812,62947       | 86.31     | 2.99     |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 492.99   | 579.17   | 6   | 67541,67676,67811,67542,67677,67812       | 86.18     | 17.48    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2024288    | 745.29   | 830.35   | 6   | 13071,13211,13351,13072,13212,13352       | 85.06     | 11.41    |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 1154.2   | 1236.54  | 6   | 81896,82031,82166,81897,82032,82167       | 82.34     | 7.13     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 199.77   | 280.82   | 6   | 18516,18656,18796,18517,18657,18797       | 81.05     | 40.57    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 733.01   | 813.53   | 6   | 67556,67691,67826,67557,67692,67827       | 80.52     | 10.98    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 1473.37  | 1551.44  | 6   | 13091,13231,13371,13092,13232,13372       | 78.07     | 5.3      |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 3142.75  | 3220.5   | 6   | 15616,15756,15896,15617,15757,15897       | 77.75     | 2.47     |
| 41  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 577.51   | 654.68   | 6   | 63091,63226,63361,63092,63227,63362       | 77.17     | 13.36    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 2155.0   | 2228.01  | 6   | 16416,16556,16696,16417,16557,16697       | 73.01     | 3.39     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 1297.98  | 1370.25  | 6   | 13086,13226,13366,13087,13227,13367       | 72.27     | 5.57     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 823.52   | 895.31   | 6   | 65911,66046,66181,65912,66047,66182       | 71.79     | 8.72     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 28201.05 | 28271.61 | 6   | 16036,16176,16316,16037,16177,16317       | 70.56     | 0.25     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 3032.67  | 3103.08  | 6   | 15156,15296,15436,15157,15297,15437       | 70.41     | 2.32     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 349.95   | 418.02   | 6   | 16836,16976,17116,16837,16977,17117       | 68.07     | 19.45    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 103.67   | 169.96   | 6   | 18511,18651,18791,18512,18652,18792       | 66.29     | 63.94    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 881072     | 9511.83  | 9576.73  | 6   | 49976,50106,50236,49977,50107,50237       | 64.9      | 0.68     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 968.46   | 1029.59  | 6   | 81891,82026,82161,81892,82027,82162       | 61.13     | 6.31     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1131072    | 12205.11 | 12265.58 | 6   | 49986,50116,50246,49987,50117,50247       | 60.47     | 0.5      |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 1121.79  | 1181.39  | 6   | 13921,14061,14201,13922,14062,14202       | 59.6      | 5.31     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 302.5    | 361.87   | 6   | 50341,50471,50601,50342,50472,50602       | 59.37     | 19.63    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 23728.23 | 23787.33 | 6   | 17296,17436,17576,17297,17437,17577       | 59.1      | 0.25     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3524288    | 2602.21  | 2660.52  | 6   | 17706,17846,17986,17707,17847,17987       | 58.31     | 2.24     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2524288    | 942.58   | 1000.46  | 6   | 13076,13216,13356,13077,13217,13357       | 57.88     | 6.14     |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 579.77   | 636.85   | 6   | 67546,67681,67816,67547,67682,67817       | 57.08     | 9.85     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1196.86  | 1252.95  | 6   | 83921,84056,84191,83922,84057,84192       | 56.09     | 4.69     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 777.15   | 832.83   | 6   | 81886,82021,82156,81887,82022,82157       | 55.68     | 7.16     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1646.65  | 1701.08  | 6   | 13471,13611,13751,13472,13612,13752       | 54.43     | 3.31     |
| 43  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1289.12  | 1342.18  | 6   | 66731,66866,67001,66732,66867,67002       | 53.06     | 4.12     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 997.09   | 1048.55  | 6   | 83916,84051,84186,83917,84052,84187       | 51.46     | 5.16     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 786.61   | 837.53   | 6   | 15146,15286,15426,15147,15287,15427       | 50.92     | 6.47     |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 794.3    | 844.57   | 6   | 99816,99951,100086,99817,99952,100087     | 50.27     | 6.33     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 802.27   | 850.02   | 6   | 83911,84046,84181,83912,84047,84182       | 47.75     | 5.95     |
| 59  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 451.42   | 498.45   | 6   | 90381,90516,90651,90382,90517,90652       | 47.03     | 10.42    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 5719.65  | 5766.32  | 6   | 103051,103186,103321,103052,103187,103322 | 46.67     | 0.82     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2007.48  | 2053.72  | 6   | 84746,84881,85016,84747,84882,85017       | 46.24     | 2.3      |
| 57  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6909.42  | 6955.29  | 6   | 87176,87311,87446,87177,87312,87447       | 45.87     | 0.66     |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 107.53   | 152.77   | 6   | 104236,104371,104506,104237,104372,104507 | 45.24     | 42.07    |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 203.88   | 247.22   | 6   | 81871,82006,82141,81872,82007,82142       | 43.34     | 21.26    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 541.56   | 584.8    | 6   | 16406,16546,16686,16407,16547,16687       | 43.24     | 7.98     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 588.43   | 631.51   | 6   | 81881,82016,82151,81882,82017,82152       | 43.08     | 7.32     |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2219.19  | 2262.09  | 6   | 103466,103601,103736,103467,103602,103737 | 42.9      | 1.93     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 881072     | 11505.16 | 11547.85 | 6   | 45686,45816,45946,45687,45817,45947       | 42.69     | 0.37     |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 21100.24 | 21142.19 | 6   | 17291,17431,17571,17292,17432,17572       | 41.95     | 0.2      |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 939.2    | 981.07   | 6   | 19376,19516,19656,19377,19517,19657       | 41.87     | 4.46     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 605.71   | 646.98   | 6   | 83906,84041,84176,83907,84042,84177       | 41.27     | 6.81     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2371.93  | 2412.64  | 6   | 46086,46216,46346,46087,46217,46347       | 40.71     | 1.72     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 9650.93  | 9691.58  | 6   | 49201,49331,49461,49202,49332,49462       | 40.65     | 0.42     |
| 60  | 80         | 10000000 | 2500000   | 117648   | 4       | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 4029.17  | 4068.7   | 6   | 91616,91751,91886,91617,91752,91887       | 39.53     | 0.98     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 396.48   | 435.71   | 6   | 81876,82011,82146,81877,82012,82147       | 39.23     | 9.89     |
| 55  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 1524.81  | 1564.03  | 6   | 84736,84871,85006,84737,84872,85007       | 39.22     | 2.57     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3524288    | 2452.89  | 2491.92  | 6   | 15606,15746,15886,15607,15747,15887       | 39.03     | 1.59     |
| 54  | 80         | 10000000 | 2500000   | 117648   | 1       | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 1690.61  | 1729.24  | 6   | 82716,82851,82986,82717,82852,82987       | 38.63     | 2.28     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 1524288    | 1060.92  | 1098.2   | 6   | 15586,15726,15866,15587,15727,15867       | 37.28     | 3.51     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 169.68   | 206.46   | 6   | 14731,14871,15011,14732,14872,15012       | 36.78     | 21.68    |
