+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+----------+-----+-------------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched  | cnt |                    qid                    |   diff   | pct_diff |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 8697.82       | 15844.58 | 6   | 17285,17425,17565,17282,17422,17562       | 7146.76  | 82.17    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 7952.2        | 14913.46 | 6   | 16450,16590,16730,16447,16587,16727       | 6961.26  | 87.54    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 13175.52      | 20131.31 | 6   | 14350,14490,14630,14347,14487,14627       | 6955.79  | 52.79    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 7294.23       | 13932.9  | 6   | 18125,18265,18405,18122,18262,18402       | 6638.67  | 91.01    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 8793.29       | 15344.42 | 6   | 16020,16160,16300,16017,16157,16297       | 6551.13  | 74.5     |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 11984.74      | 18419.59 | 6   | 13510,13650,13790,13507,13647,13787       | 6434.85  | 53.69    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1131072    | 8502.14       | 14877.06 | 6   | 45700,45830,45960,45697,45827,45957       | 6374.92  | 74.98    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 6391.51       | 12395.16 | 6   | 16445,16585,16725,16442,16582,16722       | 6003.65  | 93.93    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2524288    | 7239.99       | 13214.85 | 6   | 17280,17420,17560,17277,17417,17557       | 5974.86  | 82.53    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 8053.37       | 14024.23 | 6   | 15180,15320,15460,15177,15317,15457       | 5970.86  | 74.14    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 7587.86       | 13385.35 | 6   | 14335,14475,14615,14332,14472,14612       | 5797.49  | 76.4     |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 7916.95       | 13705.84 | 6   | 18960,19100,19240,18957,19097,19237       | 5788.89  | 73.12    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 9508.79       | 15296.67 | 6   | 14340,14480,14620,14337,14477,14617       | 5787.88  | 60.87    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 11415.35      | 17186.16 | 6   | 14345,14485,14625,14342,14482,14622       | 5770.81  | 50.55    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 7476.45       | 13194.32 | 6   | 45695,45825,45955,45692,45822,45952       | 5717.87  | 76.48    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1131072    | 7304.6        | 13015.93 | 6   | 44920,45050,45180,44917,45047,45177       | 5711.33  | 78.19    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1131072    | 6634.51       | 12265.58 | 6   | 49990,50120,50250,49987,50117,50247       | 5631.07  | 84.88    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 6107.05       | 11648.3  | 6   | 18120,18260,18400,18117,18257,18397       | 5541.25  | 90.74    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 8801.17       | 14189.24 | 6   | 13500,13640,13780,13497,13637,13777       | 5388.07  | 61.22    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1131072    | 6124.31       | 11467.39 | 6   | 47260,47390,47520,47257,47387,47517       | 5343.08  | 87.24    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 5352.0        | 10667.42 | 6   | 16440,16580,16720,16437,16577,16717       | 5315.42  | 99.32    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 8470.66       | 13755.39 | 6   | 18130,18270,18410,18127,18267,18407       | 5284.73  | 62.39    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3024288    | 9464.14       | 14707.8  | 6   | 18965,19105,19245,18962,19102,19242       | 5243.66  | 55.41    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 6910.23       | 12121.61 | 6   | 16015,16155,16295,16012,16152,16292       | 5211.38  | 75.42    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 6216.38       | 11374.85 | 6   | 18955,19095,19235,18952,19092,19232       | 5158.47  | 82.98    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1006072    | 6557.28       | 11713.69 | 6   | 44915,45045,45175,44912,45042,45172       | 5156.41  | 78.64    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 5734.8        | 10841.59 | 6   | 49210,49340,49470,49207,49337,49467       | 5106.79  | 89.05    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 881072     | 6526.26       | 11547.85 | 6   | 45690,45820,45950,45687,45817,45947       | 5021.59  | 76.94    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1006072    | 6211.34       | 11227.34 | 6   | 48425,48555,48685,48422,48552,48682       | 5016.0   | 80.76    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1006072    | 5906.29       | 10885.2  | 6   | 49985,50115,50245,49982,50112,50242       | 4978.91  | 84.3     |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 6472.7        | 11284.98 | 6   | 15175,15315,15455,15172,15312,15452       | 4812.28  | 74.35    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5781.13       | 10559.16 | 6   | 17275,17415,17555,17272,17412,17552       | 4778.03  | 82.65    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 5450.37       | 10059.49 | 6   | 46480,46610,46740,46477,46607,46737       | 4609.12  | 84.57    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 5100.27       | 9691.58  | 6   | 49205,49335,49465,49202,49332,49462       | 4591.31  | 90.02    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 881072     | 5802.85       | 10378.3  | 6   | 44910,45040,45170,44907,45037,45167       | 4575.45  | 78.85    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 4797.32       | 9190.59  | 6   | 18115,18255,18395,18112,18252,18392       | 4393.27  | 91.58    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 5378.75       | 9758.66  | 6   | 48420,48550,48680,48417,48547,48677       | 4379.91  | 81.43    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 5658.62       | 10004.96 | 6   | 14330,14470,14610,14327,14467,14607       | 4346.34  | 76.81    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 4679.93       | 8969.0   | 6   | 46475,46605,46735,46472,46602,46732       | 4289.07  | 91.65    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 5555.6        | 9830.32  | 6   | 45685,45815,45945,45682,45812,45942       | 4274.72  | 76.94    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 4530.78       | 8745.3   | 6   | 47645,47775,47905,47642,47772,47902       | 4214.52  | 93.02    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 4823.72       | 8986.1   | 6   | 47250,47380,47510,47247,47377,47507       | 4162.38  | 86.29    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 10532.31      | 14683.15 | 6   | 13505,13645,13785,13502,13642,13782       | 4150.84  | 39.41    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 5326.26       | 9351.71  | 6   | 13490,13630,13770,13487,13627,13767       | 4025.45  | 75.58    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 4299.5        | 8306.09  | 6   | 16435,16575,16715,16432,16572,16712       | 4006.59  | 93.19    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 4480.41       | 8475.9   | 6   | 49200,49330,49460,49197,49327,49457       | 3995.49  | 89.18    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1524288    | 5225.85       | 9163.8   | 6   | 16010,16150,16290,16007,16147,16287       | 3937.95  | 75.36    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 5271.28       | 9138.62  | 6   | 100230,100365,100500,100227,100362,100497 | 3867.34  | 73.37    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 8793.09       | 12591.37 | 6   | 48430,48560,48690,48427,48557,48687       | 3798.28  | 43.2     |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 4729.3        | 8517.51  | 6   | 44905,45035,45165,44902,45032,45162       | 3788.21  | 80.1     |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 4126.08       | 7872.52  | 6   | 46470,46600,46730,46467,46597,46727       | 3746.44  | 90.8     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 756072     | 4436.97       | 8176.63  | 6   | 49975,50105,50235,49972,50102,50232       | 3739.66  | 84.28    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 3971.86       | 7676.51  | 6   | 47640,47770,47900,47637,47767,47897       | 3704.65  | 93.27    |
| 10  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1524288    | 4924.57       | 8574.41  | 6   | 15170,15310,15450,15167,15307,15447       | 3649.84  | 74.11    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 4168.1        | 7770.19  | 6   | 103875,104010,104145,103872,104007,104142 | 3602.09  | 86.42    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1524288    | 4333.1        | 7908.76  | 6   | 17270,17410,17550,17267,17407,17547       | 3575.66  | 82.52    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 756072     | 4161.9        | 7730.22  | 6   | 47245,47375,47505,47242,47372,47502       | 3568.32  | 85.74    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 4718.76       | 8183.51  | 6   | 104680,104815,104950,104677,104812,104947 | 3464.75  | 73.43    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 4742.83       | 8195.82  | 6   | 100225,100360,100495,100222,100357,100492 | 3452.99  | 72.8     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 3861.02       | 7302.18  | 6   | 49195,49325,49455,49192,49322,49452       | 3441.16  | 89.13    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 4889.77       | 8311.79  | 6   | 101850,101985,102120,101847,101982,102117 | 3422.02  | 69.98    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 4371.58       | 7764.88  | 6   | 99420,99555,99690,99417,99552,99687       | 3393.3   | 77.62    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 3616.68       | 6889.33  | 6   | 18110,18250,18390,18107,18247,18387       | 3272.65  | 90.49    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 4970.82       | 8222.19  | 6   | 101040,101175,101310,101037,101172,101307 | 3251.37  | 65.41    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 3549.81       | 6756.08  | 6   | 46465,46595,46725,46462,46592,46722       | 3206.27  | 90.32    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 3411.05       | 6594.08  | 6   | 47635,47765,47895,47632,47762,47892       | 3183.03  | 93.32    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 631072     | 3954.24       | 7123.25  | 6   | 44900,45030,45160,44897,45027,45157       | 3169.01  | 80.14    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 7069.22       | 10231.35 | 6   | 47255,47385,47515,47252,47382,47512       | 3162.13  | 44.73    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 6669.84       | 9830.49  | 6   | 47650,47780,47910,47647,47777,47907       | 3160.65  | 47.39    |
| 12  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4603.85       | 7734.39  | 6   | 18950,19090,19230,18947,19087,19227       | 3130.54  | 68.0     |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 3710.55       | 6839.96  | 6   | 49970,50100,50230,49967,50097,50227       | 3129.41  | 84.34    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 4276.19       | 7372.41  | 6   | 101035,101170,101305,101032,101167,101302 | 3096.22  | 72.41    |
| 31  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 631072     | 3728.78       | 6798.11  | 6   | 48410,48540,48670,48407,48537,48667       | 3069.33  | 82.31    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 4209.15       | 7275.42  | 6   | 100220,100355,100490,100217,100352,100487 | 3066.27  | 72.85    |
| 66  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 4407.02       | 7449.47  | 6   | 101845,101980,102115,101842,101977,102112 | 3042.45  | 69.04    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 3701.11       | 6700.45  | 6   | 103870,104005,104140,103867,104002,104137 | 2999.34  | 81.04    |
| 11  | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1524288    | 3249.18       | 6247.7   | 6   | 16430,16570,16710,16427,16567,16707       | 2998.52  | 92.29    |
| 65  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 3907.74       | 6903.08  | 6   | 99415,99550,99685,99412,99547,99682       | 2995.34  | 76.65    |
| 30  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 631072     | 3504.35       | 6495.58  | 6   | 47240,47370,47500,47237,47367,47497       | 2991.23  | 85.36    |
| 68  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 4025.84       | 6995.22  | 6   | 104675,104810,104945,104672,104807,104942 | 2969.38  | 73.76    |
| 32  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 881072     | 6622.37       | 9576.73  | 6   | 49980,50110,50240,49977,50107,50237       | 2954.36  | 44.61    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 3675.41       | 6599.74  | 6   | 102255,102390,102525,102252,102387,102522 | 2924.33  | 79.56    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024288    | 3735.93       | 6644.55  | 6   | 14325,14465,14605,14322,14462,14602       | 2908.62  | 77.86    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 3671.59       | 6512.06  | 6   | 103060,103195,103330,103057,103192,103327 | 2840.47  | 77.36    |
| 29  | 40         | 10000000 | 1250000   | 238096   | 1       | 512   | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 506072     | 3677.7        | 6517.11  | 6   | 45675,45805,45935,45672,45802,45932       | 2839.41  | 77.21    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 2959.87       | 5749.91  | 6   | 67965,68100,68235,67962,68097,68232       | 2790.04  | 94.26    |
| 67  | 60         | 10000000 | 2500000   | 156250   | 64      | 32    | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 3299.13       | 6074.4   | 6   | 102250,102385,102520,102247,102382,102517 | 2775.27  | 84.12    |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 7068.27       | 9830.52  | 6   | 13495,13635,13775,13492,13632,13772       | 2762.25  | 39.08    |
| 44  | 100        | 10000000 | 2500000   | 93458    | 256     | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 2467.28       | 5200.43  | 6   | 67155,67290,67425,67152,67287,67422       | 2733.15  | 110.78   |
| 9   | 20         | 10000000 | 5000000   | 476191   | 16      | 0     | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1024288    | 3599.05       | 6307.62  | 6   | 13485,13625,13765,13482,13622,13762       | 2708.57  | 75.26    |
