+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-old | cnt |                 qid                 |   diff   | pct_diff |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 16923.33      | 37906.4     | 6   | 25995,26135,26275,25993,26133,26273 | 20983.07 | 123.99   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 17023.81      | 37810.75    | 6   | 30615,30755,30895,30613,30753,30893 | 20786.94 | 122.11   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 15466.9       | 36211.61    | 6   | 28515,28655,28795,28513,28653,28793 | 20744.71 | 134.12   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 15529.15      | 36006.0     | 6   | 29775,29915,30055,29773,29913,30053 | 20476.85 | 131.86   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 11672.8       | 31537.11    | 6   | 74000,74140,74280,73998,74138,74278 | 19864.31 | 170.18   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4024288    | 16266.43      | 35956.97    | 6   | 27675,27815,27955,27673,27813,27953 | 19690.54 | 121.05   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 14013.3       | 33653.62    | 6   | 73160,73300,73440,73158,73298,73438 | 19640.32 | 140.15   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 16171.55      | 35765.87    | 6   | 28935,29075,29215,28933,29073,29213 | 19594.32 | 121.17   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 14497.69      | 33053.65    | 6   | 31450,31590,31730,31448,31588,31728 | 18555.96 | 127.99   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 14960.47      | 33445.05    | 6   | 30610,30750,30890,30608,30748,30888 | 18484.58 | 123.56   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 13597.57      | 32001.64    | 6   | 28510,28650,28790,28508,28648,28788 | 18404.07 | 135.35   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 14483.03      | 32856.47    | 6   | 26830,26970,27110,26828,26968,27108 | 18373.44 | 126.86   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 14901.85      | 33260.93    | 6   | 25990,26130,26270,25988,26128,26268 | 18359.08 | 123.2    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3524288    | 13563.36      | 31607.28    | 6   | 29770,29910,30050,29768,29908,30048 | 18043.92 | 133.03   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 14238.54      | 32073.36    | 6   | 27670,27810,27950,27668,27808,27948 | 17834.82 | 125.26   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 14197.13      | 32029.31    | 6   | 28930,29070,29210,28928,29068,29208 | 17832.18 | 125.6    |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4024288    | 10331.04      | 28071.67    | 6   | 73995,74135,74275,73993,74133,74273 | 17740.63 | 171.72   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 6528.06       | 23082.29    | 6   | 73980,74120,74260,73978,74118,74258 | 16554.23 | 253.59   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3024288    | 12470.15      | 28502.46    | 6   | 31445,31585,31725,31443,31583,31723 | 16032.31 | 128.57   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 12478.81      | 28413.23    | 6   | 26825,26965,27105,26823,26963,27103 | 15934.42 | 127.69   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 10094.54      | 26020.09    | 6   | 72310,72450,72590,72308,72448,72588 | 15925.55 | 157.76   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 12824.64      | 28588.05    | 6   | 25985,26125,26265,25983,26123,26263 | 15763.41 | 122.92   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 12834.77      | 28227.1     | 6   | 30605,30745,30885,30603,30743,30883 | 15392.33 | 119.93   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 9061.08       | 24386.84    | 6   | 73990,74130,74270,73988,74128,74268 | 15325.76 | 169.14   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 11676.39      | 26880.13    | 6   | 29765,29905,30045,29763,29903,30043 | 15203.74 | 130.21   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 11655.32      | 26810.14    | 6   | 28505,28645,28785,28503,28643,28783 | 15154.82 | 130.02   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 12192.69      | 27138.65    | 6   | 28925,29065,29205,28923,29063,29203 | 14945.96 | 122.58   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 12169.97      | 27091.61    | 6   | 27665,27805,27945,27663,27803,27943 | 14921.64 | 122.61   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 16526.77      | 30390.9     | 6   | 31455,31595,31735,31453,31593,31733 | 13864.13 | 83.89    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 9299.04       | 22692.5     | 6   | 73145,73285,73425,73143,73283,73423 | 13393.46 | 144.03   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 10354.51      | 23639.08    | 6   | 26820,26960,27100,26818,26958,27098 | 13284.57 | 128.3    |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 7810.9        | 21070.49    | 6   | 73985,74125,74265,73983,74123,74263 | 13259.59 | 169.76   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2524288    | 9733.83       | 22964.41    | 6   | 29760,29900,30040,29758,29898,30038 | 13230.58 | 135.92   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 10403.88      | 23620.29    | 6   | 31440,31580,31720,31438,31578,31718 | 13216.41 | 127.03   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 5521.01       | 18658.12    | 6   | 74815,74955,75095,74813,74953,75093 | 13137.11 | 237.95   |
| 47  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10298.95      | 23274.76    | 4   | 75255,75395,75253,75393             | 12975.81 | 125.99   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 10700.23      | 23666.62    | 6   | 25980,26120,26260,25978,26118,26258 | 12966.39 | 121.18   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 10722.9       | 23622.09    | 6   | 30600,30740,30880,30598,30738,30878 | 12899.19 | 120.3    |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 8250.76       | 21123.79    | 6   | 74825,74965,75105,74823,74963,75103 | 12873.03 | 156.02   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 9752.35       | 22598.72    | 6   | 28500,28640,28780,28498,28638,28778 | 12846.37 | 131.73   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 10180.53      | 22775.22    | 6   | 28920,29060,29200,28918,29058,29198 | 12594.69 | 123.71   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 10199.76      | 22561.43    | 6   | 27660,27800,27940,27658,27798,27938 | 12361.67 | 121.2    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 8349.5        | 19144.68    | 6   | 26815,26955,27095,26813,26953,27093 | 10795.18 | 129.29   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 8366.7        | 18936.05    | 6   | 31435,31575,31715,31433,31573,31713 | 10569.35 | 126.33   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 12919.76      | 23440.44    | 6   | 72320,72460,72600,72318,72458,72598 | 10520.68 | 81.43    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 7809.84       | 18282.82    | 6   | 28495,28635,28775,28493,28633,28773 | 10472.98 | 134.1    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 8608.07       | 19078.8     | 6   | 25975,26115,26255,25973,26113,26253 | 10470.73 | 121.64   |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 9262.58       | 19694.78    | 6   | 7520,7660,7800,7518,7658,7798       | 10432.2  | 112.63   |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 9403.05       | 19828.76    | 6   | 12140,12280,12420,12138,12278,12418 | 10425.71 | 110.88   |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 9261.98       | 19628.17    | 6   | 63685,63830,63975,63683,63828,63973 | 10366.19 | 111.92   |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 7216.54       | 17529.19    | 6   | 60640,60785,60930,60638,60783,60928 | 10312.65 | 142.9    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 7805.7        | 18076.22    | 6   | 29755,29895,30035,29753,29893,30033 | 10270.52 | 131.58   |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 7287.44       | 17461.74    | 6   | 61945,62090,62235,61943,62088,62233 | 10174.3  | 139.61   |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 9388.64       | 19543.96    | 6   | 58900,59045,59190,58898,59043,59188 | 10155.32 | 108.17   |
| 47  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7729.16       | 17676.39    | 4   | 75245,75385,75243,75383             | 9947.23  | 128.7    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 8153.51       | 18063.43    | 6   | 28915,29055,29195,28913,29053,29193 | 9909.92  | 121.54   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 8167.27       | 18055.08    | 6   | 27655,27795,27935,27653,27793,27933 | 9887.81  | 121.07   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1524288    | 4161.15       | 13938.76    | 6   | 74810,74950,75090,74808,74948,75088 | 9777.61  | 234.97   |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 12359.49      | 22042.08    | 6   | 74840,74980,75120,74838,74978,75118 | 9682.59  | 78.34    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4524288    | 7398.3        | 16922.88    | 6   | 10460,10600,10740,10458,10598,10738 | 9524.58  | 128.74   |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 7349.7        | 16844.23    | 6   | 9200,9340,9480,9198,9338,9478       | 9494.53  | 129.18   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 11486.76      | 20727.22    | 6   | 72315,72455,72595,72313,72453,72593 | 9240.46  | 80.44    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6341.25       | 15504.7     | 6   | 61940,62085,62230,61938,62083,62228 | 9163.45  | 144.51   |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1131072    | 8464.24       | 17579.91    | 6   | 39940,40070,40200,39938,40068,40198 | 9115.67  | 107.7    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 6528.15       | 15637.92    | 6   | 60635,60780,60925,60633,60778,60923 | 9109.77  | 139.55   |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 8310.42       | 17382.16    | 6   | 63680,63825,63970,63678,63823,63968 | 9071.74  | 109.16   |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 8306.38       | 17357.91    | 6   | 58895,59040,59185,58893,59038,59183 | 9051.53  | 108.97   |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 6534.66       | 15500.2     | 6   | 10455,10595,10735,10453,10593,10733 | 8965.54  | 137.2    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4024288    | 6571.74       | 15483.56    | 6   | 9195,9335,9475,9193,9333,9473       | 8911.82  | 135.61   |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1131072    | 8468.95       | 17344.47    | 6   | 39160,39290,39420,39158,39288,39418 | 8875.52  | 104.8    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 8265.37       | 16985.07    | 6   | 12135,12275,12415,12133,12273,12413 | 8719.7   | 105.5    |
| 46  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 11001.63      | 19691.74    | 6   | 74835,74975,75115,74833,74973,75113 | 8690.11  | 78.99    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 6956.14       | 15584.58    | 6   | 42670,42800,42930,42668,42798,42928 | 8628.44  | 124.04   |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 7036.09       | 15582.13    | 6   | 41890,42020,42150,41888,42018,42148 | 8546.04  | 121.46   |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 7075.05       | 15587.7     | 6   | 40720,40850,40980,40718,40848,40978 | 8512.65  | 120.32   |
| 47  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6480.18       | 14749.23    | 4   | 75240,75380,75238,75378             | 8269.05  | 127.61   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 6303.3        | 14530.43    | 6   | 26810,26950,27090,26808,26948,27088 | 8227.13  | 130.52   |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 8710.02       | 16838.88    | 6   | 61510,61655,61800,61508,61653,61798 | 8128.86  | 93.33    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 8380.15       | 16494.77    | 6   | 7515,7655,7795,7513,7653,7793       | 8114.62  | 96.83    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 7273.35       | 15381.74    | 6   | 58890,59035,59180,58888,59033,59178 | 8108.39  | 111.48   |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 10211.58      | 18298.08    | 6   | 12980,13120,13260,12978,13118,13258 | 8086.5   | 79.19    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 7501.92       | 15571.62    | 6   | 39935,40065,40195,39933,40063,40193 | 8069.7   | 107.57   |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 7198.03       | 15238.83    | 6   | 63675,63820,63965,63673,63818,63963 | 8040.8   | 111.71   |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1006072    | 7559.47       | 15583.27    | 6   | 43445,43575,43705,43443,43573,43703 | 8023.8   | 106.14   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 6264.89       | 14250.62    | 6   | 31430,31570,31710,31428,31568,31708 | 7985.73  | 127.47   |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 10273.08      | 18237.3     | 6   | 8360,8500,8640,8358,8498,8638       | 7964.22  | 77.53    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 5784.42       | 13713.47    | 6   | 60630,60775,60920,60628,60773,60918 | 7929.05  | 137.08   |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 8169.6        | 16091.5     | 6   | 62815,62960,63105,62813,62958,63103 | 7921.9   | 96.97    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 6463.04       | 14360.6     | 6   | 30590,30730,30870,30588,30728,30868 | 7897.56  | 122.2    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5680.1        | 13524.95    | 6   | 61935,62080,62225,61933,62078,62223 | 7844.85  | 138.11   |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8858.88       | 16703.69    | 6   | 6235,6380,6525,6233,6378,6523       | 7844.81  | 88.55    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1524288    | 5879.42       | 13706.83    | 6   | 28490,28630,28770,28488,28628,28768 | 7827.41  | 133.13   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 6470.68       | 14259.68    | 6   | 25970,26110,26250,25968,26108,26248 | 7789.0   | 120.37   |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 10055.41      | 17840.8     | 6   | 64555,64700,64845,64553,64698,64843 | 7785.39  | 77.42    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 8324.06       | 16108.46    | 6   | 11300,11440,11580,11298,11438,11578 | 7784.4   | 93.52    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1006072    | 6152.55       | 13927.94    | 6   | 41495,41625,41755,41493,41623,41753 | 7775.39  | 126.38   |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 10107.47      | 17860.24    | 6   | 59770,59915,60060,59768,59913,60058 | 7752.77  | 76.7     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1524288    | 5869.93       | 13600.64    | 6   | 29750,29890,30030,29748,29888,30028 | 7730.71  | 131.7    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1006072    | 6167.95       | 13828.82    | 6   | 42665,42795,42925,42663,42793,42923 | 7660.87  | 124.2    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 7291.29       | 14863.84    | 6   | 7510,7650,7790,7508,7648,7788       | 7572.55  | 103.86   |
