+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 |  diff   | pct_diff |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 5262.37                      | 9133.52                    | 6   | 4371,4546,4721,4373,4548,4723       | 3871.15 | 73.56    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 7383.28                      | 11247.87                   | 6   | 14864,15039,15214,14866,15041,15216 | 3864.59 | 52.34    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 3320.94                      | 7180.65                    | 6   | 9068,9243,9418,9070,9245,9420       | 3859.71 | 116.22   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2272.59                      | 6122.83                    | 6   | 4350,4525,4700,4352,4527,4702       | 3850.24 | 169.42   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 4673.76                      | 8520.81                    | 6   | 10125,10300,10475,10127,10302,10477 | 3847.05 | 82.31    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2370.22                      | 6099.71                    | 6   | 3825,4000,4175,3827,4002,4177       | 3729.49 | 157.35   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3938.53                      | 7610.81                    | 6   | 1739,1914,2089,1741,1916,2091       | 3672.28 | 93.24    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 3551.85                      | 7138.27                    | 6   | 15893,16068,16243,15895,16070,16245 | 3586.42 | 100.97   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 5013.22                      | 8579.76                    | 6   | 15900,16075,16250,15902,16077,16252 | 3566.54 | 71.14    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3722.1                       | 7105.34                    | 6   | 14843,15018,15193,14845,15020,15195 | 3383.24 | 90.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1867.23                      | 5110.73                    | 6   | 5393,5568,5743,5395,5570,5745       | 3243.5  | 173.71   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1916.48                      | 5113.83                    | 6   | 2768,2943,3118,2770,2945,3120       | 3197.35 | 166.83   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1942.18                      | 5104.16                    | 6   | 3818,3993,4168,3820,3995,4170       | 3161.98 | 162.81   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2147.87                      | 5233.74                    | 6   | 19470,19638,19806,19472,19640,19808 | 3085.87 | 143.67   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 4195.06                      | 7136.59                    | 6   | 3832,4007,4182,3834,4009,4184       | 2941.53 | 70.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1534.53                      | 4081.96                    | 6   | 5386,5561,5736,5388,5563,5738       | 2547.43 | 166.01   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 3599.28                      | 6080.6                     | 6   | 5400,5575,5750,5402,5577,5752       | 2481.32 | 68.94    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 2346.54                      | 4811.53                    | 6   | 2775,2950,3125,2777,2952,3127       | 2464.99 | 105.05   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 6137.51                      | 8598.2                     | 6   | 9075,9250,9425,9077,9252,9427       | 2460.69 | 40.09    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4706.21                      | 7114.35                    | 6   | 10118,10293,10468,10120,10295,10470 | 2408.14 | 51.17    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1560.51                      | 3763.84                    | 6   | 20968,21136,21304,20970,21138,21306 | 2203.33 | 141.19   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1914.92                      | 4107.24                    | 6   | 3811,3986,4161,3813,3988,4163       | 2192.32 | 114.49   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 6382.74                      | 8566.26                    | 6   | 14850,15025,15200,14852,15027,15202 | 2183.52 | 34.21    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 7791.91                      | 9969.83                    | 6   | 15907,16082,16257,15909,16084,16259 | 2177.92 | 27.95    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 7750.92                      | 9919.25                    | 6   | 14857,15032,15207,14859,15034,15209 | 2168.33 | 27.98    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 1945.33                      | 4113.21                    | 6   | 2761,2936,3111,2763,2938,3113       | 2167.88 | 111.44   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2968.17                      | 5120.5                     | 6   | 4343,4518,4693,4345,4520,4695       | 2152.33 | 72.51    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 3800.74                      | 5842.16                    | 6   | 23005,23173,23341,23007,23175,23343 | 2041.42 | 53.71    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 3710.58                      | 5710.28                    | 6   | 14836,15011,15186,14838,15013,15188 | 1999.7  | 53.89    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1167.82                      | 3085.43                    | 6   | 4329,4504,4679,4331,4506,4681       | 1917.61 | 164.2    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 9469.65                      | 11385.31                   | 6   | 10139,10314,10489,10141,10316,10491 | 1915.66 | 20.23    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 1247.15                      | 3104.23                    | 6   | 3804,3979,4154,3806,3981,4156       | 1857.08 | 148.91   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1275.79                      | 3117.73                    | 6   | 5379,5554,5729,5381,5556,5731       | 1841.94 | 144.38   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1261.57                      | 3081.76                    | 6   | 2754,2929,3104,2756,2931,3106       | 1820.19 | 144.28   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2355.55                      | 4096.21                    | 6   | 4336,4511,4686,4338,4513,4688       | 1740.66 | 73.9     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 1379.24                      | 3051.0                     | 6   | 21969,22137,22305,21971,22139,22307 | 1671.76 | 121.21   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2739.35                      | 4265.79                    | 6   | 6450,6625,6800,6452,6627,6802       | 1526.44 | 55.72    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 8349.39                      | 9825.66                    | 6   | 12239,12414,12589,12241,12416,12591 | 1476.27 | 17.68    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2915.96                      | 4354.84                    | 6   | 17447,17615,17783,17449,17617,17785 | 1438.88 | 49.34    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 2914.8                       | 4308.85                    | 6   | 9054,9229,9404,9056,9231,9406       | 1394.05 | 47.83    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 4334.23                      | 5712.37                    | 6   | 10111,10286,10461,10113,10288,10463 | 1378.14 | 31.8     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 2984.16                      | 4343.93                    | 6   | 10104,10279,10454,10106,10281,10456 | 1359.77 | 45.57    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 3539.81                      | 4898.74                    | 6   | 12211,12386,12561,12213,12388,12563 | 1358.93 | 38.39    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 4862.59                      | 6168.14                    | 6   | 12218,12393,12568,12220,12395,12570 | 1305.55 | 26.85    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 779.41                       | 2067.72                    | 6   | 4322,4497,4672,4324,4499,4674       | 1288.31 | 165.29   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4434.88                      | 5720.53                    | 6   | 15886,16061,16236,15888,16063,16238 | 1285.65 | 28.99    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 3684.42                      | 4903.7                     | 6   | 11161,11336,11511,11163,11338,11513 | 1219.28 | 33.09    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 4554.89                      | 5755.05                    | 6   | 9061,9236,9411,9063,9238,9413       | 1200.16 | 26.35    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 2448.71                      | 3636.83                    | 6   | 17440,17608,17776,17442,17610,17778 | 1188.12 | 48.52    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 6265.21                      | 7362.5                     | 6   | 11175,11350,11525,11177,11352,11527 | 1097.29 | 17.51    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 10012.23                     | 11073.61                   | 6   | 12246,12421,12596,12248,12423,12598 | 1061.38 | 10.6     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 2740.19                      | 3696.58                    | 6   | 12204,12379,12554,12206,12381,12556 | 956.39  | 34.9     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 7698.74                      | 8564.04                    | 6   | 12232,12407,12582,12234,12409,12584 | 865.3   | 11.24    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1210.38                      | 2064.44                    | 6   | 2747,2922,3097,2749,2924,3099       | 854.06  | 70.56    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 6479.22                      | 7301.07                    | 6   | 12225,12400,12575,12227,12402,12577 | 821.85  | 12.68    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 10297.2                      | 11114.41                   | 6   | 11196,11371,11546,11198,11373,11548 | 817.21  | 7.94     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 7808.78                      | 8625.72                    | 6   | 11182,11357,11532,11184,11359,11534 | 816.94  | 10.46    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1673.03                      | 2488.58                    | 6   | 11147,11322,11497,11149,11324,11499 | 815.55  | 48.75    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 2934.51                      | 3741.39                    | 6   | 11154,11329,11504,11156,11331,11506 | 806.88  | 27.5     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1306.81                      | 2069.73                    | 6   | 3797,3972,4147,3799,3974,4149       | 762.92  | 58.38    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 9089.85                      | 9818.92                    | 6   | 11189,11364,11539,11191,11366,11541 | 729.07  | 8.02     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 758.22                       | 1477.48                    | 6   | 10090,10265,10440,10092,10267,10442 | 719.26  | 94.86    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 5380.16                      | 6095.41                    | 6   | 11168,11343,11518,11170,11345,11520 | 715.25  | 13.29    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 1019.73                      | 1664.81                    | 6   | 20450,20618,20786,20452,20620,20788 | 645.08  | 63.26    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 843.37                       | 1484.95                    | 6   | 9040,9215,9390,9042,9217,9392       | 641.58  | 76.07    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 443.05                       | 1061.11                    | 6   | 2740,2915,3090,2742,2917,3092       | 618.06  | 139.5    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2312.51                      | 2876.39                    | 6   | 9047,9222,9397,9049,9224,9399       | 563.88  | 24.38    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 518.4                        | 1060.45                    | 6   | 3790,3965,4140,3792,3967,4142       | 542.05  | 104.56   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 989.51                       | 1484.35                    | 6   | 17419,17587,17755,17421,17589,17757 | 494.84  | 50.01    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4036.27                      | 4530.3                     | 6   | 10671,10846,11021,10673,10848,11023 | 494.03  | 12.24    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2447.1                       | 2923.44                    | 6   | 14822,14997,15172,14824,14999,15174 | 476.34  | 19.47    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 600.46                       | 1076.7                     | 6   | 5365,5540,5715,5367,5542,5717       | 476.24  | 79.31    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 1120.2                       | 1589.67                    | 6   | 18427,18595,18763,18429,18597,18765 | 469.47  | 41.91    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2028.63                      | 2495.93                    | 6   | 12197,12372,12547,12199,12374,12549 | 467.3   | 23.04    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 601.51                       | 1063.78                    | 6   | 4315,4490,4665,4317,4492,4667       | 462.27  | 76.85    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1631.21                      | 2065.03                    | 6   | 5372,5547,5722,5374,5549,5724       | 433.82  | 26.59    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3589.47                      | 4022.73                    | 6   | 13289,13464,13639,13291,13466,13641 | 433.26  | 12.07    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 693.42                       | 1117.58                    | 6   | 21955,22123,22291,21957,22125,22293 | 424.16  | 61.17    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2528.96                      | 2902.64                    | 6   | 15872,16047,16222,15874,16049,16224 | 373.68  | 14.78    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1125.18                      | 1480.8                     | 6   | 15865,16040,16215,15867,16042,16217 | 355.62  | 31.61    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2728.15                      | 3049.21                    | 6   | 13275,13450,13625,13277,13452,13627 | 321.06  | 11.77    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4230.13                      | 4546.35                    | 6   | 13296,13471,13646,13298,13473,13648 | 316.22  | 7.48     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3186.41                      | 3494.18                    | 6   | 13282,13457,13632,13284,13459,13634 | 307.77  | 9.66     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4020.0                       | 4322.49                    | 6   | 14829,15004,15179,14831,15006,15181 | 302.49  | 7.52     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2635.69                      | 2931.49                    | 6   | 10097,10272,10447,10099,10274,10449 | 295.8   | 11.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1490.99                      | 1772.29                    | 6   | 26246,26449,26652,26248,26451,26654 | 281.3   | 18.87    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 277.62                       | 536.54                     | 6   | 3783,3958,4133,3785,3960,4135       | 258.92  | 93.26    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3304.71                      | 3555.46                    | 6   | 10657,10832,11007,10659,10834,11009 | 250.75  | 7.59     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4068.17                      | 4316.47                    | 6   | 15879,16054,16229,15881,16056,16231 | 248.3   | 6.1      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 284.67                       | 531.91                     | 6   | 2733,2908,3083,2735,2910,3085       | 247.24  | 86.85    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 312.15                       | 535.07                     | 6   | 5358,5533,5708,5360,5535,5710       | 222.92  | 71.41    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 318.16                       | 536.43                     | 6   | 4308,4483,4658,4310,4485,4660       | 218.27  | 68.6     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3873.57                      | 4078.02                    | 6   | 10664,10839,11014,10666,10841,11016 | 204.45  | 5.28     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2862.07                      | 3047.87                    | 6   | 10650,10825,11000,10652,10827,11002 | 185.8   | 6.49     |
