+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-------------------+------------+-----+-------------------------------------+-------------------+-------------------+-------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic |      branch       | num_values | cnt |              query_ids              |     min_time      |     max_time      |     avg_time      | pct_diff |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 251518     | 6   | 18111,18231,18351,18471,18591,18711 | 4410.547          | 35770.3476666667  | 20090.4473333333  | 156.09   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 189018     | 6   | 18101,18221,18341,18461,18581,18701 | 3297.90633333333  | 26717.3316666667  | 15007.619         | 156.05   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 220268     | 6   | 13786,13906,14026,14146,14266,14386 | 3832.65366666667  | 30947.0716666667  | 17389.8626666667  | 155.92   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 126518     | 6   | 18811,18931,19051,19171,19291,19411 | 2199.40966666667  | 17749.4916666667  | 9974.45066666667  | 155.9    |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 220268     | 6   | 18106,18226,18346,18466,18586,18706 | 3874.75433333333  | 31232.237         | 17553.4956666667  | 155.85   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 189018     | 6   | 14501,14621,14741,14861,14981,15101 | 3349.87766666667  | 26764.9466666667  | 15057.4121666667  | 155.51   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 64018      | 6   | 13761,13881,14001,14121,14241,14361 | 1135.42133333333  | 9017.95766666667  | 5076.6895         | 155.27   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 32768      | 6   | 14476,14596,14716,14836,14956,15076 | 586.905333333333  | 4659.353          | 2623.12916666667  | 155.25   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 95268      | 6   | 13766,13886,14006,14126,14246,14366 | 1699.285          | 13473.185         | 7586.235          | 155.2    |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 157768     | 6   | 18816,18936,19056,19176,19296,19416 | 2798.61166666667  | 22181.0696666667  | 12489.8406666667  | 155.19   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 157768     | 6   | 13776,13896,14016,14136,14256,14376 | 2832.508          | 22383.6913333333  | 12608.0996666667  | 155.07   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 282768     | 6   | 18116,18236,18356,18476,18596,18716 | 5041.796          | 39832.8573333333  | 22437.3266666667  | 155.06   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 282768     | 6   | 14516,14636,14756,14876,14996,15116 | 5022.50433333333  | 39669.5186666667  | 22346.0115        | 155.05   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 95268      | 6   | 18086,18206,18326,18446,18566,18686 | 1711.06166666667  | 13507.6703333333  | 7609.366          | 155.03   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 126518     | 6   | 18091,18211,18331,18451,18571,18691 | 2264.937          | 17833.8743333333  | 10049.4056666667  | 154.92   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 126518     | 6   | 13771,13891,14011,14131,14251,14371 | 2282.92866666667  | 17840.2783333333  | 10061.6035        | 154.62   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 64018      | 6   | 18801,18921,19041,19161,19281,19401 | 1168.245          | 9117.36866666667  | 5142.80683333333  | 154.57   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 126518     | 6   | 14491,14611,14731,14851,14971,15091 | 2310.326          | 18008.9916666667  | 10159.6588333333  | 154.52   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 64018      | 6   | 14481,14601,14721,14841,14961,15081 | 1157.30633333333  | 9005.25466666667  | 5081.2805         | 154.45   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 64018      | 6   | 18081,18201,18321,18441,18561,18681 | 1167.081          | 9076.672          | 5121.8765         | 154.43   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 251518     | 6   | 14511,14631,14751,14871,14991,15111 | 4524.678          | 35186.8953333333  | 19855.7866666667  | 154.42   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 157768     | 6   | 18096,18216,18336,18456,18576,18696 | 2852.18433333333  | 22171.8           | 12511.9921666667  | 154.41   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 16384      | 6   | 14471,14591,14711,14831,14951,15071 | 300.119333333333  | 2327.56333333333  | 1313.84133333333  | 154.31   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 32768      | 6   | 18796,18916,19036,19156,19276,19396 | 601.190666666667  | 4661.56166666667  | 2631.37616666667  | 154.31   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 16384      | 6   | 18791,18911,19031,19151,19271,19391 | 299.286333333333  | 2320.015          | 1309.65066666667  | 154.3    |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 32768      | 6   | 13756,13876,13996,14116,14236,14356 | 598.319666666667  | 4607.10633333333  | 2602.713          | 154.02   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 16384      | 6   | 13751,13871,13991,14111,14231,14351 | 305.645333333333  | 2338.56166666667  | 1322.1035         | 153.76   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 16384      | 6   | 18071,18191,18311,18431,18551,18671 | 303.947333333333  | 2319.93933333333  | 1311.94333333333  | 153.66   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 32768      | 6   | 18076,18196,18316,18436,18556,18676 | 604.937333333333  | 4609.15866666667  | 2607.048          | 153.59   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 8192       | 6   | 14466,14586,14706,14826,14946,15066 | 154.504666666667  | 1171.47066666667  | 662.987666666667  | 153.39   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 8192       | 6   | 13746,13866,13986,14106,14226,14346 | 156.081333333333  | 1176.79733333333  | 666.439333333333  | 153.16   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 8192       | 6   | 18786,18906,19026,19146,19266,19386 | 155.422666666667  | 1156.548          | 655.985333333333  | 152.61   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 4096       | 6   | 18781,18901,19021,19141,19261,19381 | 79.4336666666667  | 589.132333333333  | 334.283           | 152.48   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 8192       | 6   | 18066,18186,18306,18426,18546,18666 | 157.520666666667  | 1158.182          | 657.851333333333  | 152.11   |
| 12  | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 4096       | 6   | 18061,18181,18301,18421,18541,18661 | 81.1946666666667  | 587.624333333333  | 334.4095          | 151.44   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | io_uring | 12        | 16  | master            | 4096       | 6   | 14461,14581,14701,14821,14941,15061 | 81.807            | 588.213           | 335.01            | 151.16   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 4096       | 6   | 13741,13861,13981,14101,14221,14341 | 82.578            | 586.274666666667  | 334.426333333333  | 150.62   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 4524288    | 6   | 26416,26556,26696,26836,26976,27116 | 6110.78233333333  | 42809.7016666667  | 24460.242         | 150.03   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | master            | 3524288    | 6   | 72726,72866,73006,73146,73286,73426 | 4874.06033333333  | 33975.569         | 19424.8146666667  | 149.82   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched           | 4524288    | 6   | 31457,31597,31737,31877,32017,32157 | 6106.05533333333  | 42500.3563333333  | 24303.2058333333  | 149.75   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 3524288    | 6   | 30606,30746,30886,31026,31166,31306 | 4739.093          | 32950.7706666667  | 18844.9318333333  | 149.7    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 3524288    | 6   | 31446,31586,31726,31866,32006,32146 | 4774.039          | 33130.562         | 18952.3005        | 149.62   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 4524288    | 6   | 30616,30756,30896,31036,31176,31316 | 6123.522          | 42486.709         | 24305.1155        | 149.61   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 2024288    | 6   | 25553,25693,25833,25973,26113,26253 | 2755.93333333333  | 19078.7956666667  | 10917.3645        | 149.51   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | patched-old       | 3524288    | 6   | 72728,72868,73008,73148,73288,73428 | 4970.04666666667  | 34264.9743333333  | 19617.5105        | 149.33   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 4024288    | 6   | 71891,72031,72171,72311,72451,72591 | 5627.97166666667  | 38798.4053333333  | 22213.1885        | 149.33   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 3024288    | 6   | 25561,25701,25841,25981,26121,26261 | 4082.22133333333  | 28075.591         | 16078.9061666667  | 149.22   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched           | 3024288    | 6   | 31442,31582,31722,31862,32002,32142 | 4178.914          | 28738.7193333333  | 16458.8166666667  | 149.22   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 3024288    | 6   | 26403,26543,26683,26823,26963,27103 | 4136.187          | 28413.2293333333  | 16274.7081666667  | 149.17   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 3024288    | 6   | 26401,26541,26681,26821,26961,27101 | 4116.429          | 28232.9143333333  | 16174.6716666667  | 149.1    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | master            | 2024288    | 6   | 72711,72851,72991,73131,73271,73411 | 2847.70366666667  | 19497.254         | 11172.4788333333  | 149.02   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 3524288    | 6   | 31448,31588,31728,31868,32008,32148 | 4830.42366666667  | 33053.6536666667  | 18942.0386666667  | 149.0    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 2524288    | 6   | 25557,25697,25837,25977,26117,26257 | 3469.43133333333  | 23705.3853333333  | 13587.4083333333  | 148.93   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 2524288    | 6   | 30597,30737,30877,31017,31157,31297 | 3495.36833333333  | 23870.8226666667  | 13683.0955        | 148.91   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 2024288    | 6   | 30591,30731,30871,31011,31151,31291 | 2765.40533333333  | 18857.307         | 10811.3561666667  | 148.84   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 1024288    | 6   | 30581,30721,30861,31001,31141,31281 | 1406.40833333333  | 9587.273          | 5496.84066666667  | 148.83   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 4524288    | 6   | 25576,25716,25856,25996,26136,26276 | 6233.02333333333  | 42486.832         | 24359.9276666667  | 148.83   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 1524288    | 6   | 26388,26528,26668,26808,26948,27088 | 2135.98733333333  | 14530.4316666667  | 8333.2095         | 148.74   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 1024288    | 6   | 25542,25682,25822,25962,26102,26242 | 1428.092          | 9713.90966666667  | 5571.00083333333  | 148.73   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 524288     | 6   | 26376,26516,26656,26796,26936,27076 | 719.181333333333  | 4888.37666666667  | 2803.779          | 148.7    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 3524288    | 6   | 25568,25708,25848,25988,26128,26268 | 4895.72233333333  | 33260.9283333333  | 19078.3253333333  | 148.68   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 2024288    | 6   | 31433,31573,31713,31853,31993,32133 | 2789.435          | 18936.0483333333  | 10862.7416666667  | 148.64   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 4024288    | 6   | 31451,31591,31731,31871,32011,32151 | 5523.898          | 37477.5466666667  | 21500.7223333333  | 148.62   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 3524288    | 6   | 26406,26546,26686,26826,26966,27106 | 4909.24966666667  | 33296.206         | 19102.7278333333  | 148.6    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched           | 3524288    | 6   | 31447,31587,31727,31867,32007,32147 | 4949.34333333333  | 33523.339         | 19236.3411666667  | 148.54   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 4024288    | 6   | 26413,26553,26693,26833,26973,27113 | 5624.846          | 38052.4113333333  | 21838.6286666667  | 148.49   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 3024288    | 6   | 25563,25703,25843,25983,26123,26263 | 4227.849          | 28588.0536666667  | 16407.9513333333  | 148.47   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 1024288    | 6   | 25541,25681,25821,25961,26101,26241 | 1427.72833333333  | 9652.476          | 5540.10216666667  | 148.46   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 1024288    | 6   | 26381,26521,26661,26801,26941,27081 | 1427.98433333333  | 9637.05233333333  | 5532.51833333333  | 148.38   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 524288     | 6   | 30578,30718,30858,30998,31138,31278 | 730.39            | 4926.74933333333  | 2828.56966666667  | 148.36   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 4024288    | 6   | 26411,26551,26691,26831,26971,27111 | 5576.27933333333  | 37587.487         | 21581.8831666667  | 148.32   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 1024288    | 6   | 31421,31561,31701,31841,31981,32121 | 1413.05133333333  | 9521.64866666667  | 5467.35           | 148.31   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched           | 524288     | 6   | 31417,31557,31697,31837,31977,32117 | 734.868333333333  | 4951.00433333333  | 2842.93633333333  | 148.3    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | patched           | 4024288    | 6   | 71892,72032,72172,72312,72452,72592 | 5746.13033333333  | 38687.7746666667  | 22216.9525        | 148.27   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 2024288    | 6   | 25551,25691,25831,25971,26111,26251 | 2816.663          | 18952.855         | 10884.759         | 148.25   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 1524288    | 6   | 31428,31568,31708,31848,31988,32128 | 2118.18066666667  | 14250.622         | 8184.40133333333  | 148.24   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 4524288    | 6   | 71896,72036,72176,72316,72456,72596 | 6521.75433333333  | 43818.61          | 25170.1821666667  | 148.18   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | master            | 4024288    | 6   | 72731,72871,73011,73151,73291,73431 | 5809.72233333333  | 38983.9636666667  | 22396.843         | 148.12   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 3524288    | 6   | 71886,72026,72166,72306,72446,72586 | 5058.46633333333  | 33942.7396666667  | 19500.603         | 148.12   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 4024288    | 6   | 25571,25711,25851,25991,26131,26271 | 5562.729          | 37295.999         | 21429.364         | 148.08   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 1524288    | 6   | 26386,26526,26666,26806,26946,27086 | 2139.22066666667  | 14331.8313333333  | 8235.526          | 148.05   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | patched           | 3024288    | 6   | 72722,72862,73002,73142,73282,73422 | 4362.31666666667  | 29217.5246666667  | 16789.9206666667  | 148.04   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 4524288    | 6   | 25578,25718,25858,25998,26138,26278 | 6381.564          | 42741.4246666667  | 24561.4943333333  | 148.04   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 3024288    | 6   | 31443,31583,31723,31863,32003,32143 | 4257.27433333333  | 28502.4646666667  | 16379.8695        | 148.02   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 4024288    | 6   | 30611,30751,30891,31031,31171,31311 | 5644.59466666667  | 37790.457         | 21717.5258333333  | 148.02   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | master            | 2524288    | 6   | 72716,72856,72996,73136,73276,73416 | 3640.46433333333  | 24365.8296666667  | 14003.147         | 148.01   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 2024288    | 6   | 71871,72011,72151,72291,72431,72571 | 2915.06633333333  | 19497.4613333333  | 11206.2638333333  | 147.97   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 1524288    | 6   | 30586,30726,30866,31006,31146,31286 | 2127.727          | 14231.1373333333  | 8179.43216666667  | 147.97   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 524288     | 6   | 31416,31556,31696,31836,31976,32116 | 734.997333333333  | 4915.65433333333  | 2825.32583333333  | 147.97   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched-old       | 4524288    | 6   | 30618,30758,30898,31038,31178,31318 | 6381.78966666667  | 42679.6013333333  | 24530.6955        | 147.97   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 524288     | 6   | 25537,25677,25817,25957,26097,26237 | 738.834666666667  | 4940.655          | 2839.74483333333  | 147.96   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 3024288    | 6   | 71881,72021,72161,72301,72441,72581 | 4372.72833333333  | 29240.4606666667  | 16806.5945        | 147.96   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 2024288    | 6   | 26391,26531,26671,26811,26951,27091 | 2811.09133333333  | 18797.7386666667  | 10804.415         | 147.96   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 1524288    | 6   | 71866,72006,72146,72286,72426,72566 | 2202.07933333333  | 14724.581         | 8463.33016666667  | 147.96   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 262144     | 6   | 30571,30711,30851,30991,31131,31271 | 372.463333333333  | 2490.38266666667  | 1431.423          | 147.96   |
| 9   | 20         | 10000000 | 312500    | 476191   | 1     | 0     | 32   | worker   | 12        | 16  | master            | 2048       | 6   | 13736,13856,13976,14096,14216,14336 | 44.3126666666667  | 296.256333333333  | 170.2845          | 147.95   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 1524288    | 6   | 30587,30727,30867,31007,31147,31287 | 2151.54266666667  | 14378.5656666667  | 8265.05416666667  | 147.94   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 3524288    | 6   | 25566,25706,25846,25986,26126,26266 | 4951.21366666667  | 33080.4783333333  | 19015.846         | 147.93   |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | master            | 2524288    | 6   | 71876,72016,72156,72296,72436,72576 | 3646.37266666667  | 24358.6943333333  | 14002.5335        | 147.92   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched-old       | 2024288    | 6   | 26393,26533,26673,26813,26953,27093 | 2868.09066666667  | 19144.6783333333  | 11006.3845        | 147.88   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | master            | 2024288    | 6   | 31431,31571,31711,31851,31991,32131 | 2804.08133333333  | 18698.4276666667  | 10751.2545        | 147.84   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | patched           | 4024288    | 6   | 25572,25712,25852,25992,26132,26272 | 5694.20566666667  | 37968.8616666667  | 21831.5336666667  | 147.84   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | patched           | 2024288    | 6   | 31432,31572,31712,31852,31992,32132 | 2871.58333333333  | 19147.0216666667  | 11009.3025        | 147.83   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | worker   | 12        | 16  | master            | 262144     | 6   | 25531,25671,25811,25951,26091,26231 | 370.963666666667  | 2473.11166666667  | 1422.03766666667  | 147.83   |
