+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched  | cnt |                 qid                 |   diff    | pct_diff |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 4874.06  | 6132.16  | 6   | 72726,72866,73006,72727,72867,73007 | 1258.1    | 25.81    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 10358.89 | 11612.21 | 6   | 10441,10581,10721,10442,10582,10722 | 1253.32   | 12.1     |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4735.15  | 5980.04  | 6   | 4046,4191,4336,4047,4192,4337       | 1244.89   | 26.29    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4524288    | 7284.51  | 8513.73  | 6   | 8776,8916,9056,8777,8917,9057       | 1229.22   | 16.87    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 15683.97 | 16899.81 | 6   | 61941,62086,62231,61942,62087,62232 | 1215.84   | 7.75     |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4024288    | 6345.69  | 7536.02  | 6   | 8771,8911,9051,8772,8912,9052       | 1190.33   | 18.76    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 15649.13 | 16836.27 | 6   | 9196,9336,9476,9197,9337,9477       | 1187.14   | 7.59     |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 12123.16 | 13309.26 | 6   | 10446,10586,10726,10447,10587,10727 | 1186.1    | 9.78     |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 11838.43 | 13014.36 | 6   | 58881,59026,59171,58882,59027,59172 | 1175.93   | 9.93     |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 3524288    | 5500.19  | 6661.08  | 6   | 10866,11006,11146,10867,11007,11147 | 1160.89   | 21.11    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4024288    | 6408.64  | 7568.99  | 6   | 10871,11011,11151,10872,11012,11152 | 1160.35   | 18.11    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3858.02  | 5011.43  | 6   | 62356,62501,62646,62357,62502,62647 | 1153.41   | 29.9     |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 10475.39 | 11617.07 | 6   | 60621,60766,60911,60622,60767,60912 | 1141.68   | 10.9     |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 9916.96  | 11052.56 | 6   | 58876,59021,59166,58877,59022,59167 | 1135.6    | 11.45    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 15853.14 | 16987.19 | 6   | 12131,12271,12411,12132,12272,12412 | 1134.05   | 7.15     |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 8433.66  | 9532.4   | 6   | 3606,3751,3896,3607,3752,3897       | 1098.74   | 13.03    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 2025.55  | 3119.14  | 6   | 58436,58581,58726,58437,58582,58727 | 1093.59   | 53.99    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2024288    | 1979.82  | 3053.69  | 6   | 12531,12671,12811,12532,12672,12812 | 1073.87   | 54.24    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 12631.24 | 13682.83 | 6   | 2316,2461,2606,2317,2462,2607       | 1051.59   | 8.33     |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 2104.8   | 3152.25  | 6   | 64091,64236,64381,64092,64237,64382 | 1047.45   | 49.76    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 8753.48  | 9793.72  | 6   | 61921,62066,62211,61922,62067,62212 | 1040.24   | 11.88    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 6106.73  | 7141.0   | 6   | 1881,2026,2171,1882,2027,2172       | 1034.27   | 16.94    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 9848.92  | 10881.32 | 6   | 63661,63806,63951,63662,63807,63952 | 1032.4    | 10.48    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 6203.59  | 7232.9   | 6   | 4056,4201,4346,4057,4202,4347       | 1029.31   | 16.59    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2898.42  | 3927.05  | 6   | 131,276,421,132,277,422             | 1028.63   | 35.49    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 9949.62  | 10975.13 | 6   | 12116,12256,12396,12117,12257,12397 | 1025.51   | 10.31    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 5390.91  | 6365.41  | 6   | 1876,2021,2166,1877,2022,2167       | 974.5     | 18.08    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5443.12  | 6368.94  | 6   | 4051,4196,4341,4052,4197,4342       | 925.82    | 17.01    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 11847.44 | 12770.88 | 6   | 12121,12261,12401,12122,12262,12402 | 923.44    | 7.79     |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 11236.17 | 12155.59 | 6   | 3616,3761,3906,3617,3762,3907       | 919.42    | 8.18     |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 3110.24  | 4028.36  | 6   | 62351,62496,62641,62352,62497,62642 | 918.12    | 29.52    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1671.82  | 2587.85  | 6   | 116,261,406,117,262,407             | 916.03    | 54.79    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 12965.54 | 13861.84 | 6   | 571,716,861,572,717,862             | 896.3     | 6.91     |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 11237.12 | 12119.61 | 6   | 2311,2456,2601,2312,2457,2602       | 882.49    | 7.85     |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4024288    | 3834.79  | 4703.07  | 6   | 12551,12691,12831,12552,12692,12832 | 868.28    | 22.64    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1534.48  | 2390.27  | 6   | 64086,64231,64376,64087,64232,64377 | 855.79    | 55.77    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 8783.54  | 9636.93  | 6   | 60616,60761,60906,60617,60762,60907 | 853.39    | 9.72     |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 3024288    | 4732.79  | 5583.07  | 6   | 10861,11001,11141,10862,11002,11142 | 850.28    | 17.97    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 7949.37  | 8797.58  | 6   | 7491,7631,7771,7492,7632,7772       | 848.21    | 10.67    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 11738.75 | 12583.41 | 6   | 63666,63811,63956,63667,63812,63957 | 844.66    | 7.2      |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 3226.46  | 4069.49  | 6   | 60176,60321,60466,60177,60322,60467 | 843.03    | 26.13    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 7067.11  | 7909.89  | 6   | 61916,62061,62206,61917,62062,62207 | 842.78    | 11.93    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 11400.86 | 12230.06 | 6   | 5351,5496,5641,5352,5497,5642       | 829.2     | 7.27     |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 6994.44  | 7822.17  | 6   | 60611,60756,60901,60612,60757,60902 | 827.73    | 11.83    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 7886.23  | 8704.38  | 6   | 58871,59016,59161,58872,59017,59162 | 818.15    | 10.37    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 2048.36  | 2862.6   | 6   | 121,266,411,122,267,412             | 814.24    | 39.75    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1550.39  | 2361.39  | 6   | 58431,58576,58721,58432,58577,58722 | 811.0     | 52.31    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3438.3   | 4242.53  | 6   | 4036,4181,4326,4037,4182,4327       | 804.23    | 23.39    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2524288    | 3917.21  | 4720.16  | 6   | 10856,10996,11136,10857,10997,11137 | 802.95    | 20.5     |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 8681.36  | 9465.82  | 6   | 9176,9316,9456,9177,9317,9457       | 784.46    | 9.04     |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4524288    | 7053.62  | 7835.16  | 6   | 10876,11016,11156,10877,11017,11157 | 781.54    | 11.08    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 11368.02 | 12147.86 | 6   | 566,711,856,567,712,857             | 779.84    | 6.86     |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 3682.12  | 4447.62  | 6   | 39546,39676,39806,39547,39677,39807 | 765.5     | 20.79    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 4004.68  | 4757.47  | 6   | 7091,7231,7371,7092,7232,7372       | 752.79    | 18.8     |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 7050.34  | 7801.92  | 6   | 9171,9311,9451,9172,9312,9452       | 751.58    | 10.66    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 7958.68  | 8708.55  | 6   | 63656,63801,63946,63657,63802,63947 | 749.87    | 9.42     |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 3470.46  | 4219.98  | 6   | 7086,7226,7366,7087,7227,7367       | 749.52    | 21.6     |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 2524288    | 3976.53  | 4724.89  | 6   | 8756,8896,9036,8757,8897,9037       | 748.36    | 18.82    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 9734.69  | 10473.66 | 6   | 561,706,851,562,707,852             | 738.97    | 7.59     |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 2357.45  | 3087.25  | 6   | 60171,60316,60461,60172,60317,60462 | 729.8     | 30.96    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 17751.58 | 18479.16 | 6   | 12976,13116,13256,12977,13117,13257 | 727.58    | 4.1      |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 9938.86  | 10660.63 | 6   | 7496,7636,7776,7497,7637,7777       | 721.77    | 7.26     |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 9832.56  | 10550.36 | 6   | 3611,3756,3901,3612,3757,3902       | 717.8     | 7.3      |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 9745.45  | 10461.36 | 6   | 5346,5491,5636,5347,5492,5637       | 715.91    | 7.35     |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 8717.92  | 9422.16  | 6   | 10436,10576,10716,10437,10577,10717 | 704.24    | 8.08     |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 2341.57  | 3028.65  | 6   | 62346,62491,62636,62347,62492,62637 | 687.08    | 29.34    |
