+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-728899ba | cnt |                 qid                 | pct_diff |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 4435.23                            | 11032.44         | 6   | 13822,13997,14172,13820,13995,14170 | 148.75   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 543.1                              | 1330.5           | 6   | 12716,12891,13066,12714,12889,13064 | 144.98   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1049.08                            | 2568.98          | 6   | 12723,12898,13073,12721,12896,13071 | 144.88   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 164.8                              | 402.61           | 6   | 14802,14977,15152,14800,14975,15150 | 144.3    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.99                              | 34.08            | 6   | 4281,4456,4631,4279,4454,4629       | 143.6    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 273.52                             | 663.23           | 6   | 12709,12884,13059,12707,12882,13057 | 142.48   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 327.83                             | 793.73           | 6   | 14809,14984,15159,14807,14982,15157 | 142.12   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 269.84                             | 652.78           | 6   | 12184,12359,12534,12182,12357,12532 | 141.91   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1580.56                            | 3820.26          | 6   | 12730,12905,13080,12728,12903,13078 | 141.7    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 70.68                              | 170.76           | 6   | 12695,12870,13045,12693,12868,13043 | 141.6    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 135.44                             | 326.06           | 6   | 12177,12352,12527,12175,12350,12525 | 140.74   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 533.36                             | 1281.62          | 6   | 12191,12366,12541,12189,12364,12539 | 140.29   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 4230.41                            | 10123.98         | 6   | 12765,12940,13115,12763,12938,13113 | 139.31   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2111.91                            | 5041.85          | 6   | 12737,12912,13087,12735,12910,13085 | 138.73   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 85.23                              | 203.22           | 6   | 9020,9195,9370,9018,9193,9368       | 138.44   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.63                              | 118.23           | 6   | 4295,4470,4645,4293,4468,4643       | 138.22   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 3698.25                            | 8789.96          | 6   | 12758,12933,13108,12756,12931,13106 | 137.68   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2646.51                            | 6265.68          | 6   | 12744,12919,13094,12742,12917,13092 | 136.75   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 558.46                             | 1320.89          | 6   | 11141,11316,11491,11139,11314,11489 | 136.52   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 3184.47                            | 7531.62          | 6   | 12751,12926,13101,12749,12924,13099 | 136.51   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.12                              | 61.72            | 6   | 3763,3938,4113,3761,3936,4111       | 136.29   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 85.54                              | 201.91           | 6   | 14795,14970,15145,14793,14968,15143 | 136.04   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 36.85                              | 86.77            | 6   | 12688,12863,13038,12686,12861,13036 | 135.47   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 4771.97                            | 11216.39         | 6   | 12772,12947,13122,12770,12945,13120 | 135.05   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.98                               | 18.74            | 6   | 4274,4449,4624,4272,4447,4622       | 134.84   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 143.57                             | 336.02           | 6   | 11127,11302,11477,11125,11300,11475 | 134.05   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 43.76                              | 101.67           | 6   | 14788,14963,15138,14786,14961,15136 | 132.34   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 73.21                              | 169.07           | 6   | 11120,11295,11470,11118,11293,11468 | 130.94   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 164.43                             | 379.25           | 6   | 10077,10252,10427,10075,10250,10425 | 130.65   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 70.76                              | 162.72           | 6   | 12170,12345,12520,12168,12343,12518 | 129.96   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 22.65                              | 51.97            | 6   | 9006,9181,9356,9004,9179,9354       | 129.45   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.66                              | 51.91            | 6   | 14781,14956,15131,14779,14954,15129 | 129.08   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 83.85                              | 192.07           | 6   | 15845,16020,16195,15843,16018,16193 | 129.06   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 84.41                              | 192.89           | 6   | 10070,10245,10420,10068,10243,10418 | 128.52   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 326.29                             | 745.28           | 6   | 15859,16034,16209,15857,16032,16207 | 128.41   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 36.78                              | 83.99            | 6   | 12163,12338,12513,12161,12336,12511 | 128.36   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 163.96                             | 373.98           | 6   | 15852,16027,16202,15850,16025,16200 | 128.09   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 38.48                              | 86.94            | 6   | 11113,11288,11463,11111,11286,11461 | 125.94   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 19.24                              | 43.13            | 6   | 12156,12331,12506,12154,12329,12504 | 124.17   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 43.47                              | 96.97            | 6   | 15838,16013,16188,15836,16011,16186 | 123.07   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 19.99                              | 44.57            | 6   | 12681,12856,13031,12679,12854,13029 | 122.96   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 43.54                              | 96.99            | 6   | 9013,9188,9363,9011,9186,9361       | 122.76   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 10.02                              | 22.25            | 6   | 13724,13899,14074,13722,13897,14072 | 122.06   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 96.97                              | 215.15           | 6   | 4302,4477,4652,4300,4475,4650       | 121.87   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 43.63                              | 96.37            | 6   | 10063,10238,10413,10061,10236,10411 | 120.88   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 20.41                              | 44.67            | 6   | 11106,11281,11456,11104,11279,11454 | 118.86   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.72                              | 29.87            | 6   | 5331,5506,5681,5329,5504,5679       | 117.71   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.04                               | 17.47            | 6   | 2699,2874,3049,2697,2872,3047       | 117.29   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 10.54                              | 22.8             | 6   | 12149,12324,12499,12147,12322,12497 | 116.32   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.85                              | 49.4             | 6   | 15831,16006,16181,15829,16004,16179 | 116.19   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 50.05                              | 107.71           | 6   | 2720,2895,3070,2718,2893,3068       | 115.2    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 7.99                               | 17.05            | 6   | 3749,3924,4099,3747,3922,4097       | 113.39   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 4600.68                            | 9800.41          | 6   | 12247,12422,12597,12245,12420,12595 | 113.02   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 12.82                              | 27.17            | 6   | 14774,14949,15124,14772,14947,15122 | 111.93   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.86                               | 16.59            | 6   | 5324,5499,5674,5322,5497,5672       | 111.07   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 11.04                              | 23.23            | 6   | 12674,12849,13024,12672,12847,13022 | 110.42   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 29.57                              | 61.48            | 6   | 41500,41689,41878,41498,41687,41876 | 107.91   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 101.18                             | 209.93           | 6   | 5352,5527,5702,5350,5525,5700       | 107.48   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 12.45                              | 25.79            | 6   | 15824,15999,16174,15822,15997,16172 | 107.15   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 4093.78                            | 8456.77          | 6   | 12240,12415,12590,12238,12413,12588 | 106.58   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 4860.29                            | 9984.55          | 6   | 11197,11372,11547,11195,11370,11545 | 105.43   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 12.52                              | 25.45            | 6   | 8999,9174,9349,8997,9172,9347       | 103.27   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 4.82                               | 9.77             | 6   | 2692,2867,3042,2690,2865,3040       | 102.7    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 11.63                              | 23.53            | 6   | 11099,11274,11449,11097,11272,11447 | 102.32   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3572.18                            | 7210.71          | 6   | 12233,12408,12583,12231,12406,12581 | 101.86   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 4319.76                            | 8718.55          | 6   | 11190,11365,11540,11188,11363,11538 | 101.83   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 7.04                               | 14.18            | 6   | 14767,14942,15117,14765,14940,15115 | 101.42   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1884.54                            | 3793.99          | 6   | 14830,15005,15180,14828,15003,15178 | 101.32   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 26.22                              | 52.62            | 6   | 5338,5513,5688,5336,5511,5686       | 100.69   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 53.74                              | 106.54           | 6   | 3770,3945,4120,3768,3943,4118       | 98.25    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3770.23                            | 7411.24          | 6   | 11183,11358,11533,11181,11356,11531 | 96.57    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 1265.69                            | 2463.34          | 6   | 14823,14998,15173,14821,14996,15171 | 94.62    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3074.18                            | 5959.83          | 6   | 12226,12401,12576,12224,12399,12574 | 93.87    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.07                               | 11.74            | 6   | 13717,13892,14067,13715,13890,14065 | 93.41    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 3243.2                             | 6254.92          | 6   | 11176,11351,11526,11174,11349,11524 | 92.86    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1868.35                            | 3586.18          | 6   | 15880,16055,16230,15878,16053,16228 | 91.94    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 7.18                               | 13.64            | 6   | 8992,9167,9342,8990,9165,9340       | 89.97    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.48                               | 12.25            | 6   | 11092,11267,11442,11090,11265,11440 | 89.04    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 6.82                               | 12.89            | 6   | 51104,51293,51482,51102,51291,51480 | 89.0     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 6.42                               | 12.1             | 6   | 12667,12842,13017,12665,12840,13015 | 88.47    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 97.41                              | 182.81           | 6   | 2727,2902,3077,2725,2900,3075       | 87.67    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 1269.15                            | 2372.96          | 6   | 9048,9223,9398,9046,9221,9396       | 86.97    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2702.92                            | 5046.86          | 6   | 11169,11344,11519,11167,11342,11517 | 86.72    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 7.11                               | 13.23            | 6   | 15817,15992,16167,15815,15990,16165 | 86.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2555.2                             | 4749.6           | 6   | 12219,12394,12569,12217,12392,12567 | 85.88    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 190.8                              | 354.29           | 6   | 2734,2909,3084,2732,2907,3082       | 85.69    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 17.46                              | 32.25            | 6   | 3756,3931,4106,3754,3929,4104       | 84.71    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 240.03                             | 442.04           | 6   | 8516,8691,8866,8514,8689,8864       | 84.16    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 7.16                               | 13.17            | 6   | 10042,10217,10392,10040,10215,10390 | 83.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 4.89                               | 8.99             | 6   | 4267,4442,4617,4265,4440,4615       | 83.84    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 456.2                              | 834.14           | 6   | 8523,8698,8873,8521,8696,8871       | 82.85    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1256.52                            | 2286.26          | 6   | 15873,16048,16223,15871,16046,16221 | 81.95    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 124.19                             | 224.1            | 6   | 8509,8684,8859,8507,8682,8857       | 80.45    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.95                               | 8.93             | 6   | 50537,50726,50915,50535,50724,50913 | 80.4     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 4.98                               | 8.97             | 6   | 5317,5492,5667,5315,5490,5665       | 80.12    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 26.16                              | 47.11            | 6   | 2713,2888,3063,2711,2886,3061       | 80.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 2055.89                            | 3682.22          | 6   | 12212,12387,12562,12210,12385,12560 | 79.11    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1260.16                            | 2252.92          | 6   | 10098,10273,10448,10096,10271,10446 | 78.78    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 328.96                             | 587.53           | 6   | 9034,9209,9384,9032,9207,9382       | 78.6     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 52.32                              | 92.77            | 6   | 31070,31273,31476,31068,31271,31474 | 77.31    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 64.79                              | 114.18           | 6   | 8502,8677,8852,8500,8675,8850       | 76.23    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.99                               | 5.26             | 6   | 5310,5485,5660,5308,5483,5658       | 75.92    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 4.09                               | 7.16             | 6   | 45427,45616,45805,45425,45614,45803 | 75.06    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 64.6                               | 112.6            | 6   | 15327,15502,15677,15325,15500,15675 | 74.3     |
