+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------+---------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old | patched-munro | cnt |                 qid                 |   diff    | pct_diff |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 4687.1      | 6782.47       | 6   | 7938,8078,8218,7940,8080,8220       | 2095.37   | 44.71    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 4783.52     | 6825.3        | 6   | 64988,65133,65278,64990,65135,65280 | 2041.78   | 42.68    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 4874.18     | 6893.48       | 6   | 59333,59478,59623,59335,59480,59625 | 2019.3    | 41.43    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 5624.85     | 7629.49       | 6   | 26413,26553,26693,26415,26555,26695 | 2004.64   | 35.64    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 5765.82     | 7765.45       | 6   | 31873,32013,32153,31875,32015,32155 | 1999.63   | 34.68    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 4718.17     | 6687.28       | 6   | 13398,13538,13678,13400,13540,13680 | 1969.11   | 41.73    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5562.48     | 7528.27       | 6   | 4923,5068,5213,4925,5070,5215       | 1965.79   | 35.34    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 7101.18     | 9048.18       | 6   | 61073,61218,61363,61075,61220,61365 | 1947.0    | 27.42    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2948.76     | 4894.8        | 6   | 6658,6803,6948,6660,6805,6950       | 1946.04   | 66.0     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 4830.42     | 6770.08       | 6   | 31868,32008,32148,31870,32010,32150 | 1939.66   | 40.16    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 3812.68     | 5742.62       | 6   | 39548,39678,39808,39550,39680,39810 | 1929.94   | 50.62    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 5625.49     | 7540.27       | 6   | 2748,2893,3038,2750,2895,3040       | 1914.78   | 34.04    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 3748.91     | 5652.84       | 6   | 44618,44748,44878,44620,44750,44880 | 1903.93   | 50.79    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 6571.41     | 8473.68       | 6   | 26418,26558,26698,26420,26560,26700 | 1902.27   | 28.95    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 6155.72     | 8050.92       | 6   | 63243,63388,63533,63245,63390,63535 | 1895.2    | 30.79    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 7283.32     | 9151.84       | 6   | 9618,9758,9898,9620,9760,9900       | 1868.52   | 25.65    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 3675.2      | 5513.04       | 6   | 1008,1153,1298,1010,1155,1300       | 1837.84   | 50.01    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4524288    | 7346.79     | 9130.58       | 6   | 11718,11858,11998,11720,11860,12000 | 1783.79   | 24.28    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 3619.89     | 5401.37       | 6   | 7928,8068,8208,7930,8070,8210       | 1781.48   | 49.21    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2893.99     | 4672.2        | 6   | 5788,5933,6078,5790,5935,6080       | 1778.21   | 61.44    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 3304.52     | 5069.71       | 6   | 44613,44743,44873,44615,44745,44875 | 1765.19   | 53.42    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 4332.72     | 6097.04       | 6   | 7933,8073,8213,7935,8075,8215       | 1764.32   | 40.72    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 4296.82     | 6050.12       | 6   | 59328,59473,59618,59330,59475,59620 | 1753.3    | 40.8     |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4866.88     | 6617.0        | 6   | 4918,5063,5208,4920,5065,5210       | 1750.12   | 35.96    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 4374.71     | 6093.12       | 6   | 64983,65128,65273,64985,65130,65275 | 1718.41   | 39.28    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 6416.31     | 8122.3        | 6   | 61068,61213,61358,61070,61215,61360 | 1705.99   | 26.59    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 6646.68     | 8351.8        | 6   | 4058,4203,4348,4060,4205,4350       | 1705.12   | 25.65    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 4906.0      | 6605.81       | 6   | 2743,2888,3033,2745,2890,3035       | 1699.81   | 34.65    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 4327.26     | 6017.15       | 6   | 13393,13533,13673,13395,13535,13675 | 1689.89   | 39.05    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 6165.44     | 7855.22       | 6   | 43058,43188,43318,43060,43190,43320 | 1689.78   | 27.41    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4782.83     | 6450.97       | 6   | 1873,2018,2163,1875,2020,2165       | 1668.14   | 34.88    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 3747.24     | 5405.78       | 6   | 59323,59468,59613,59325,59470,59615 | 1658.54   | 44.26    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 3774.84     | 5426.46       | 6   | 64978,65123,65268,64980,65125,65270 | 1651.62   | 43.75    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 4970.05     | 6612.97       | 6   | 72728,72868,73008,72730,72870,73010 | 1642.92   | 33.06    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 3604.06     | 5236.53       | 6   | 13388,13528,13668,13390,13530,13670 | 1632.47   | 45.3     |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 3174.88     | 4803.55       | 6   | 1003,1148,1293,1005,1150,1295       | 1628.67   | 51.3     |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 5453.68     | 7072.81       | 6   | 41103,41233,41363,41105,41235,41365 | 1619.13   | 29.69    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3524288    | 5535.34     | 7139.01       | 6   | 11708,11848,11988,11710,11850,11990 | 1603.67   | 28.97    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 5528.35     | 7122.09       | 6   | 61063,61208,61353,61065,61210,61355 | 1593.74   | 28.83    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4024288    | 6532.12     | 8114.12       | 6   | 11713,11853,11993,11715,11855,11995 | 1582.0    | 24.22    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 4136.19     | 5715.47       | 6   | 26403,26543,26683,26405,26545,26685 | 1579.28   | 38.18    |
| 30  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 7938.81     | 9503.19       | 6   | 48058,48203,48348,48060,48205,48350 | 1564.38   | 19.71    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 5525.95     | 7080.9        | 6   | 63238,63383,63528,63240,63385,63530 | 1554.95   | 28.14    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2593.1      | 4134.4        | 6   | 6653,6798,6943,6655,6800,6945       | 1541.3    | 59.44    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 2946.63     | 4474.14       | 6   | 39538,39668,39798,39540,39670,39800 | 1527.51   | 51.84    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 3917.28     | 5430.4        | 6   | 5793,5938,6083,5795,5940,6085       | 1513.12   | 38.63    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4524288    | 9615.46     | 11122.24      | 6   | 30198,30338,30478,30200,30340,30480 | 1506.78   | 15.67    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 5476.67     | 6967.83       | 6   | 43053,43183,43313,43055,43185,43315 | 1491.16   | 27.23    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4024288    | 6612.84     | 8085.17       | 6   | 9613,9753,9893,9615,9755,9895       | 1472.33   | 22.26    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 3223.62     | 4689.44       | 6   | 59318,59463,59608,59320,59465,59610 | 1465.82   | 45.47    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 2958.03     | 4422.7        | 6   | 44608,44738,44868,44610,44740,44870 | 1464.67   | 49.52    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1131072    | 3800.24     | 5262.49       | 6   | 38768,38898,39028,38770,38900,39030 | 1462.25   | 38.48    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 3148.5      | 4610.5        | 6   | 7923,8063,8203,7925,8065,8205       | 1462.0    | 46.43    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 3754.03     | 5190.25       | 6   | 43838,43968,44098,43840,43970,44100 | 1436.22   | 38.26    |
| 31  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5221.66     | 6649.36       | 6   | 49803,49948,50093,49805,49950,50095 | 1427.7    | 27.34    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 4262.14     | 5680.4        | 6   | 4913,5058,5203,4915,5060,5205       | 1418.26   | 33.28    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 5173.58     | 6582.23       | 6   | 4048,4193,4338,4050,4195,4340       | 1408.65   | 27.23    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 2738.82     | 4140.72       | 6   | 998,1143,1288,1000,1145,1290        | 1401.9    | 51.19    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 3191.89     | 4593.77       | 6   | 64973,65118,65263,64975,65120,65265 | 1401.88   | 43.92    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 3191.52     | 4587.8        | 6   | 13383,13523,13663,13385,13525,13665 | 1396.28   | 43.75    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 4231.25     | 5618.82       | 6   | 2738,2883,3028,2740,2885,3030       | 1387.57   | 32.79    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 4257.27     | 5638.88       | 6   | 31863,32003,32143,31865,32005,32145 | 1381.61   | 32.45    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5988.36     | 7361.38       | 6   | 4053,4198,4343,4055,4200,4345       | 1373.02   | 22.93    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3524288    | 5688.24     | 7041.32       | 6   | 9608,9748,9888,9610,9750,9890       | 1353.08   | 23.79    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4524288    | 9779.21     | 11120.31      | 6   | 28098,28238,28378,28100,28240,28380 | 1341.1    | 13.71    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 4805.46     | 6117.27       | 6   | 61058,61203,61348,61060,61205,61350 | 1311.81   | 27.3     |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1006072    | 3306.03     | 4616.12       | 6   | 43833,43963,44093,43835,43965,44095 | 1310.09   | 39.63    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3024288    | 4825.87     | 6126.52       | 6   | 9603,9743,9883,9605,9745,9885       | 1300.65   | 26.95    |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 4843.56     | 6139.25       | 6   | 41098,41228,41358,41100,41230,41360 | 1295.69   | 26.75    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 4776.42     | 6067.32       | 6   | 63233,63378,63523,63235,63380,63525 | 1290.9    | 27.03    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2191.47     | 3472.97       | 6   | 6648,6793,6938,6650,6795,6940       | 1281.5    | 58.48    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 4817.59     | 6094.75       | 6   | 43048,43178,43308,43050,43180,43310 | 1277.16   | 26.51    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4524288    | 6560.17     | 7837.11       | 6   | 71898,72038,72178,71900,72040,72180 | 1276.94   | 19.47    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2524288    | 2511.89     | 3778.49       | 6   | 7078,7218,7358,7080,7220,7360       | 1266.6    | 50.42    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 2265.24     | 3497.6        | 6   | 993,1138,1283,995,1140,1285         | 1232.36   | 54.4     |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 2535.78     | 3762.26       | 6   | 39533,39663,39793,39535,39665,39795 | 1226.48   | 48.37    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 2594.39     | 3809.19       | 6   | 7918,8058,8198,7920,8060,8200       | 1214.8    | 46.82    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 3623.64     | 4832.94       | 6   | 26398,26538,26678,26400,26540,26680 | 1209.3    | 33.37    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3513.59     | 4709.33       | 6   | 4908,5053,5198,4910,5055,5200       | 1195.74   | 34.03    |
| 7   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3024288    | 4880.8      | 6076.06       | 6   | 11703,11843,11983,11705,11845,11985 | 1195.26   | 24.49    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 3548.56     | 4738.17       | 6   | 31858,31998,32138,31860,32000,32140 | 1189.61   | 33.52    |
| 6   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4024288    | 6926.87     | 8116.08       | 6   | 8773,8913,9053,8775,8915,9055       | 1189.21   | 17.17    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 7166.02     | 8345.27       | 6   | 1883,2028,2173,1885,2030,2175       | 1179.25   | 16.46    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 2731.82     | 3905.73       | 6   | 59313,59458,59603,59315,59460,59605 | 1173.91   | 42.97    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 4727.21     | 5896.28       | 6   | 7093,7233,7373,7095,7235,7375       | 1169.07   | 24.73    |
| 27  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 6115.44     | 7276.43       | 6   | 42278,42408,42538,42280,42410,42540 | 1160.99   | 18.98    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 3524288    | 7497.3      | 8654.2        | 6   | 28088,28228,28368,28090,28230,28370 | 1156.9    | 15.43    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2721.9      | 3863.54       | 6   | 64968,65113,65258,64970,65115,65260 | 1141.64   | 41.94    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 6476.76     | 7613.6        | 6   | 72733,72873,73013,72735,72875,73015 | 1136.84   | 17.55    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 3945.12     | 5077.66       | 6   | 39543,39673,39803,39545,39675,39805 | 1132.54   | 28.71    |
| 31  | 80         | 10000000 | 10000000  | 117648   | 4     | 2048  | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5264.91     | 6396.69       | 6   | 48933,49078,49223,48935,49080,49225 | 1131.78   | 21.5     |
| 26  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 5436.0      | 6551.58       | 6   | 40323,40453,40583,40325,40455,40585 | 1115.58   | 20.52    |
| 2   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3581.34     | 4696.55       | 6   | 2733,2878,3023,2735,2880,3025       | 1115.21   | 31.14    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2982.06     | 4094.06       | 6   | 5783,5928,6073,5785,5930,6075       | 1112.0    | 37.29    |
| 39  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3957.9      | 5067.92       | 6   | 63228,63373,63518,63230,63375,63520 | 1110.02   | 28.05    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 2683.81     | 3780.52       | 6   | 13378,13518,13658,13380,13520,13660 | 1096.71   | 40.86    |
| 45  | 20         | 10000000 | 5000000   | 476191   | 1024  | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 3603.53     | 4698.44       | 6   | 72718,72858,72998,72720,72860,73000 | 1094.91   | 30.38    |
| 38  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3997.85     | 5092.23       | 6   | 61053,61198,61343,61055,61200,61345 | 1094.38   | 27.37    |
| 3   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 4498.22     | 5590.28       | 6   | 4043,4188,4333,4045,4190,4335       | 1092.06   | 24.28    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 5555.39     | 6632.32       | 6   | 26408,26548,26688,26410,26550,26690 | 1076.93   | 19.39    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2024288    | 2789.43     | 3861.57       | 6   | 31853,31993,32133,31855,31995,32135 | 1072.14   | 38.44    |
