+-----+------------+----------+-----------+----------+-------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------+-------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old | patched-old-munro | cnt |                 qid                 | pct_diff |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 4718.17     | 6801.33           | 6   | 13398,13538,13678,13399,13539,13679 | 44.15    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 3148.5      | 4538.6            | 6   | 7923,8063,8203,7924,8064,8204       | 44.15    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 573.31      | 825.46            | 6   | 7898,8038,8178,7899,8039,8179       | 43.98    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1643.53     | 2365.47           | 6   | 64958,65103,65248,64959,65104,65249 | 43.93    |
| 5   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2024288    | 2116.53     | 3042.92           | 6   | 7913,8053,8193,7914,8054,8194       | 43.77    |
| 1   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 261.09      | 375.35            | 6   | 968,1113,1258,969,1114,1259         | 43.76    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 4874.18     | 7006.83           | 6   | 59333,59478,59623,59334,59479,59624 | 43.75    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 2161.51     | 3104.76           | 6   | 59308,59453,59598,59309,59454,59599 | 43.64    |
| 21  | 100        | 10000000 | 2500000   | 93458    | 4     | 32    | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.17        | 1.68              | 6   | 32983,33118,33253,32984,33119,33254 | 43.59    |
| 41  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 8.19        | 11.76             | 6   | 66128,66263,66398,66129,66264,66399 | 43.59    |
| 14  | 60         | 10000000 | 625000    | 156250   | 1024  | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.85        | 1.22              | 6   | 22068,22193,22318,22069,22194,22319 | 43.53    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 74.24       | 106.42            | 6   | 6613,6758,6903,6614,6759,6904       | 43.35    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 4296.82     | 6154.11           | 6   | 59328,59473,59618,59329,59474,59619 | 43.22    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 3343.34     | 4786.44           | 6   | 6663,6808,6953,6664,6809,6954       | 43.16    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 2068.74     | 2960.0            | 6   | 43818,43948,44078,43819,43949,44079 | 43.08    |
| 34  | 100        | 10000000 | 2500000   | 93458    | 0     | 512   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.37        | 1.96              | 6   | 54688,54823,54958,54689,54824,54959 | 43.07    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 2683.81     | 3830.23           | 6   | 13378,13518,13658,13379,13519,13659 | 42.72    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 2150.0      | 3063.88           | 6   | 64963,65108,65253,64964,65109,65254 | 42.51    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 3223.62     | 4586.07           | 6   | 59318,59463,59608,59319,59464,59609 | 42.26    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 20.19       | 28.72             | 6   | 58378,58523,58668,58379,58524,58669 | 42.25    |
| 43  | 40         | 10000000 | 2500000   | 238096   | 16384 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 5.42        | 7.69              | 6   | 69768,69903,70038,69769,69904,70039 | 41.88    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 3191.52     | 4522.9            | 6   | 13383,13523,13663,13384,13524,13664 | 41.72    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 1669.55     | 2364.75           | 6   | 43813,43943,44073,43814,43944,44074 | 41.64    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2721.9      | 3853.67           | 6   | 64968,65113,65258,64969,65114,65259 | 41.58    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 1127.07     | 1594.58           | 6   | 59298,59443,59588,59299,59444,59589 | 41.48    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 4     | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3524288    | 4830.42     | 6817.2            | 6   | 31868,32008,32148,31869,32009,32149 | 41.13    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 846.68      | 1193.69           | 6   | 43803,43933,44063,43804,43934,44064 | 40.98    |
| 37  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 2731.82     | 3849.51           | 6   | 59313,59458,59603,59314,59459,59604 | 40.91    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 2512.91     | 3539.75           | 6   | 43823,43953,44083,43824,43954,44084 | 40.86    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 3917.28     | 5510.23           | 6   | 5793,5938,6083,5794,5939,6084       | 40.66    |
| 8   | 60         | 10000000 | 5000000   | 156250   | 16384 | 2048  | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 4327.26     | 6082.41           | 6   | 13393,13533,13673,13394,13534,13674 | 40.56    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 4374.71     | 6145.54           | 6   | 64983,65128,65273,64984,65129,65274 | 40.48    |
| 40  | 60         | 10000000 | 10000000  | 156250   | 65536 | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 3774.84     | 5294.63           | 6   | 64978,65123,65268,64979,65124,65269 | 40.26    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 1008.22     | 1411.86           | 6   | 5763,5908,6053,5764,5909,6054       | 40.03    |
| 4   | 80         | 10000000 | 10000000  | 117648   | 16384 | 128   | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 6.97        | 9.75              | 6   | 6563,6708,6853,6564,6709,6854       | 39.89    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 1270.57     | 1775.96           | 6   | 38738,38868,38998,38739,38869,38999 | 39.78    |
| 28  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 444.01      | 620.07            | 6   | 43798,43928,44058,43799,43929,44059 | 39.65    |
| 25  | 60         | 10000000 | 1250000   | 156250   | 1     | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 3360.68     | 4686.78           | 6   | 38763,38893,39023,38764,38894,39024 | 39.46    |
